method1,method2,statistic,p_value,p_value_corrected,significant,n_pairs,cohens_d,effect_size
boruta,cat,7.0,0.07421875,1.0,False,12,-0.1480254636643961,negligible
boruta,cif,16.0,0.49609375,1.0,False,12,0.009209027662131006,negligible
boruta,cit,7.0,0.1484375,1.0,False,12,0.20379718216787335,small
boruta,cpi,17.0,0.5703125,1.0,False,12,0.04621717259263062,negligible
boruta,et,12.0,0.130859375,1.0,False,12,-0.0990645925135963,negligible
boruta,lgbm,20.0,0.4921875,1.0,False,12,0.010059361036721762,negligible
boruta,pi,32.0,0.9658203125,1.0,False,12,-0.011495374242805143,negligible
boruta,ptest_dc,19.5,0.25,1.0,False,12,0.12258363267669477,negligible
boruta,ptest_pc,25.0,0.845703125,1.0,False,12,0.051489693942670924,negligible
boruta,ptest_rdc,33.0,1.0,1.0,False,12,0.06536016615407209,negligible
boruta,r_cforest,2.0,0.00146484375,0.1669921875,False,12,0.4109003790010966,small
boruta,r_ctree,4.0,0.013671875,1.0,False,12,0.3271144600116723,small
boruta,rf,32.5,0.982421875,1.0,False,12,-0.06780282782235682,negligible
boruta,rfe,25.0,0.845703125,1.0,False,12,-0.08311604748318961,negligible
boruta,xgb,22.0,0.625,1.0,False,12,-0.04682788978253047,negligible
cat,cif,13.0,0.546875,1.0,False,12,0.15670973942979796,negligible
cat,cit,8.0,0.09765625,1.0,False,12,0.3425895933954163,small
cat,cpi,12.0,0.130859375,1.0,False,12,0.19173281146588428,negligible
cat,et,28.0,0.7001953125,1.0,False,12,0.048418146326347354,negligible
cat,lgbm,2.0,0.005859375,0.62109375,False,12,0.15922309498050743,negligible
cat,pi,30.0,0.8310546875,1.0,False,12,0.1375958329321705,negligible
cat,ptest_dc,24.0,0.46484375,1.0,False,12,0.2671573971571836,small
cat,ptest_pc,16.0,0.49609375,1.0,False,12,0.19917521204262406,negligible
cat,ptest_rdc,19.0,0.240234375,1.0,False,12,0.21063508387288912,small
cat,r_cforest,3.0,0.00244140625,0.26611328125,False,12,0.5346078686471192,medium
cat,r_ctree,4.0,0.013671875,1.0,False,12,0.453653553543416,small
cat,rf,22.0,0.365234375,1.0,False,12,0.08206709669609334,negligible
cat,rfe,13.0,0.16015625,1.0,False,12,0.06391828939827328,negligible
cat,xgb,11.5,0.056640625,1.0,False,12,0.10418263908114964,negligible
cif,cit,16.0,0.49609375,1.0,False,12,0.19441315144477908,negligible
cif,cpi,11.0,0.10546875,1.0,False,12,0.037000064185993914,negligible
cif,et,20.0,0.2783203125,1.0,False,12,-0.10787680624050892,negligible
cif,lgbm,12.0,0.130859375,1.0,False,12,0.000731511219857162,negligible
cif,pi,29.0,0.7646484375,1.0,False,12,-0.020732299148310134,negligible
cif,ptest_dc,33.0,1.0,1.0,False,12,0.11311136710112266,negligible
cif,ptest_pc,20.0,0.8203125,1.0,False,12,0.04209523628748031,negligible
cif,ptest_rdc,26.0,0.5771484375,1.0,False,12,0.056082146457961696,negligible
cif,r_cforest,0.0,0.00048828125,0.05859375,False,12,0.401873735917989,small
cif,r_ctree,4.0,0.013671875,1.0,False,12,0.3182166192802577,small
cif,rf,26.0,0.5771484375,1.0,False,12,-0.07687821748371597,negligible
cif,rfe,22.0,0.625,1.0,False,12,-0.09195424083677603,negligible
cif,xgb,31.5,0.916015625,1.0,False,12,-0.05605684633454744,negligible
cit,cpi,22.0,1.0,1.0,False,12,-0.15688549903117596,negligible
