method1,method2,statistic,p_value,p_value_corrected,significant,n_pairs,cohens_d,effect_size
boruta,cat,78.0,0.021908342838287354,0.9201503992080688,False,25,-0.2682188143849137,small
boruta,cif,145.0,0.6528410911560059,1.0,False,25,-0.0898625910699065,negligible
boruta,cit,82.0,0.029578447341918945,1.0,False,25,0.17294182954813128,negligible
boruta,cpi,34.0,0.0004298686981201172,0.0275115966796875,True,24,0.6157985231429026,medium
boruta,et,77.0,0.02027493715286255,0.8920972347259521,False,25,-0.1647033944402664,negligible
boruta,lgbm,82.0,0.029578447341918945,1.0,False,25,-0.2751440998763392,small
boruta,pi,81.0,0.04906117916107178,1.0,False,24,0.2675162666478076,small
boruta,ptest_mc,114.0,0.2002161741256714,1.0,False,25,0.059141832345679365,negligible
boruta,ptest_rdc,91.0,0.055070459842681885,1.0,False,25,0.20035621132171744,small
boruta,r_cforest,52.0,0.0074520111083984375,0.3949565887451172,False,23,0.3920092717317632,small
boruta,r_ctree,52.0,0.0074520111083984375,0.3949565887451172,False,23,0.4099548354204709,small
boruta,rf,98.0,0.08513903617858887,1.0,False,25,-0.23522146543668435,small
boruta,rfe,110.0,0.16449612379074097,1.0,False,25,-0.19171927448122,negligible
boruta,xgb,109.0,0.15633821487426758,1.0,False,25,-0.22783526307518168,small
cat,cif,66.0,0.00806879997253418,0.41150879859924316,False,25,0.18805444805746868,negligible
cat,cit,11.0,3.2782554626464844e-06,0.00027865171432495117,True,25,0.46830971169616414,small
cat,cpi,1.0,2.384185791015625e-07,2.5033950805664062e-05,True,24,0.8925927215487188,large
cat,et,95.0,0.0709836483001709,1.0,False,25,0.11270459573963135,negligible
cat,lgbm,148.0,0.7111607789993286,1.0,False,25,-0.008396134683946163,negligible
cat,pi,15.0,1.633167266845703e-05,0.0013065338134765625,True,24,0.5840015817769755,medium
cat,ptest_mc,35.0,0.0002498030662536621,0.017486214637756348,True,25,0.3479115847716488,small
cat,ptest_rdc,36.0,0.00028705596923828125,0.019519805908203125,True,25,0.486142968291937,small
cat,r_cforest,3.0,1.1920928955078125e-06,0.00011205673217773438,True,23,0.7397313145758774,medium
cat,r_ctree,1.0,4.76837158203125e-07,4.8160552978515625e-05,True,23,0.7534658459306058,medium
cat,rf,145.0,0.6528410911560059,1.0,False,25,0.03297232123458155,negligible
cat,rfe,127.0,0.3525196313858032,1.0,False,25,0.08189843822414947,negligible
cat,xgb,105.0,0.12664812803268433,1.0,False,25,0.039624352648573835,negligible
cif,cit,32.0,0.00016230344772338867,0.011523544788360596,True,25,0.2769151488331308,small
cif,cpi,23.0,7.62939453125e-05,0.00579833984375,True,24,0.7577942773527115,medium
cif,et,114.0,0.2002161741256714,1.0,False,25,-0.07783155876626327,negligible
cif,lgbm,52.0,0.002025127410888672,0.11340713500976562,False,25,-0.1956375093474206,negligible
cif,pi,45.0,0.0017795562744140625,0.10143470764160156,False,24,0.4224605886303683,small
cif,ptest_mc,99.0,0.09031611680984497,1.0,False,25,0.15742309287550513,negligible
cif,ptest_rdc,106.0,0.13364005088806152,1.0,False,25,0.3017611836476609,small
cif,r_cforest,4.0,1.6689300537109375e-06,0.00015354156494140625,True,23,0.622796226148728,medium
cif,r_ctree,1.0,4.76837158203125e-07,4.8160552978515625e-05,True,23,0.6382422087579743,medium
cif,rf,72.0,0.013554692268371582,0.6506252288818359,False,25,-0.15364997204857322,negligible
cif,rfe,76.0,0.018744707107543945,0.8435118198394775,False,25,-0.10695464816487182,negligible
cif,xgb,95.0,0.0709836483001709,1.0,False,25,-0.14614524687787955,negligible
cit,cpi,32.0,0.0003223419189453125,0.021596908569335938,True,24,0.5453110647842712,medium
cit,et,40.0,0.0004894733428955078,0.030836820602416992,True,25,-0.3593295173098966,small
cit,lgbm,9.0,1.9669532775878906e-06,0.00017505884170532227,True,25,-0.4749549798575603,small
cit,pi,68.0,0.017870306968688965,0.8220341205596924,False,24,0.1669628010468425,negligible
cit,ptest_mc,94.0,0.06670159101486206,1.0,False,25,-0.12011764218258343,negligible
cit,ptest_rdc,150.0,0.7509929537773132,1.0,False,25,0.03412899434479019,negligible
cit,r_cforest,32.0,0.0006387233734130859,0.03896212577819824,True,23,0.3588136888989083,small
cit,r_ctree,56.0,0.011156558990478516,0.5466713905334473,False,23,0.37800683010475633,small
cit,rf,19.0,1.8298625946044922e-05,0.0014455914497375488,True,25,-0.4313631500903808,small
cit,rfe,10.0,2.562999725341797e-06,0.00022041797637939453,True,25,-0.3867677903383507,small
cit,xgb,28.0,8.803606033325195e-05,0.0066027045249938965,True,25,-0.4225899545824732,small
cpi,et,1.0,2.384185791015625e-07,2.5033950805664062e-05,True,24,-0.7913496779933472,medium
cpi,lgbm,3.0,5.960464477539062e-07,5.841255187988281e-05,True,24,-0.9072179744532183,large
cpi,pi,18.0,0.00026245030304128245,0.01810907090984849,True,24,-0.3985894645373383,small
cpi,ptest_mc,7.0,2.2649765014648438e-06,0.00019931793212890625,True,24,-0.581502255983588,medium
cpi,ptest_rdc,43.0,0.0013997554779052734,0.08118581771850586,False,24,-0.45029296238775196,small
cpi,r_cforest,92.0,0.16952300071716309,1.0,False,23,-0.29139652128238414,small
cpi,r_ctree,123.0,0.6649994850158691,1.0,False,23,-0.26916744728300307,small
cpi,rf,4.0,8.344650268554688e-07,7.927417755126953e-05,True,24,-0.8494089558765769,large
cpi,rfe,14.0,1.3113021850585938e-05,0.001062154769897461,True,24,-0.8301055433636328,large
cpi,xgb,3.0,5.960464477539062e-07,5.841255187988281e-05,True,24,-0.8654509628402747,large
et,lgbm,105.0,0.12664812803268433,1.0,False,25,-0.12070412396118492,negligible
et,pi,21.0,5.328655242919922e-05,0.00410306453704834,True,24,0.4613684313113204,small
et,ptest_mc,28.0,8.803606033325195e-05,0.0066027045249938965,True,25,0.238132032708414,small
et,ptest_rdc,43.0,0.0007149577140808105,0.04289746284484863,True,25,0.38134116250890304,small
et,r_cforest,2.0,7.152557373046875e-07,6.866455078125e-05,True,23,0.6131812042140893,medium
et,r_ctree,17.0,4.935264587402344e-05,0.003849506378173828,True,23,0.6288201022206601,medium
et,rf,106.0,0.13364005088806152,1.0,False,25,-0.07837290910389544,negligible
et,rfe,156.0,0.8739878535270691,1.0,False,25,-0.03017798491413464,negligible
et,xgb,146.0,0.6720751523971558,1.0,False,25,-0.07109730320107828,negligible
lgbm,pi,9.0,3.933906555175781e-06,0.0003304481506347656,True,24,0.6018713083762733,medium
lgbm,ptest_mc,46.0,0.0010271072387695312,0.060599327087402344,False,25,0.35496205537619485,small
lgbm,ptest_rdc,37.0,0.00032907724380493164,0.02171909809112549,True,25,0.49253416861366833,small
lgbm,r_cforest,4.0,1.6689300537109375e-06,0.00015354156494140625,True,23,0.7620057266189675,medium
lgbm,r_ctree,0.0,2.384185791015625e-07,2.5033950805664062e-05,True,23,0.7753946460106415,medium
lgbm,rf,127.0,0.3525196313858032,1.0,False,25,0.04115169448808103,negligible
lgbm,rfe,117.0,0.23036134243011475,1.0,False,25,0.08996110597022047,negligible
lgbm,xgb,109.0,0.15633821487426758,1.0,False,25,0.04773540493518001,negligible
pi,ptest_mc,72.0,0.024863600730895996,1.0,False,24,-0.2142164611867799,small
pi,ptest_rdc,121.0,0.4223414659500122,1.0,False,24,-0.07034658463762479,negligible
pi,r_cforest,89.0,0.14241743087768555,1.0,False,23,0.14155079544237179,negligible
pi,r_ctree,95.0,0.20015525817871094,1.0,False,23,0.1631520173139905,negligible
pi,rf,11.0,6.556510925292969e-06,0.0005376338958740234,True,24,-0.5333652033184659,medium
pi,rfe,25.0,0.00010764598846435547,0.007750511169433594,True,24,-0.508671182227932,medium
pi,xgb,24.0,9.083747863769531e-05,0.006631135940551758,True,24,-0.5527324084418135,medium
ptest_mc,ptest_rdc,135.0,0.4741646647453308,1.0,False,25,0.15038542105576946,negligible
ptest_mc,r_cforest,51.0,0.006710529327392578,0.3623685836791992,False,23,0.34790696030118384,small
ptest_mc,r_ctree,68.0,0.032669782638549805,1.0,False,23,0.36708963662662036,small
ptest_mc,rf,38.0,0.0003764033317565918,0.024466216564178467,True,25,-0.3119207282951538,small
ptest_mc,rfe,77.0,0.02027493715286255,0.8920972347259521,False,25,-0.26634017449755637,small
ptest_mc,xgb,66.0,0.00806879997253418,0.41150879859924316,False,25,-0.30365122796678157,small
ptest_rdc,r_cforest,90.0,0.15107226371765137,1.0,False,23,0.19997840114182167,negligible
ptest_rdc,r_ctree,99.0,0.2467491626739502,1.0,False,23,0.22034307282720478,small
ptest_rdc,rf,41.0,0.0005564093589782715,0.03449738025665283,True,25,-0.45060515600376566,small
ptest_rdc,rfe,74.0,0.01597297191619873,0.7507296800613403,False,25,-0.4077130697023687,small
ptest_rdc,xgb,54.0,0.002507925033569336,0.13793587684631348,False,25,-0.4421489393862192,small
r_cforest,r_ctree,111.0,0.4274179935455322,1.0,False,23,0.024073199408660623,negligible
r_cforest,rf,1.0,4.76837158203125e-07,4.8160552978515625e-05,True,23,-0.6834220166084669,medium
r_cforest,rfe,5.0,2.384185791015625e-06,0.00020742416381835938,True,23,-0.7094956121732297,medium
r_cforest,xgb,4.0,1.6689300537109375e-06,0.00015354156494140625,True,23,-0.7108491057827082,medium
r_ctree,rf,0.0,2.384185791015625e-07,2.5033950805664062e-05,True,23,-0.6979707669158047,medium
r_ctree,rfe,3.0,1.1920928955078125e-06,0.00011205673217773438,True,23,-0.7236807582263658,medium
r_ctree,xgb,7.0,4.5299530029296875e-06,0.00037598609924316406,True,23,-0.7249848573155382,medium
rf,rfe,152.0,0.7914759516716003,1.0,False,25,0.048126405014144946,negligible
rf,xgb,151.0,0.7711594104766846,1.0,False,25,0.006758620591853591,negligible
rfe,xgb,158.0,0.9158032536506653,1.0,False,25,-0.04105820455851575,negligible
