experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
optimization_ablation,clf,clf_standard_easy,et,100,1000,1.0,0.0,1.0,0.0,1.0,0.0,0.9070707070707069,0.04580114767173589,0.9466031791838011,0.056951438447175325,0.9962027751725465,0.0026364773240054326,0.1251157732000138,0.005018627834575685,,,,,,,,
optimization_ablation,clf,clf_standard_easy,cit,100,1000,0.62,0.0748331477354788,0.62,0.0748331477354788,0.62,0.0748331477354788,0.9070707070707071,0.04580114767173589,0.9302034485246373,0.061944621945672525,0.9866026982180218,0.006341837018107555,29.692419274199985,4.883923056217265,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_default,1000,200,0.16,0.07999999999999999,0.32,0.15999999999999998,0.21333333333333332,0.10666666666666667,0.8036036036036036,0.07996839058053243,0.6995246583481878,0.05185964350448872,0.6517825311942959,0.05119408694472561,3.1350338686001122,0.27238356905794286,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_no_scan,1000,200,0.1,0.0632455532033676,0.2,0.1264911064067352,0.13333333333333333,0.08432740427115679,0.889089089089089,0.057640276548257804,0.6849079025549615,0.04601856294853211,0.6360071301247772,0.06669572046624925,3.230944047799949,0.20091139418173998,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_no_mute,1000,200,0.16,0.07999999999999999,0.32,0.15999999999999998,0.21333333333333332,0.10666666666666667,0.8474474474474475,0.06292021892002553,0.6995840760546643,0.06005507819959314,0.6659239453357101,0.06610309972881279,3.0617177976000676,0.14680727194848814,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_no_adaptive,1000,200,0.12,0.04,0.24,0.08,0.15999999999999998,0.05333333333333334,0.8502502502502501,0.10123203842302574,0.6740641711229947,0.03250824662647942,0.5961972667855021,0.03943973073250837,5.2751132941999455,0.4589048856220332,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_no_bootstrap,1000,200,0.14,0.10198039027185568,0.28,0.20396078054371136,0.18666666666666668,0.1359738536958076,0.6124124124124124,0.21849758499375124,0.6438799762329175,0.0672334782002825,0.6249851455733809,0.08309729292009577,7.108288169199932,0.7437514762429145,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_subsample_80,1000,200,0.12,0.04,0.24,0.08,0.15999999999999998,0.05333333333333334,0.7667667667667667,0.08775302551125676,0.6655674390968509,0.04064151577649472,0.6519904931669637,0.05072349738334194,2.2429875885999535,0.14755992389628317,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_subsample_50,1000,200,0.08,0.07483314773547883,0.16,0.14966629547095767,0.10666666666666666,0.09977753031397177,0.867067067067067,0.05455740136385813,0.6340463458110517,0.06066614755823303,0.5816993464052287,0.05797543982742793,1.0748941809998542,0.10953526199237057,,,,,,,,
optimization_ablation,clf,clf_standard_hard,cif_no_scan_mute,1000,200,0.12,0.04,0.24,0.08,0.15999999999999998,0.05333333333333334,0.8676676676676678,0.06033105363101513,0.6821152703505644,0.056223170780082925,0.6231431966726084,0.0562469488854942,3.0260771112000837,0.07514566257713767,,,,,,,,
