method1,method2,statistic,p_value,p_value_corrected,significant,n_pairs,cohens_d,effect_size
boruta,cat,19.0,0.431640625,1.0,False,12,-0.01609793275338959,negligible
boruta,cif,1.0,0.00390625,0.4375,False,12,-0.013028246386525414,negligible
boruta,cit,8.0,0.0244140625,1.0,False,12,-0.009335115406417521,negligible
boruta,cpi,28.0,0.7001953125,1.0,False,12,0.017551424103705575,negligible
boruta,et,25.0,0.845703125,1.0,False,12,0.03621226376133443,negligible
boruta,lgbm,15.0,0.42578125,1.0,False,12,-0.007893645613208383,negligible
boruta,pi,12.0,0.130859375,1.0,False,12,-0.0023535899156215683,negligible
boruta,ptest_dc,15.0,0.123046875,1.0,False,12,-0.09305291880021477,negligible
boruta,ptest_pc,12.0,0.0673828125,1.0,False,12,-0.03234329754673483,negligible
boruta,ptest_rdc,5.0,0.009765625,1.0,False,12,-0.09197077582707706,negligible
boruta,r_cforest,3.0,0.00244140625,0.28076171875,False,12,-0.18974412944790345,negligible
boruta,r_ctree,4.0,0.013671875,1.0,False,12,-0.29896026923918984,small
boruta,rf,26.0,0.921875,1.0,False,12,0.013223481103581979,negligible
boruta,rfe,10.0,0.1640625,1.0,False,12,-0.01985201443944788,negligible
boruta,xgb,0.0,0.001953125,0.228515625,False,12,-0.1954815522240751,negligible
cat,cif,18.0,0.375,1.0,False,12,0.0031013414643651627,negligible
cat,cit,27.0,0.6376953125,1.0,False,12,0.006923106884877519,negligible
cat,cpi,31.0,0.8984375,1.0,False,12,0.03364296332278885,negligible
cat,et,21.0,0.3203125,1.0,False,12,0.05208840555030378,negligible
cat,lgbm,24.0,0.76953125,1.0,False,12,0.008213021015911957,negligible
cat,pi,27.0,1.0,1.0,False,12,0.013742688609018016,negligible
cat,ptest_dc,15.0,0.123046875,1.0,False,12,-0.07779675145923864,negligible
cat,ptest_pc,11.0,0.10546875,1.0,False,12,-0.016278476177496077,negligible
cat,ptest_rdc,14.0,0.1015625,1.0,False,12,-0.07669481453737216,negligible
cat,r_cforest,8.0,0.01220703125,1.0,False,12,-0.17704827555333402,negligible
cat,r_ctree,20.0,0.4921875,1.0,False,12,-0.2922105231113846,small
cat,rf,16.0,0.275390625,1.0,False,12,0.029277145809937406,negligible
cat,rfe,16.0,0.275390625,1.0,False,12,-0.0037652645207931525,negligible
cat,xgb,17.0,0.322265625,1.0,False,12,-0.1835499774129543,negligible
cif,cit,26.0,0.921875,1.0,False,12,0.0038055855265525422,negligible
cif,cpi,23.0,0.6953125,1.0,False,12,0.030613350552328878,negligible
cif,et,1.0,0.001953125,0.228515625,False,12,0.049142468263866305,negligible
cif,lgbm,10.0,0.083984375,1.0,False,12,0.005125796515243739,negligible
cif,pi,16.0,0.275390625,1.0,False,12,0.0106684486017722,negligible
cif,ptest_dc,31.0,0.8984375,1.0,False,12,-0.08084719225598617,negligible
cif,ptest_pc,31.0,0.8984375,1.0,False,12,-0.01940237017681634,negligible
cif,ptest_rdc,24.0,0.46484375,1.0,False,12,-0.07974797100002787,negligible
cif,r_cforest,14.0,0.05224609375,1.0,False,12,-0.17965408151825535,negligible
cif,r_ctree,20.0,0.4921875,1.0,False,12,-0.2935991363690757,small
cif,rf,1.0,0.0078125,0.859375,False,12,0.026244056837703655,negligible
cif,rfe,17.0,0.322265625,1.0,False,12,-0.006871452464651947,negligible
cif,xgb,26.0,0.921875,1.0,False,12,-0.18599927527050963,negligible
cit,cpi,18.0,0.65234375,1.0,False,12,0.02708035631811783,negligible
cit,et,15.0,0.06396484375,1.0,False,12,0.045841182543942094,negligible
cit,lgbm,24.0,0.46484375,1.0,False,12,0.001365819026909945,negligible
cit,pi,18.0,0.2060546875,1.0,False,12,0.006955941914023982,negligible
cit,ptest_dc,23.0,0.6953125,1.0,False,12,-0.08489574693743909,negligible
cit,ptest_pc,27.0,1.0,1.0,False,12,-0.02333245802120478,negligible
cit,ptest_rdc,19.0,0.431640625,1.0,False,12,-0.08379727229528988,negligible
cit,r_cforest,8.0,0.01220703125,1.0,False,12,-0.1832479268603382,negligible
cit,r_ctree,16.0,0.1474609375,1.0,False,12,-0.29547988682136955,small
cit,rf,7.0,0.037109375,1.0,False,12,0.022677381479617738,negligible
cit,rfe,21.0,0.3203125,1.0,False,12,-0.010718593858826116,negligible
cit,xgb,32.0,0.9658203125,1.0,False,12,-0.18936614373842897,negligible
cpi,et,20.0,0.1513671875,1.0,False,12,0.018920762513501544,negligible
cpi,lgbm,29.0,0.7646484375,1.0,False,12,-0.02545258829884464,negligible
cpi,pi,20.0,0.2783203125,1.0,False,12,-0.019901987178866473,negligible
cpi,ptest_dc,21.0,0.556640625,1.0,False,12,-0.10957161487610356,negligible
cpi,ptest_pc,21.0,0.556640625,1.0,False,12,-0.04984222579826715,negligible
cpi,ptest_rdc,24.0,0.76953125,1.0,False,12,-0.10851295579450865,negligible
cpi,r_cforest,7.0,0.00927734375,1.0,False,12,-0.20331571843657759,small
cpi,r_ctree,14.0,0.1015625,1.0,False,12,-0.30602196836172196,small
cpi,rf,23.0,0.6953125,1.0,False,12,-0.004278893720174172,negligible
cpi,rfe,28.0,0.7001953125,1.0,False,12,-0.037381957922569556,negligible
cpi,xgb,21.0,0.3203125,1.0,False,12,-0.20819214818404885,small
et,lgbm,13.0,0.16015625,1.0,False,12,-0.0440168808808969,negligible
et,pi,12.0,0.0673828125,1.0,False,12,-0.03852723812006368,negligible
et,ptest_dc,23.0,0.2333984375,1.0,False,12,-0.126204881740393,negligible
et,ptest_pc,13.0,0.04248046875,1.0,False,12,-0.06804963838262269,negligible
et,ptest_rdc,9.0,0.01611328125,1.0,False,12,-0.12517809059903082,negligible
et,r_cforest,0.0,0.00048828125,0.05859375,False,12,-0.21653490751757656,small
et,r_ctree,4.0,0.005859375,0.650390625,False,12,-0.31284770477956586,small
et,rf,27.0,0.6376953125,1.0,False,12,-0.023073154639372862,negligible
et,rfe,17.0,0.322265625,1.0,False,12,-0.05576526452361418,negligible
et,xgb,0.0,0.0009765625,0.1162109375,False,12,-0.22055987854695808,small
lgbm,pi,25.0,0.845703125,1.0,False,12,0.005537881635980118,negligible
lgbm,ptest_dc,21.0,0.3203125,1.0,False,12,-0.08561811630561023,negligible
lgbm,ptest_pc,13.0,0.0830078125,1.0,False,12,-0.024482923204462003,negligible
lgbm,ptest_rdc,6.0,0.013671875,1.0,False,12,-0.08452583459556848,negligible
lgbm,r_cforest,4.0,0.00341796875,0.3896484375,False,12,-0.183589274474848,negligible
lgbm,r_ctree,15.0,0.232421875,1.0,False,12,-0.2957022680774065,small
lgbm,rf,12.0,0.130859375,1.0,False,12,0.02110267074988124,negligible
lgbm,rfe,22.0,1.0,1.0,False,12,-0.011974631656801009,negligible
lgbm,xgb,8.0,0.048828125,1.0,False,12,-0.18970107416337423,negligible
pi,ptest_dc,31.0,0.8984375,1.0,False,12,-0.09081997849335018,negligible
pi,ptest_pc,31.0,0.8984375,1.0,False,12,-0.029991626485638873,negligible
pi,ptest_rdc,23.0,0.4130859375,1.0,False,12,-0.08973489881725938,negligible
pi,r_cforest,8.0,0.01220703125,1.0,False,12,-0.18789189037353546,negligible
pi,r_ctree,9.0,0.064453125,1.0,False,12,-0.29798444522768547,small
pi,rf,12.0,0.130859375,1.0,False,12,0.015568763649775452,negligible
pi,rfe,22.0,0.625,1.0,False,12,-0.017498124233376183,negligible
pi,xgb,12.0,0.130859375,1.0,False,12,-0.19374336765143937,negligible
ptest_dc,ptest_pc,22.0,1.0,1.0,False,12,0.06218691442415882,negligible
ptest_dc,ptest_rdc,24.0,0.76953125,1.0,False,12,0.001145269803596667,negligible
ptest_dc,r_cforest,8.0,0.01220703125,1.0,False,12,-0.10815726715760643,negligible
ptest_dc,r_ctree,18.0,0.2060546875,1.0,False,12,-0.25321672286335506,small
ptest_dc,rf,16.0,0.1474609375,1.0,False,12,0.10534672962636131,negligible
ptest_dc,rfe,22.0,0.365234375,1.0,False,12,0.0741804781313536,negligible
ptest_dc,xgb,16.0,0.1474609375,1.0,False,12,-0.11820439279560536,negligible
ptest_pc,ptest_rdc,27.0,1.0,1.0,False,12,-0.06106743725445098,negligible
ptest_pc,r_cforest,11.0,0.02685546875,1.0,False,12,-0.16385713943194818,negligible
ptest_pc,r_ctree,18.0,0.2060546875,1.0,False,12,-0.2850666660960441,small
ptest_pc,rf,13.0,0.0830078125,1.0,False,12,0.04545310656384517,negligible
ptest_pc,rfe,14.0,0.1015625,1.0,False,12,0.012510315163764994,negligible
ptest_pc,xgb,24.0,0.46484375,1.0,False,12,-0.17111729538080486,negligible
ptest_rdc,r_cforest,17.0,0.09228515625,1.0,False,12,-0.10922239816877752,negligible
ptest_rdc,r_ctree,31.0,0.8984375,1.0,False,12,-0.2538542485391126,small
ptest_rdc,rf,14.5,0.1064453125,1.0,False,12,0.10428312111380064,negligible
ptest_rdc,rfe,13.0,0.0830078125,1.0,False,12,0.07307447055299729,negligible
ptest_rdc,xgb,12.0,0.130859375,1.0,False,12,-0.11922290152116508,negligible
r_cforest,r_ctree,22.0,0.20361328125,1.0,False,12,-0.18125309687846877,negligible
r_cforest,rf,2.0,0.00146484375,0.1728515625,False,12,0.19980415321956174,negligible
r_cforest,rfe,4.0,0.00341796875,0.3896484375,False,12,0.17399839554607435,negligible
r_cforest,xgb,25.0,0.30126953125,1.0,False,12,-0.013370620746141188,negligible
r_ctree,rf,5.0,0.01953125,1.0,False,12,0.30422827942146263,small
r_ctree,rfe,9.0,0.064453125,1.0,False,12,0.2905718037521133,small
r_ctree,xgb,25.0,0.845703125,1.0,False,12,0.16989604801098965,negligible
rf,rfe,18.0,0.375,1.0,False,12,-0.0330115770155266,negligible
rf,xgb,9.0,0.064453125,1.0,False,12,-0.20491371331611835,small
rfe,xgb,7.0,0.037109375,1.0,False,12,-0.18067907391329563,negligible
