method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
cat,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
cif,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
cit,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
cpi,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
et,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
lgbm,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
pi,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
ptest_mc,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
ptest_rdc,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
r_cforest,0.8835191526455156,,,0.884 [insufficient data],0.8834413486379269,,,0.883 [insufficient data],0.8835129291612343,,,0.884 [insufficient data]
r_ctree,0.8829357453002418,,,0.883 [insufficient data],0.8829001277225059,,,0.883 [insufficient data],0.882929161234246,,,0.883 [insufficient data]
rf,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
rfe,0.8830318909228467,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
xgb,0.8830318909228466,,,0.883 [insufficient data],0.8829844020258923,,,0.883 [insufficient data],0.8830260756192959,,,0.883 [insufficient data]
