method,avg_rank,std_rank,cd
boruta,8.0,0.0,23.067547886657533
cat,8.0,0.0,23.067547886657533
cif,8.0,0.0,23.067547886657533
cit,8.0,0.0,23.067547886657533
cpi,8.0,0.0,23.067547886657533
et,8.0,0.0,23.067547886657533
lgbm,8.0,0.0,23.067547886657533
pi,8.0,0.0,23.067547886657533
ptest_dc,8.0,0.0,23.067547886657533
ptest_pc,8.0,0.0,23.067547886657533
ptest_rdc,8.0,0.0,23.067547886657533
r_ctree,8.0,0.0,23.067547886657533
rf,8.0,0.0,23.067547886657533
rfe,8.0,0.0,23.067547886657533
xgb,8.0,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
