summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,reg,synthetic,reg_friedman,cif,cif_n_jobs1_no_adaptive,5,5,1,9.854409769800053,9.704413503000069,2.4684861708901225,0.41322130258256823,0.4182212100278419,2.932,9.4,2.348,74.0,0.4,0.8,0.5333333333333333
dataset,reg,synthetic,reg_highdim,cif,cif_default,5,5,1,3.0553529894000007,1.9953265030000011,2.63966288059938,1.0,1.0,2.35,8.2,1.65,112.2,0.38,0.76,0.5066666666666666
dataset,reg,synthetic,reg_highdim,cif,cif_n_jobs1,5,5,1,2.323968291199992,2.3359668209999995,0.2367345389603773,1.0757423675223037,1.2620137119483197,2.35,8.2,1.652,112.2,0.38,0.76,0.5066666666666666
dataset,reg,synthetic,reg_highdim,cif,cif_n_jobs1_no_adaptive,5,5,1,2.7342535404000046,2.261375415000032,1.289523685585998,1.058296702026357,1.1884432778656295,2.35,8.2,1.652,112.2,0.38,0.76,0.5066666666666666
dataset,reg,synthetic,reg_linear,cif,cif_default,5,5,1,24.123041361399988,22.696364330999927,3.4515946193476097,1.0,1.0,4.398000000000001,11.0,4.602,86.8,0.76,0.76,0.76
dataset,reg,synthetic,reg_linear,cif,cif_n_jobs1,5,5,1,13.148297389800017,12.72597448600004,2.8650071787881637,0.5414035229157508,0.551395557119698,4.398000000000001,11.0,4.602,86.8,0.76,0.76,0.76
dataset,reg,synthetic,reg_linear,cif,cif_n_jobs1_no_adaptive,5,5,1,13.161564541599978,12.14077020100001,3.8399379472696706,0.5377907720581784,0.5334242996979394,4.398000000000001,11.0,4.602,86.8,0.76,0.76,0.76
dataset,reg,synthetic,reg_toeplitz,cif,cif_default,5,5,1,14.474843896399966,12.709970202999898,8.31859608049438,1.0,1.0,6.87,10.6,10.408,96.8,0.9400000000000001,0.9400000000000001,0.9400000000000001
dataset,reg,synthetic,reg_toeplitz,cif,cif_n_jobs1,5,5,1,9.427798677999998,9.33758207599999,0.9857455035100712,0.7654057075070801,0.8011745102108332,6.868,10.6,10.384,96.8,0.9400000000000001,0.9400000000000001,0.9400000000000001
dataset,reg,synthetic,reg_toeplitz,cif,cif_n_jobs1_no_adaptive,5,5,1,9.58251796080001,8.89165849899996,1.9734487967885848,0.7499527501146916,0.7818547570814794,6.868,10.6,10.384,96.8,0.9400000000000001,0.9400000000000001,0.9400000000000001
dataset,reg,synthetic,reg_weak_signal,cif,cif_default,5,5,1,22.85834840040002,22.607427032999908,1.067571100675049,1.0,1.0,4.061999999999999,10.6,4.042,86.0,0.76,0.76,0.76
dataset,reg,synthetic,reg_weak_signal,cif,cif_n_jobs1,5,5,1,11.707237544399959,10.593504252999992,3.6133136063514706,0.5075055694801918,0.4648111628341324,4.061999999999999,10.6,4.042,86.0,0.76,0.76,0.76
dataset,reg,synthetic,reg_weak_signal,cif,cif_n_jobs1_no_adaptive,5,5,1,10.893764868999984,10.176912333999894,3.5248849867777428,0.4719025771801725,0.44653236011944974,4.061999999999999,10.6,4.042,86.0,0.76,0.76,0.76
