method,avg_rank,std_rank,cd
ptest_pc,1.0,0.0,23.067547886657533
boruta,6.0,0.0,23.067547886657533
cit,6.0,0.0,23.067547886657533
cpi,6.0,0.0,23.067547886657533
et,6.0,0.0,23.067547886657533
lgbm,6.0,0.0,23.067547886657533
pi,6.0,0.0,23.067547886657533
ptest_rdc,6.0,0.0,23.067547886657533
r_ctree,6.0,0.0,23.067547886657533
xgb,6.0,0.0,23.067547886657533
cat,13.0,0.0,23.067547886657533
cif,13.0,0.0,23.067547886657533
ptest_dc,13.0,0.0,23.067547886657533
rf,13.0,0.0,23.067547886657533
rfe,13.0,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
