method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
cat,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
cif,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
cit,0.9645588235294117,,,0.965 [insufficient data],0.9645511436893146,,,0.965 [insufficient data],0.9645588235294117,,,0.965 [insufficient data]
cpi,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
et,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
lgbm,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
pi,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
ptest_mc,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
ptest_rdc,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
r_cforest,0.9629000000000001,,,0.963 [insufficient data],0.962895442112784,,,0.963 [insufficient data],0.9629000000000001,,,0.963 [insufficient data]
r_ctree,0.9646296296296296,,,0.965 [insufficient data],0.9646220330282653,,,0.965 [insufficient data],0.9646296296296296,,,0.965 [insufficient data]
rf,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
rfe,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333333,,,0.964 [insufficient data]
xgb,0.9644333333333333,,,0.964 [insufficient data],0.9644256445142105,,,0.964 [insufficient data],0.9644333333333334,,,0.964 [insufficient data]
