method,avg_rank,std_rank,cd
lgbm,4.241379310344827,2.517595629300978,3.8521787446430187
cat,4.4655172413793105,2.6259022570339208,3.8521787446430187
rfe,4.5344827586206895,2.9446943359984505,3.8521787446430187
rf,5.482758620689655,2.6375365943553497,3.8521787446430187
et,6.4655172413793105,3.380805439849582,3.8521787446430187
xgb,7.206896551724138,3.325754364463306,3.8521787446430187
cif,7.637931034482759,2.3957453369216206,3.8521787446430187
boruta,8.379310344827585,4.546038769070606,3.8521787446430187
ptest_mc,9.155172413793103,3.0487517182018937,3.8521787446430187
pi,9.362068965517242,3.4688181225970247,3.8521787446430187
cit,9.60344827586207,2.9866926418665494,3.8521787446430187
ptest_rdc,9.741379310344827,3.6450738833039247,3.8521787446430187
cpi,10.879310344827585,4.2439717336593885,3.8521787446430187
r_ctree,11.206896551724139,3.9968031220207743,3.8521787446430187
r_cforest,11.637931034482758,3.416230408233659,3.8521787446430187
