method,avg_rank,std_rank,cd
et,5.1875,3.3018697354680726,5.766886971664383
cat,5.375,3.5333235062756425,5.766886971664383
rf,5.875,2.7128168017763383,5.766886971664383
ptest_dc,6.25,3.960744879438715,5.766886971664383
ptest_rdc,6.28125,4.643438751345817,5.766886971664383
ptest_pc,6.53125,4.3855898619798,5.766886971664383
cif,6.625,3.018174116912409,5.766886971664383
rfe,6.625,4.3714271125114275,5.766886971664383
boruta,8.5625,3.4635377506243525,5.766886971664383
lgbm,8.5625,3.6566506190775185,5.766886971664383
pi,8.9375,3.4181272284688293,5.766886971664383
cit,10.4375,3.552617872780578,5.766886971664383
cpi,11.0625,4.084555514373626,5.766886971664383
xgb,11.875,3.5333235062756425,5.766886971664383
r_cforest,13.375,3.0388114452858046,5.766886971664383
r_ctree,14.4375,2.6450129961873534,5.766886971664383
