method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
cat,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
cif,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
cit,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
cpi,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
et,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
lgbm,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
pi,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
ptest_mc,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
ptest_rdc,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
r_cforest,0.585,,,0.585 [insufficient data],0.6014476269123158,,,0.601 [insufficient data],0.5973636363636363,,,0.597 [insufficient data]
r_ctree,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
rf,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
rfe,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541633,,,0.633 [insufficient data],0.6306666666666667,,,0.631 [insufficient data]
xgb,0.5706719367588933,,,0.571 [insufficient data],0.6333035777541632,,,0.633 [insufficient data],0.6306666666666666,,,0.631 [insufficient data]
