method1,method2,statistic,p_value,p_value_corrected,significant,n_pairs,cohens_d,effect_size
boruta,cat,25.0,0.008418773595809824,0.43475399853967617,False,23,-0.12360115399262885,negligible
boruta,cif,82.0,0.8788507586415779,1.0,False,23,0.020668913457943763,negligible
boruta,cit,30.0,0.015647093863347505,0.7354134115773328,False,23,0.30022564575260524,small
boruta,cpi,12.0,0.002263335872858075,0.15142748111436133,False,22,0.46106496483320464,small
boruta,et,48.0,0.10243990540645079,1.0,False,23,-0.04760835375298416,negligible
boruta,lgbm,36.0,0.031103769479907194,1.0,False,23,-0.09843589721376872,negligible
boruta,pi,30.0,0.02769850218732311,1.0,False,22,0.2305832280763895,small
boruta,ptest_mc,50.0,0.20967491728457333,1.0,False,23,0.0914687727363683,negligible
boruta,ptest_rdc,31.0,0.0176206611104818,0.792929749971681,False,23,0.13251356942403666,negligible
boruta,r_cforest,25.0,0.0008516311645507812,0.072743497548799,False,21,0.3521741764660118,small
boruta,r_ctree,18.0,0.009725523541639646,0.4862761770819823,False,21,0.32078384672372556,small
boruta,rf,59.0,0.24846555845586238,1.0,False,23,-0.04883768586024277,negligible
boruta,rfe,74.0,0.9057940914405992,1.0,False,23,0.04126838796960489,negligible
boruta,xgb,68.5,0.05953124912563833,1.0,False,23,-0.08174247958680607,negligible
cat,cif,10.0,0.0016440063298259735,0.12165646840712205,False,23,0.13977433536383096,negligible
cat,cit,9.0,0.0008634758631167838,0.072743497548799,False,23,0.414632525088404,small
cat,cpi,1.0,0.00035153256850746316,0.03409865914522393,True,22,0.5653616328933306,medium
cat,et,35.0,0.027838574557314817,1.0,False,23,0.07264979795363424,negligible
cat,lgbm,49.0,0.11192770811902442,1.0,False,23,0.023589449996883168,negligible
cat,pi,3.0,0.0005026300645801943,0.04724722607053826,True,22,0.34007109700109295,small
cat,ptest_mc,8.0,0.0007377478079437866,0.06492180709905322,False,23,0.20788043543524726,small
cat,ptest_rdc,3.0,0.0003270126629328652,0.03204724096742079,True,23,0.2522092379234379,small
cat,r_cforest,0.0,9.5367431640625e-07,0.00010013580322265625,True,21,0.4645458575308332,small
cat,r_ctree,0.0,0.0006549583433856956,0.05829129256132691,False,21,0.4326079662134973,small
cat,rf,23.0,0.006490832494560189,0.3634866196953706,False,23,0.0716713514749766,negligible
cat,rfe,15.0,0.002138438026250584,0.14541378578503972,False,23,0.15989239508550948,negligible
cat,xgb,77.5,0.11141484636672983,1.0,False,23,0.0406081403487116,negligible
cif,cit,17.0,0.0028525212334313426,0.18256135893960593,False,23,0.2704816033054361,small
cif,cpi,10.0,0.0016440063298259735,0.12165646840712205,False,22,0.44239420112808864,small
cif,et,66.0,0.3957522466577532,1.0,False,23,-0.06606036843562903,negligible
cif,lgbm,38.0,0.03857970370059412,1.0,False,23,-0.11533357848160186,negligible
cif,pi,20.0,0.007481778161526851,0.40692604509637403,False,22,0.21957704734670172,small
cif,ptest_mc,50.0,0.12209548134133211,1.0,False,23,0.06882624109732577,negligible
cif,ptest_rdc,34.0,0.024906920181163705,1.0,False,23,0.10761325424811852,negligible
cif,r_cforest,0.0,9.5367431640625e-07,0.00010013580322265625,True,21,0.378139407429715,small
cif,r_ctree,5.0,0.0011233790034369743,0.08987032027495795,False,21,0.3476372770374119,small
cif,rf,81.0,0.8446284810712963,1.0,False,23,-0.06728062471643957,negligible
cif,rfe,70.0,0.49965637964334186,1.0,False,23,0.019955694338305716,negligible
cif,xgb,83.5,0.16243055726814792,1.0,False,23,-0.09926066832941165,negligible
cit,cpi,29.0,0.024540498971091243,1.0,False,22,0.18579151676272257,negligible
cit,et,19.0,0.0037783360489364918,0.2267001629361895,False,23,-0.3365519621661033,small
cit,lgbm,12.0,0.001369747573348664,0.1027310680011498,False,23,-0.3877691488698703,small
cit,pi,65.0,0.5861743444807836,1.0,False,22,-0.040951961982292666,negligible
cit,ptest_mc,43.0,0.06418536322763826,1.0,False,23,-0.1982712912233764,negligible
cit,ptest_rdc,46.0,0.08538899791882958,1.0,False,23,-0.1684903836251033,negligible
cit,r_cforest,57.0,0.042079925537109375,1.0,False,21,0.12576628666124773,negligible
cit,r_ctree,38.0,0.1208386531141816,1.0,False,21,0.0976939104015539,negligible
cit,rf,20.0,0.004337022178897667,0.25154728637606466,False,23,-0.3382697559228588,small
cit,rfe,14.0,0.0030900819243606685,0.19467516123472212,False,23,-0.2502263882996779,small
cit,xgb,26.5,0.0011593129221361134,0.09158572084875295,False,23,-0.37300173552809573,small
cpi,et,4.0,0.0005991194011680517,0.055718104308628814,False,22,-0.4893860294123158,small
cpi,lgbm,2.0,0.0006430412466952321,0.057873712202570884,False,22,-0.5380540143445297,medium
cpi,pi,4.0,0.0009350911193154888,0.07667747178387008,False,22,-0.22919226038508214,small
cpi,ptest_mc,14.0,0.0030900819243606685,0.19467516123472212,False,22,-0.3489477672054512,small
cpi,ptest_rdc,12.0,0.00378324645125858,0.2267001629361895,False,22,-0.3336128911684984,small
cpi,r_cforest,102.0,0.6578273773193359,1.0,False,21,-0.0901478058176765,negligible
cpi,r_ctree,32.0,0.06267138786896245,1.0,False,21,-0.11599525312508524,negligible
cpi,rf,6.0,0.0008458546226604534,0.072743497548799,False,22,-0.49416791025913653,small
cpi,rfe,10.0,0.0016440063298259735,0.12165646840712205,False,22,-0.4203673900946932,small
cpi,xgb,14.5,0.00044278356494987175,0.04206443867023782,True,22,-0.5228354912326112,medium
