method,avg_rank,std_rank,cd
lgbm,4.6521739130434785,2.898405793478079,4.289604706734938
cat,4.782608695652174,3.09215728464253,4.289604706734938
rf,4.826086956521739,2.7921033666091,4.289604706734938
rfe,4.826086956521739,3.129830859620032,4.289604706734938
et,5.086956521739131,2.7648892340147206,4.289604706734938
xgb,6.0,3.078678429060953,4.289604706734938
cif,6.434782608695652,2.48169099005745,4.289604706734938
boruta,7.695652173913044,3.79283973696772,4.289604706734938
ptest_mc,8.782608695652174,3.4635558724616407,4.289604706734938
ptest_rdc,9.391304347826088,4.115074413557005,4.289604706734938
cit,9.73913043478261,3.4918213922193506,4.289604706734938
pi,10.456521739130435,3.3130605956421886,4.289604706734938
r_cforest,12.26086956521739,2.785324761399474,4.289604706734938
r_ctree,12.26086956521739,3.299767993219179,4.289604706734938
cpi,12.804347826086957,2.8769667391451446,4.289604706734938
