method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
cat,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
cif,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
cit,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
cpi,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
et,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
lgbm,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
pi,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
ptest_mc,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
ptest_rdc,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
r_cforest,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
r_ctree,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
rf,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
rfe,0.971872444243206,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
xgb,0.9718724442432058,,,0.972 [insufficient data],0.9717737718004467,,,0.972 [insufficient data],0.9717344446197502,,,0.972 [insufficient data]
