method,avg_rank,std_rank,cd
et,4.4375,3.239767545673609,5.766886971664383
cat,5.25,4.054318685056714,5.766886971664383
rf,5.75,3.2882366094914763,5.766886971664383
rfe,5.8125,4.333283252915738,5.766886971664383
pi,7.75,4.00780488547035,5.766886971664383
cit,8.0625,4.336887564832642,5.766886971664383
ptest_rdc,8.0625,3.732772930409778,5.766886971664383
cif,8.25,3.344772040064913,5.766886971664383
boruta,8.375,3.6033838263498934,5.766886971664383
ptest_pc,8.5625,3.44544536308443,5.766886971664383
ptest_dc,8.8125,3.557013318783049,5.766886971664383
lgbm,8.9375,4.788903188622631,5.766886971664383
cpi,10.3125,4.326065620168053,5.766886971664383
xgb,12.0,3.1024184114977142,5.766886971664383
r_ctree,12.1875,5.027657879171971,5.766886971664383
r_cforest,13.4375,3.552617872780578,5.766886971664383
