method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
cat,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
cif,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
cit,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
cpi,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
et,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
lgbm,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
pi,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
ptest_mc,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
ptest_rdc,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
r_cforest,0.9653522598312527,,,0.965 [insufficient data],0.9654232305245819,,,0.965 [insufficient data],0.9653516949152542,,,0.965 [insufficient data]
r_ctree,0.9651150063321327,,,0.965 [insufficient data],0.9651849680187592,,,0.965 [insufficient data],0.9651154389395915,,,0.965 [insufficient data]
rf,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
rfe,0.9652432361309847,,,0.965 [insufficient data],0.9653155718522197,,,0.965 [insufficient data],0.9652425032594523,,,0.965 [insufficient data]
xgb,0.9652432361309846,,,0.965 [insufficient data],0.9653155718522196,,,0.965 [insufficient data],0.9652425032594524,,,0.965 [insufficient data]
