task,dataset,downstream_model,method_base,method_id,k,endpoint_k,dataset_mean_score,endpoint_score,score_minus_endpoint,is_standard_k,is_endpoint,is_best_over_observed_k
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,150,1024,0.8215,0.978,-0.15649999999999997,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,200,1024,0.8935,0.978,-0.08450000000000002,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,256,1024,0.9295,0.978,-0.04849999999999999,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,300,1024,0.941,0.978,-0.03700000000000003,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,500,1024,0.96,0.978,-0.018000000000000016,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,512,1024,0.9615,0.978,-0.01649999999999996,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,750,1024,0.9655,0.978,-0.012499999999999956,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,768,1024,0.9665,0.978,-0.011499999999999955,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,1000,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,cpi,cpi__6e89acc5e72da5a8,1024,1024,0.978,0.978,0.0,False,True,True
classification,ORL,lr,et,et__f5580a1865f967c8,5,1024,0.396,0.978,-0.582,True,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,10,1024,0.5720000000000001,0.978,-0.4059999999999999,True,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,25,1024,0.8,0.978,-0.17799999999999994,True,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,50,1024,0.905,0.978,-0.07299999999999995,True,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,100,1024,0.9520000000000001,0.978,-0.025999999999999912,True,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,150,1024,0.9665,0.978,-0.011499999999999955,False,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,200,1024,0.9735,0.978,-0.0044999999999999485,False,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,256,1024,0.976,0.978,-0.0020000000000000018,False,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,300,1024,0.975,0.978,-0.0030000000000000027,False,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,500,1024,0.9795,0.978,0.0015000000000000568,False,False,True
classification,ORL,lr,et,et__f5580a1865f967c8,512,1024,0.9795,0.978,0.0015000000000000568,False,False,True
classification,ORL,lr,et,et__f5580a1865f967c8,750,1024,0.9795,0.978,0.0015000000000000568,False,False,True
classification,ORL,lr,et,et__f5580a1865f967c8,768,1024,0.9795,0.978,0.0015000000000000568,False,False,True
classification,ORL,lr,et,et__f5580a1865f967c8,1000,1024,0.9765,0.978,-0.0014999999999999458,False,False,False
classification,ORL,lr,et,et__f5580a1865f967c8,1024,1024,0.978,0.978,0.0,False,True,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,5,1024,0.485,0.978,-0.493,True,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,10,1024,0.723,0.978,-0.255,True,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,25,1024,0.8845000000000001,0.978,-0.09349999999999992,True,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,50,1024,0.9470000000000001,0.978,-0.030999999999999917,True,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,100,1024,0.968,0.978,-0.010000000000000009,True,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,150,1024,0.9704999999999999,0.978,-0.007500000000000062,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,200,1024,0.973,0.978,-0.0050000000000000044,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,256,1024,0.9740000000000001,0.978,-0.0039999999999998925,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,300,1024,0.9765,0.978,-0.0014999999999999458,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,500,1024,0.976,0.978,-0.0020000000000000018,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,512,1024,0.976,0.978,-0.0020000000000000018,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,750,1024,0.9765,0.978,-0.0014999999999999458,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,768,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,1000,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,lgbm,lgbm__71ba9ba402678146,1024,1024,0.978,0.978,0.0,False,True,True
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,5,1024,0.36450000000000005,0.978,-0.6134999999999999,True,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,10,1024,0.5765,0.978,-0.40149999999999997,True,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,25,1024,0.8055,0.978,-0.1725,True,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,50,1024,0.8859999999999999,0.978,-0.09200000000000008,True,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,100,1024,0.9355,0.978,-0.04249999999999998,True,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,150,1024,0.9445,0.978,-0.033499999999999974,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,200,1024,0.953,0.978,-0.025000000000000022,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,256,1024,0.9570000000000001,0.978,-0.020999999999999908,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,300,1024,0.961,0.978,-0.017000000000000015,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,500,1024,0.971,0.978,-0.007000000000000006,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,512,1024,0.973,0.978,-0.0050000000000000044,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,750,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,768,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,1000,1024,0.9784999999999999,0.978,0.0004999999999999449,False,False,True
classification,ORL,lr,pi,pi__6e89acc5e72da5a8,1024,1024,0.978,0.978,0.0,False,True,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,5,1024,0.27949999999999997,0.978,-0.6985,True,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,10,1024,0.39,0.978,-0.588,True,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,25,1024,0.6,0.978,-0.378,True,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,50,1024,0.846,0.978,-0.132,True,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,100,1024,0.9345,0.978,-0.04349999999999998,True,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,150,1024,0.9534999999999999,0.978,-0.024500000000000077,False,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,200,1024,0.9565,0.978,-0.021499999999999964,False,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,256,1024,0.961,0.978,-0.017000000000000015,False,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,300,1024,0.9634999999999999,0.978,-0.014500000000000068,False,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,500,1024,0.9695,0.978,-0.008499999999999952,False,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,512,1024,0.9695,0.978,-0.008499999999999952,False,False,False
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,750,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,768,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,1000,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,ptest_mc,ptest_mc__307d6fc3284c28e2,1024,1024,0.978,0.978,0.0,False,True,True
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5,1024,0.2605,0.978,-0.7175,True,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,10,1024,0.43450000000000005,0.978,-0.5434999999999999,True,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,25,1024,0.7095,0.978,-0.26849999999999996,True,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,50,1024,0.8085,0.978,-0.16949999999999998,True,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,100,1024,0.8809999999999999,0.978,-0.09700000000000009,True,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,150,1024,0.9135,0.978,-0.0645,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,200,1024,0.9325,0.978,-0.045499999999999985,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,256,1024,0.9470000000000001,0.978,-0.030999999999999917,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,300,1024,0.9525,0.978,-0.025499999999999967,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,500,1024,0.9670000000000001,0.978,-0.010999999999999899,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,512,1024,0.9690000000000001,0.978,-0.008999999999999897,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,750,1024,0.9795,0.978,0.0015000000000000568,False,False,True
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,768,1024,0.9790000000000001,0.978,0.001000000000000112,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1000,1024,0.978,0.978,0.0,False,False,False
classification,ORL,lr,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1024,1024,0.978,0.978,0.0,False,True,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,5,1024,0.3615,0.9745,-0.613,True,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,10,1024,0.5655,0.9745,-0.40900000000000003,True,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,25,1024,0.8065000000000001,0.9745,-0.16799999999999993,True,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,50,1024,0.897,0.9745,-0.07750000000000001,True,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,100,1024,0.948,0.9745,-0.02650000000000008,True,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,150,1024,0.958,0.9745,-0.01650000000000007,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,200,1024,0.963,0.9745,-0.011500000000000066,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,256,1024,0.9675,0.9745,-0.007000000000000006,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,300,1024,0.972,0.9745,-0.0025000000000000577,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,500,1024,0.9765,0.9745,0.0020000000000000018,False,False,True
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,512,1024,0.976,0.9745,0.0014999999999999458,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,750,1024,0.9745,0.9745,0.0,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,768,1024,0.9745,0.9745,0.0,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,1000,1024,0.9745,0.9745,0.0,False,False,False
classification,ORL,lr,r_cforest,r_cforest__37be32340835a93b,1024,1024,0.9745,0.9745,0.0,False,True,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,5,1024,0.41850000000000004,0.978,-0.5594999999999999,True,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,10,1024,0.6475,0.978,-0.3305,True,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,25,1024,0.8634999999999999,0.978,-0.11450000000000005,True,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,50,1024,0.8495,0.978,-0.12849999999999995,True,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,100,1024,0.848,0.978,-0.13,True,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,150,1024,0.8745,0.978,-0.10349999999999993,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,200,1024,0.9065000000000001,0.978,-0.0714999999999999,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,256,1024,0.9275,0.978,-0.05049999999999999,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,300,1024,0.9405,0.978,-0.03749999999999998,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,500,1024,0.9684999999999999,0.978,-0.009500000000000064,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,512,1024,0.9690000000000001,0.978,-0.008999999999999897,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,750,1024,0.9740000000000001,0.978,-0.0039999999999998925,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,768,1024,0.973,0.978,-0.0050000000000000044,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,1000,1024,0.9754999999999999,0.978,-0.0025000000000000577,False,False,False
classification,ORL,lr,r_ctree,r_ctree__b6e09ceb0eb26367,1024,1024,0.978,0.978,0.0,False,True,True
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,5,1024,0.413,0.978,-0.565,True,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,10,1024,0.607,0.978,-0.371,True,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,25,1024,0.8405,0.978,-0.13749999999999996,True,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,50,1024,0.9159999999999999,0.978,-0.062000000000000055,True,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,100,1024,0.9555,0.978,-0.022499999999999964,True,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,150,1024,0.9704999999999999,0.978,-0.007500000000000062,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,200,1024,0.9734999999999999,0.978,-0.0045000000000000595,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,256,1024,0.977,0.978,-0.0010000000000000009,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,300,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,500,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,512,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,750,1024,0.9775,0.978,-0.0004999999999999449,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,768,1024,0.976,0.978,-0.0020000000000000018,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,1000,1024,0.9765,0.978,-0.0014999999999999458,False,False,False
classification,ORL,lr,rf,rf__27caa3a0a3b84fd9,1024,1024,0.978,0.978,0.0,False,True,True
classification,ORL,lr,rfe,rfe__99914b932bd37a50,5,1024,0.48950000000000005,0.978,-0.48849999999999993,True,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,10,1024,0.6940000000000001,0.978,-0.2839999999999999,True,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,25,1024,0.8540000000000001,0.978,-0.12399999999999989,True,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,50,1024,0.9279999999999999,0.978,-0.050000000000000044,True,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,100,1024,0.9605,0.978,-0.01749999999999996,True,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,150,1024,0.9684999999999999,0.978,-0.009500000000000064,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,200,1024,0.9740000000000001,0.978,-0.0039999999999998925,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,256,1024,0.975,0.978,-0.0030000000000000027,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,300,1024,0.975,0.978,-0.0030000000000000027,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,500,1024,0.98,0.978,0.0020000000000000018,False,False,True
classification,ORL,lr,rfe,rfe__99914b932bd37a50,512,1024,0.9795,0.978,0.0015000000000000568,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,750,1024,0.978,0.978,0.0,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,768,1024,0.978,0.978,0.0,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,1000,1024,0.977,0.978,-0.0010000000000000009,False,False,False
classification,ORL,lr,rfe,rfe__99914b932bd37a50,1024,1024,0.978,0.978,0.0,False,True,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,5,1024,0.4805,0.978,-0.4975,True,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,10,1024,0.7254999999999999,0.978,-0.25250000000000006,True,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,25,1024,0.888,0.978,-0.08999999999999997,True,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,50,1024,0.9484999999999999,0.978,-0.02950000000000008,True,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,100,1024,0.968,0.978,-0.010000000000000009,True,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,150,1024,0.973,0.978,-0.0050000000000000044,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,200,1024,0.975,0.978,-0.0030000000000000027,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,256,1024,0.9734999999999999,0.978,-0.0045000000000000595,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,300,1024,0.9765,0.978,-0.0014999999999999458,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,500,1024,0.976,0.978,-0.0020000000000000018,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,512,1024,0.9754999999999999,0.978,-0.0025000000000000577,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,750,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,768,1024,0.978,0.978,0.0,False,False,True
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,1000,1024,0.977,0.978,-0.0010000000000000009,False,False,False
classification,ORL,lr,xgb,xgb__1c62fadfc5e2988f,1024,1024,0.978,0.978,0.0,False,True,True
classification,ORL,svm,boruta,boruta__7f986516a1727870,5,1024,0.3065,0.9545,-0.648,True,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,10,1024,0.4415,0.9545,-0.513,True,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,25,1024,0.654,0.9545,-0.3005,True,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,50,1024,0.72,0.9545,-0.23450000000000004,True,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,100,1024,0.8245,0.9545,-0.13,True,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,150,1024,0.8634999999999999,0.9545,-0.09100000000000008,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,200,1024,0.877,0.9545,-0.07750000000000001,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,256,1024,0.9009999999999999,0.9545,-0.0535000000000001,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,300,1024,0.909,0.9545,-0.045499999999999985,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,500,1024,0.9465,0.9545,-0.008000000000000007,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,512,1024,0.946,0.9545,-0.008500000000000063,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,750,1024,0.9534999999999999,0.9545,-0.001000000000000112,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,768,1024,0.9525,0.9545,-0.0020000000000000018,False,False,False
classification,ORL,svm,boruta,boruta__7f986516a1727870,1000,1024,0.9565,0.9545,0.0020000000000000018,False,False,True
classification,ORL,svm,boruta,boruta__7f986516a1727870,1024,1024,0.9545,0.9545,0.0,False,True,False
classification,ORL,svm,cat,cat__024a0842d4337711,5,1024,0.4535,0.9545,-0.501,True,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,10,1024,0.6785,0.9545,-0.276,True,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,25,1024,0.87,0.9545,-0.08450000000000002,True,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,50,1024,0.9309999999999999,0.9545,-0.023500000000000076,True,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,100,1024,0.9495,0.9545,-0.0050000000000000044,True,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,150,1024,0.9575,0.9545,0.0030000000000000027,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,200,1024,0.958,0.9545,0.0034999999999999476,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,256,1024,0.9590000000000001,0.9545,0.0045000000000000595,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,300,1024,0.9605,0.9545,0.006000000000000005,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,500,1024,0.9615,0.9545,0.007000000000000006,False,False,True
classification,ORL,svm,cat,cat__024a0842d4337711,512,1024,0.961,0.9545,0.00649999999999995,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,750,1024,0.958,0.9545,0.0034999999999999476,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,768,1024,0.9575,0.9545,0.0030000000000000027,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,1000,1024,0.9534999999999999,0.9545,-0.001000000000000112,False,False,False
classification,ORL,svm,cat,cat__024a0842d4337711,1024,1024,0.9545,0.9545,0.0,False,True,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,5,1024,0.466,0.9545,-0.4885,True,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,10,1024,0.6385000000000001,0.9545,-0.31599999999999995,True,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,25,1024,0.84,0.9545,-0.11450000000000005,True,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,50,1024,0.9129999999999999,0.9545,-0.04150000000000009,True,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,100,1024,0.9475,0.9545,-0.007000000000000006,True,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,150,1024,0.9565,0.9545,0.0020000000000000018,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,200,1024,0.9570000000000001,0.9545,0.0025000000000000577,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,256,1024,0.9615,0.9545,0.007000000000000006,False,False,True
classification,ORL,svm,cif,cif__6556bbc3e830b25a,300,1024,0.961,0.9545,0.00649999999999995,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,500,1024,0.9615,0.9545,0.007000000000000006,False,False,True
classification,ORL,svm,cif,cif__6556bbc3e830b25a,512,1024,0.961,0.9545,0.00649999999999995,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,750,1024,0.9570000000000001,0.9545,0.0025000000000000577,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,768,1024,0.9565,0.9545,0.0020000000000000018,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,1000,1024,0.9565,0.9545,0.0020000000000000018,False,False,False
classification,ORL,svm,cif,cif__6556bbc3e830b25a,1024,1024,0.9545,0.9545,0.0,False,True,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,5,1024,0.45649999999999996,0.9545,-0.49800000000000005,True,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,10,1024,0.6809999999999999,0.9545,-0.2735000000000001,True,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,25,1024,0.883,0.9545,-0.07150000000000001,True,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,50,1024,0.9125,0.9545,-0.04200000000000004,True,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,100,1024,0.9129999999999999,0.9545,-0.04150000000000009,True,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,150,1024,0.9315000000000001,0.9545,-0.02299999999999991,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,200,1024,0.938,0.9545,-0.01650000000000007,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,256,1024,0.9309999999999999,0.9545,-0.023500000000000076,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,300,1024,0.9345,0.9545,-0.020000000000000018,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,500,1024,0.9420000000000001,0.9545,-0.012499999999999956,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,512,1024,0.9440000000000001,0.9545,-0.010499999999999954,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,750,1024,0.9565,0.9545,0.0020000000000000018,False,False,True
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,768,1024,0.9545,0.9545,0.0,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,1000,1024,0.9545,0.9545,0.0,False,False,False
classification,ORL,svm,cit,cit__bc8d0ddbb26c15b5,1024,1024,0.9545,0.9545,0.0,False,True,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,5,1024,0.153,0.9545,-0.8015,True,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,10,1024,0.21350000000000002,0.9545,-0.741,True,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,25,1024,0.37200000000000005,0.9545,-0.5825,True,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,50,1024,0.47700000000000004,0.9545,-0.4775,True,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,100,1024,0.6204999999999999,0.9545,-0.3340000000000001,True,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,150,1024,0.6915,0.9545,-0.263,False,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,200,1024,0.7745000000000001,0.9545,-0.17999999999999994,False,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,256,1024,0.8405,0.9545,-0.11399999999999999,False,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,300,1024,0.867,0.9545,-0.08750000000000002,False,False,False
classification,ORL,svm,cpi,cpi__6e89acc5e72da5a8,500,1024,0.9015000000000001,0.9545,-0.052999999999999936,False,False,False
