method,avg_rank,std_rank,cd
lgbm,4.241379310344827,2.354821501600392,3.8521787446430187
cat,4.275862068965517,2.527729684971353,3.8521787446430187
rfe,4.362068965517241,2.935797347265181,3.8521787446430187
rf,5.741379310344827,2.765616130315556,3.8521787446430187
et,6.741379310344827,3.537047009269009,3.8521787446430187
xgb,6.827586206896552,3.6395240832989684,3.8521787446430187
cif,7.9655172413793105,2.1372357045022636,3.8521787446430187
boruta,8.39655172413793,4.735011397766618,3.8521787446430187
ptest_mc,9.051724137931034,2.951752336313906,3.8521787446430187
pi,9.327586206896552,3.4821610958915707,3.8521787446430187
cit,9.482758620689655,2.682904880331847,3.8521787446430187
ptest_rdc,9.672413793103448,3.989805677726254,3.8521787446430187
cpi,11.051724137931034,4.113360962358973,3.8521787446430187
r_ctree,11.137931034482758,3.99546413454259,3.8521787446430187
r_cforest,11.724137931034482,3.10335248894324,3.8521787446430187
