method,avg_rank,std_rank,cd
cat,4.206896551724138,2.5748024409628227,3.8521787446430187
lgbm,4.224137931034483,2.3252222989632023,3.8521787446430187
rfe,4.379310344827586,2.9026004167897725,3.8521787446430187
rf,5.724137931034483,2.7872437469860722,3.8521787446430187
xgb,6.275862068965517,2.802665624305669,3.8521787446430187
et,6.775862068965517,3.497748553926121,3.8521787446430187
cif,8.068965517241379,2.132362046033146,3.8521787446430187
boruta,8.379310344827585,4.587567856143445,3.8521787446430187
ptest_mc,9.10344827586207,2.9751247738100677,3.8521787446430187
pi,9.344827586206897,3.489154250540751,3.8521787446430187
cit,9.586206896551724,2.6459760128621896,3.8521787446430187
ptest_rdc,9.655172413793103,3.8798850149062627,3.8521787446430187
r_ctree,11.224137931034482,3.9818255363168147,3.8521787446430187
cpi,11.293103448275861,4.0054214152116865,3.8521787446430187
r_cforest,11.758620689655173,3.1366044941425733,3.8521787446430187
