method,avg_rank,std_rank,cd
ptest_pc,1.0,0.0,23.067547886657533
lgbm,2.0,0.0,23.067547886657533
cit,3.5,0.0,23.067547886657533
pi,3.5,0.0,23.067547886657533
cpi,5.0,0.0,23.067547886657533
cat,6.5,0.0,23.067547886657533
r_ctree,6.5,0.0,23.067547886657533
rf,8.0,0.0,23.067547886657533
ptest_rdc,9.0,0.0,23.067547886657533
ptest_dc,10.0,0.0,23.067547886657533
xgb,11.0,0.0,23.067547886657533
et,12.0,0.0,23.067547886657533
boruta,13.0,0.0,23.067547886657533
rfe,14.0,0.0,23.067547886657533
cif,15.0,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
