method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
cat,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
cif,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
cit,0.9505,,,0.951 [insufficient data],0.950485893698286,,,0.950 [insufficient data],0.9505,,,0.951 [insufficient data]
cpi,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
et,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
lgbm,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
pi,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
ptest_mc,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
ptest_rdc,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
r_cforest,0.92975,,,0.930 [insufficient data],0.9297371960650622,,,0.930 [insufficient data],0.92975,,,0.930 [insufficient data]
r_ctree,0.9503703703703703,,,0.950 [insufficient data],0.950356403590085,,,0.950 [insufficient data],0.9503703703703703,,,0.950 [insufficient data]
rf,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
rfe,0.9506,,,0.951 [insufficient data],0.9505864845130132,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
xgb,0.9506,,,0.951 [insufficient data],0.9505864845130133,,,0.951 [insufficient data],0.9506,,,0.951 [insufficient data]
