experiment,task,dataset_type,variant,n_features,n_samples,elapsed_seconds_mean,elapsed_seconds_std,f1_at_10_mean,f1_at_10_std,f1_at_100_mean,f1_at_100_std,f1_at_25_mean,f1_at_25_std,f1_at_5_mean,f1_at_5_std,f1_at_50_mean,f1_at_50_std,max_depth_mean,max_depth_std,mean_depth_mean,mean_depth_std,mean_features_used_mean,mean_features_used_std,n_estimators_actual_mean,n_estimators_actual_std,precision_at_10_mean,precision_at_10_std,precision_at_100_mean,precision_at_100_std,precision_at_25_mean,precision_at_25_std,precision_at_5_mean,precision_at_5_std,precision_at_50_mean,precision_at_50_std,recall_at_10_mean,recall_at_10_std,recall_at_100_mean,recall_at_100_std,recall_at_25_mean,recall_at_25_std,recall_at_5_mean,recall_at_5_std,recall_at_50_mean,recall_at_50_std,ds_knn_k5_mean,ds_knn_k5_std,ds_knn_k10_mean,ds_knn_k10_std,ds_knn_k25_mean,ds_knn_k25_std,ds_knn_k50_mean,ds_knn_k50_std,ds_knn_k100_mean,ds_knn_k100_std,ds_lr_k5_mean,ds_lr_k5_std,ds_lr_k10_mean,ds_lr_k10_std,ds_lr_k25_mean,ds_lr_k25_std,ds_lr_k50_mean,ds_lr_k50_std,ds_lr_k100_mean,ds_lr_k100_std,ds_svm_k5_mean,ds_svm_k5_std,ds_svm_k10_mean,ds_svm_k10_std,ds_svm_k25_mean,ds_svm_k25_std,ds_svm_k50_mean,ds_svm_k50_std,ds_svm_k100_mean,ds_svm_k100_std,ds_ridge_k5_mean,ds_ridge_k5_std,ds_ridge_k10_mean,ds_ridge_k10_std,ds_ridge_k25_mean,ds_ridge_k25_std,ds_ridge_k50_mean,ds_ridge_k50_std,ds_ridge_k100_mean,ds_ridge_k100_std,ds_svr_k5_mean,ds_svr_k5_std,ds_svr_k10_mean,ds_svr_k10_std,ds_svr_k25_mean,ds_svr_k25_std,ds_svr_k50_mean,ds_svr_k50_std,ds_svr_k100_mean,ds_svr_k100_std
mirrored_knob_ablation,clf,clf_standard_easy,cit,100,1000,20.76309076700004,4.435263894835332,0.62,0.0748331477354788,0.18181818181818182,0.0,0.41142857142857137,0.04276179870598789,0.6666666666666666,0.0,0.29333333333333333,0.03265986323710904,6.8,1.16619037896906,6.8,1.16619037896906,5.4,1.3564659966250536,1.0,0.0,0.62,0.0748331477354788,0.1,0.0,0.28800000000000003,0.029933259094191533,1.0,0.0,0.176,0.01959591794226542,0.62,0.0748331477354788,1.0,0.0,0.72,0.07483314773547886,0.5,0.0,0.8800000000000001,0.09797958971132716,0.9622081138926966,0.03218037497993264,0.9866026982180218,0.007090389337356529,0.985805497438857,0.011048419033933343,0.9854099030853956,0.011882385421246255,0.9883967005747542,0.009939761963452007,0.9078253132289638,0.0966642394043185,0.9302034485246373,0.06925619275552453,0.9339970661087463,0.06664923463719949,0.9320070701969554,0.07026792519136967,0.9279994228410648,0.07570631195782819,0.9628177380179401,0.03271960847046215,0.9880083207079817,0.008122995550154598,0.9872051078565759,0.014040814309657066,0.9866087102902628,0.014954101032227437,0.9880011062212922,0.00954052351268704,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_default,1000,200,2.082246095599976,0.07929101936137464,0.21333333333333332,0.10666666666666667,0.038095238095238085,0.02086562123829204,0.12,0.049888765156985884,0.27999999999999997,0.15999999999999998,0.07272727272727272,0.03983436781855754,6.0,0.8944271909999159,1.8940000000000001,0.18423897524682445,0.944,0.20343057783922258,100.0,0.0,0.16,0.07999999999999999,0.019999999999999997,0.010954451150103323,0.072,0.02993325909419153,0.27999999999999997,0.15999999999999998,0.039999999999999994,0.021908902300206645,0.32,0.15999999999999998,0.4,0.21908902300206645,0.36,0.14966629547095764,0.27999999999999997,0.15999999999999998,0.4,0.21908902300206645,0.6635472370766489,0.09020068484953618,0.6517825311942959,0.057236729227220486,0.6708853238265002,0.04049372277487649,0.6738562091503268,0.04373923690813571,0.6627450980392157,0.016245609393873588,0.6778371954842543,0.07526046224668571,0.6985145573380868,0.05580438585965824,0.7227866904337492,0.05948705474760217,0.7379382055852645,0.049160230606260624,0.7020499108734403,0.05815895968890353,0.6948009506833036,0.07519228001318476,0.7038027332144979,0.05371267002900933,0.7468211527035057,0.06234875507155361,0.753921568627451,0.04120056714900286,0.7510992275698158,0.030797529063581644,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_no_adaptive,1000,200,4.376270500400006,0.2175206711657883,0.15999999999999998,0.05333333333333334,0.05333333333333332,0.027994168488950606,0.10666666666666666,0.05333333333333333,0.20000000000000004,0.1264911064067352,0.05818181818181819,0.029090909090909094,6.0,0.6324555320336759,1.888,0.09947864092356709,0.9560000000000001,0.07761443164772903,100.0,0.0,0.12,0.04,0.027999999999999997,0.01469693845669907,0.064,0.032,0.2,0.1264911064067352,0.032,0.016,0.24,0.08,0.56,0.29393876913398137,0.31999999999999995,0.15999999999999998,0.2,0.1264911064067352,0.31999999999999995,0.15999999999999998,0.5942959001782532,0.03207514107542549,0.5961972667855021,0.04409495946608815,0.598217468805704,0.03294911395136641,0.621628045157457,0.056136114411148505,0.667260843731432,0.03442559438229671,0.6277480689245395,0.03458370842447315,0.6729946524064172,0.03386493272099964,0.6980095068330361,0.06417791372159137,0.6801247771836008,0.06105771077727053,0.7469994058229352,0.05508593424348975,0.6207367795603089,0.05133697146431939,0.6419786096256684,0.02935119681124662,0.6799762329174094,0.031383926910122796,0.7181818181818183,0.05572800041821573,0.7750148544266191,0.018506314538098582,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_no_scan,1000,200,2.1883322401999976,0.058029817572243236,0.13333333333333333,0.08432740427115679,0.03809523809523809,0.012046772038736683,0.09333333333333332,0.05333333333333333,0.20000000000000004,0.1264911064067352,0.05090909090909092,0.029090909090909094,6.0,0.8944271909999159,1.8799999999999997,0.14380542409798036,0.9419999999999998,0.15197368193210295,100.0,0.0,0.1,0.0632455532033676,0.02,0.006324555320336759,0.05600000000000001,0.031999999999999994,0.2,0.1264911064067352,0.028000000000000004,0.015999999999999997,0.2,0.1264911064067352,0.4,0.12649110640673517,0.27999999999999997,0.15999999999999998,0.2,0.1264911064067352,0.27999999999999997,0.15999999999999998,0.6191622103386809,0.07400631278690611,0.6360071301247772,0.07456808238542866,0.6470291146761735,0.035030693885285936,0.6519904931669638,0.052050449258835244,0.6431669637551991,0.03409526158077438,0.6609328579916816,0.07060390384988137,0.6848781937017232,0.051443583820344786,0.697979797979798,0.03895662237363198,0.7190433749257279,0.03378681703169065,0.7089126559714795,0.0637506408062527,0.6480392156862745,0.07915880600061488,0.6890968508615568,0.06418444589477056,0.7030897207367797,0.039234024952797916,0.7375222816399288,0.031334743105970606,0.7270944741532976,0.041378497829256566,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_no_threshold_scan,1000,200,2.3647554635999315,0.2592566357604225,0.18666666666666665,0.1808621328833405,0.041904761904761896,0.02221315007560114,0.10666666666666666,0.09043106644167025,0.24,0.19595917942265423,0.05818181818181818,0.04932603624091104,7.0,1.0954451150103321,1.916,0.15213152204589295,0.976,0.15781001235663092,100.0,0.0,0.13999999999999999,0.13564659966250536,0.022,0.0116619037896906,0.064,0.054258639865002144,0.24,0.19595917942265423,0.032,0.027129319932501072,0.27999999999999997,0.2712931993250107,0.4400000000000001,0.23323807579381203,0.31999999999999995,0.2712931993250107,0.24,0.19595917942265423,0.31999999999999995,0.2712931993250107,0.6000891265597148,0.06739944612441368,0.6245395127748069,0.05690540646768677,0.6278966131907309,0.0362498231035471,0.6321152703505645,0.047562310629076995,0.6392751039809863,0.07563212674340031,0.6539512774806893,0.057371614855975486,0.6836898395721925,0.06628783509837434,0.6896910279263221,0.06141591383093662,0.7138740344622697,0.0393441018503657,0.7001485442661914,0.055434741905261826,0.6441770647653,0.05907717704618493,0.6796197266785502,0.058673612505285765,0.7007130124777184,0.05587006371758775,0.7300950683303625,0.04326018631074326,0.7382055852644088,0.034887922373920785,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_no_mute,1000,200,2.104005433399925,0.09408187137235365,0.21333333333333332,0.10666666666666667,0.038095238095238085,0.02086562123829204,0.12,0.049888765156985884,0.27999999999999997,0.15999999999999998,0.07272727272727272,0.03983436781855754,6.0,0.6324555320336759,1.8920000000000001,0.18334666618185338,0.942,0.20865282169191962,100.0,0.0,0.16,0.07999999999999999,0.019999999999999997,0.010954451150103323,0.072,0.02993325909419153,0.27999999999999997,0.15999999999999998,0.039999999999999994,0.021908902300206645,0.32,0.15999999999999998,0.4,0.21908902300206645,0.36,0.14966629547095764,0.27999999999999997,0.15999999999999998,0.4,0.21908902300206645,0.630600118835413,0.09737546291202147,0.6659239453357101,0.07390551225853666,0.6828877005347593,0.05473149721695694,0.6579322638146168,0.07518441506185841,0.6595365418894831,0.035294505260439764,0.680718954248366,0.08548581201051918,0.6995543672014259,0.06984152697433593,0.7327688651218063,0.06867879529412614,0.7248068924539514,0.05498190989705139,0.7080213903743314,0.012417714280805457,0.6797682709447416,0.07889947960681713,0.704931669637552,0.06228555138652179,0.7487522281639929,0.06787957753572185,0.763903743315508,0.04559614583630664,0.7531194295900179,0.017884322505201285,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_no_bootstrap,1000,200,4.198580143000117,0.02270112706533714,0.18666666666666668,0.1359738536958076,0.0419047619047619,0.018662778992633737,0.09333333333333334,0.06798692684790379,0.28,0.20396078054371136,0.06545454545454546,0.042406922871602186,2.4,0.4898979485566356,1.068,0.04354308211415445,0.06799999999999999,0.04354308211415448,100.0,0.0,0.14,0.10198039027185568,0.022,0.009797958971132711,0.055999999999999994,0.040792156108742275,0.28,0.20396078054371136,0.036,0.0233238075793812,0.28,0.20396078054371136,0.43999999999999995,0.19595917942265426,0.28,0.20396078054371136,0.28,0.20396078054371136,0.36,0.23323807579381203,0.6567736185383244,0.10463199145985118,0.6239750445632799,0.09387960017073084,0.5950386215092098,0.07030110655815788,0.571628045157457,0.04940111985172439,0.5549613784907902,0.04286563897986364,0.6770053475935829,0.08153893667461286,0.6448603683897802,0.07448961029982956,0.6209447415329769,0.0788613660862787,0.548098633392751,0.05774116446652076,0.5630718954248366,0.045735788128754624,0.694830659536542,0.10004429309875601,0.6400475341651812,0.1179213864569609,0.643048128342246,0.09228801943144398,0.6248663101604278,0.07985408724182042,0.6031788472964943,0.04653142914517331,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_no_bonferroni,1000,200,0.3931074980000176,0.05773679693530078,0.21333333333333332,0.1359738536958076,0.038095238095238085,0.017036708399998397,0.10666666666666666,0.06798692684790379,0.27999999999999997,0.20396078054371136,0.07272727272727272,0.032524625127269675,11.2,0.7483314773547882,7.686,0.06468384651518495,13.547999999999998,0.29484911395491736,100.0,0.0,0.15999999999999998,0.1019803902718557,0.019999999999999997,0.008944271909999158,0.064,0.040792156108742275,0.27999999999999997,0.20396078054371136,0.039999999999999994,0.017888543819998316,0.31999999999999995,0.2039607805437114,0.4,0.17888543819998315,0.31999999999999995,0.2039607805437114,0.27999999999999997,0.20396078054371136,0.4,0.17888543819998315,0.65222816399287,0.09966829898333049,0.6491384432560903,0.0925773463531926,0.6223113487819371,0.0742465493667474,0.594949494949495,0.04685181290858676,0.6102792632204397,0.06135656832754898,0.6752525252525252,0.10526273711254325,0.6831550802139037,0.07541917300687442,0.6789661319073084,0.09075583005755625,0.6450980392156864,0.07177804349496912,0.6823826500297089,0.09158747263785282,0.6798573975044564,0.09500647869122711,0.6890671420083185,0.06992029260291421,0.6789958407605465,0.09406336210640014,0.664022578728461,0.07354174440590162,0.7133095662507427,0.06775352961483758,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,cif_all_off,1000,200,0.7210114304000399,0.05700583007855082,0.026666666666666665,0.05333333333333333,0.019047619047619046,0.017036708399998397,0.026666666666666665,0.032659863237109045,0.04000000000000001,0.08000000000000002,0.02909090909090909,0.0272120537219923,14.4,1.3564659966250536,9.065999999999999,0.19805049861083396,16.918,0.4733455397487118,100.0,0.0,0.02,0.04,0.01,0.00894427190999916,0.016,0.019595917942265423,0.04,0.08,0.016,0.014966629547095765,0.04,0.08,0.2,0.1788854381999832,0.08,0.09797958971132714,0.04,0.08,0.16,0.14966629547095767,0.5350564468211527,0.05343785780376387,0.517825311942959,0.04522898492769166,0.5408199643493761,0.028621747274300398,0.5639037433155081,0.07409257856455657,0.5679738562091503,0.05941061306440608,0.5144979203802732,0.06794699542305513,0.5459001782531194,0.044176500353420196,0.5907308377896614,0.055146986301870274,0.5818775995246582,0.03470939500166351,0.6151218062982768,0.06582815874920961,0.5322935234699941,0.06930546016531076,0.5527926322043969,0.029021801555864344,0.5877599524658349,0.05554139438415649,0.5897207367795603,0.0548517679791947,0.6443850267379678,0.08350183089485991,,,,,,,,,,,,,,,,,,,,
mirrored_knob_ablation,clf,clf_standard_hard,rf,1000,200,0.15306459899998118,0.003456610506888619,0.18666666666666665,0.10666666666666667,0.04571428571428571,0.019424836242258228,0.13333333333333333,0.07302967433402216,0.20000000000000004,0.1264911064067352,0.07272727272727272,0.03983436781855754,0.0,0.0,0.0,0.0,21.080000000000002,0.16935170504013175,100.0,0.0,0.13999999999999999,0.07999999999999999,0.024,0.010198039027185569,0.07999999999999999,0.04381780460041329,0.2,0.1264911064067352,0.039999999999999994,0.021908902300206645,0.27999999999999997,0.15999999999999998,0.4800000000000001,0.20396078054371142,0.4,0.21908902300206645,0.2,0.1264911064067352,0.4,0.21908902300206645,0.6480392156862745,0.06817037704801056,0.6856209150326797,0.068307398812544,0.6812537136066548,0.031094647448781668,0.6464646464646465,0.022233806846937283,0.6514557338086749,0.03607234719878234,0.6628045157456922,0.048459251519447875,0.7028223410576351,0.06357743182048985,0.7305704099821746,0.045183151679068605,0.7106951871657754,0.02551214797822932,0.7283125371360666,0.029931393189129858,0.6650326797385621,0.057624646054165465,0.7243909685086155,0.0570184219843012,0.7514854426619132,0.04240450995002018,0.7489007724301842,0.030174346377554114,0.7601604278074868,0.04722348149073346,,,,,,,,,,,,,,,,,,,,
