method,avg_rank,std_rank,cd
cat,5.1875,3.6566506190775185,5.766886971664383
et,5.78125,3.7205877811845807,5.766886971664383
rf,6.0625,3.025284077570237,5.766886971664383
rfe,6.5,4.527692569068709,5.766886971664383
pi,6.625,3.8058343369095824,5.766886971664383
ptest_rdc,6.96875,4.281021891733328,5.766886971664383
ptest_dc,7.03125,4.124881627089437,5.766886971664383
cif,7.125,2.4206145913796355,5.766886971664383
ptest_pc,7.78125,4.2388410488599355,5.766886971664383
lgbm,8.5,3.427827300200522,5.766886971664383
cit,9.375,3.461845606031557,5.766886971664383
cpi,10.0625,4.904956039558357,5.766886971664383
boruta,10.875,4.02919036532155,5.766886971664383
xgb,12.1875,2.877037321620976,5.766886971664383
r_cforest,12.25,4.293891009329417,5.766886971664383
r_ctree,13.6875,3.703355741756387,5.766886971664383
