experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,mean_depth_mean,mean_depth_std,max_depth_mean,max_depth_std,mean_features_used_mean,mean_features_used_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
strictness_continuum,clf,clf_confounder,optimized_a20,120,1000,0.42000000000000004,0.09797958971132711,0.42000000000000004,0.09797958971132711,0.42000000000000004,0.09797958971132711,0.8756302521008402,0.06229832938773324,0.794407570401366,0.0636463280110595,0.8410011302695812,0.0479652126494725,22.436383999600366,2.751303495396874,4.206,0.571335278098596,8.2,0.7483314773547882,4.186000000000001,0.8894177870944565,0.68,0.09797958971132716,0.58,0.09797958971132709,,,,
strictness_continuum,clf,clf_confounder,rf,120,1000,0.42000000000000004,0.039999999999999994,0.42000000000000004,0.039999999999999994,0.4200000000000001,0.03999999999999997,0.8470588235294118,0.11673112843149808,0.7776050309020514,0.06891017948519104,0.8142137411923143,0.0321789736781995,0.16330117019970203,0.008334028497173025,0.0,0.0,0.0,0.0,61.720000000000006,5.114954545252577,0.5599999999999999,0.14966629547095767,0.5800000000000001,0.03999999999999999,,,,
strictness_continuum,clf,clf_confounder,et,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8571428571428571,0.0982870017963929,0.7884063198903398,0.06474814543564035,0.8272010196474522,0.028453783929979992,0.12588172160030808,0.003952354086559247,0.0,0.0,0.0,0.0,103.6,3.3126243372890904,0.68,0.09797958971132716,0.6199999999999999,0.039999999999999994,,,,
strictness_continuum,clf,clf_bias,strict_default,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.6424242424242425,0.22789812941773535,0.8136293677704831,0.08396759946254294,0.7849902604429695,0.1568293568737929,30.03756824140037,2.3101715985770417,3.054,0.43042304771004086,8.4,1.0198039027185568,2.346,0.5398740593879281,,,,,,,,
strictness_continuum,clf,clf_bias,no_bonf_a05,100,1000,0.8600000000000001,0.10198039027185571,0.8600000000000001,0.10198039027185571,0.8600000000000001,0.1019803902718557,0.5313131313131313,0.1841156749909406,0.8180302046509389,0.08058685147976641,0.8390015150422047,0.10977586230507914,42.869591538799796,1.9988679744197768,3.836,0.3780264541007679,9.6,0.4898979485566356,3.4919999999999995,0.4783889630833888,,,,,,,,
strictness_continuum,clf,clf_bias,no_bonf_a10,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.6,0.21528188775365206,0.818234615107135,0.07785446656655563,0.7875994997955896,0.10047249584376897,45.63259687280006,1.658082171427536,3.9219999999999997,0.37107411658589173,9.6,0.4898979485566356,3.6399999999999997,0.503110325872964,,,,,,,,
strictness_continuum,clf,clf_bias,no_bonf_a20,100,1000,0.9,0.08944271909999157,0.9,0.08944271909999157,0.9000000000000001,0.08944271909999152,0.509090909090909,0.1504474162578656,0.8184330134910901,0.08070837026477337,0.8820130822691965,0.09595327590545089,49.11396961499995,2.240302836936159,4.032,0.4591470352730156,9.8,0.7483314773547882,3.8579999999999997,0.6760295851514193,,,,,,,,
strictness_continuum,clf,clf_bias,no_bonf_a50,100,1000,0.8800000000000001,0.07483314773547882,0.8800000000000001,0.07483314773547882,0.8800000000000001,0.07483314773547876,0.5313131313131313,0.1841156749909406,0.8194322198975541,0.08047730262752403,0.847004785609504,0.11114136808035067,51.826895745000364,2.7466897321845964,4.112,0.43208332529733195,10.0,0.8944271909999159,3.9239999999999995,0.6498492132795114,,,,,,,,
strictness_continuum,clf,clf_bias,wide_open_a99,100,1000,0.8600000000000001,0.10198039027185571,0.8600000000000001,0.10198039027185571,0.8600000000000001,0.1019803902718557,0.6161616161616161,0.18669115235794623,0.8192338215135992,0.07966748162996841,0.7859894668494337,0.1478976751837835,51.805196080599856,2.375373953441698,4.152,0.4416514462786235,10.4,1.4966629547095764,4.008,0.6960000000000001,,,,,,,,
strictness_continuum,clf,clf_bias,no_bonf_a20_no_es,100,1000,0.68,0.039999999999999994,0.68,0.039999999999999994,0.68,0.039999999999999994,0.7414141414141413,0.14264972479927054,0.8010136353798428,0.08612912313276333,0.6214005723492775,0.09832252114067715,133.08123186059964,18.005757224151328,1.996,0.26650328328183875,8.4,1.8547236990991407,1.09,0.3379940827884417,,,,,,,,
strictness_continuum,clf,clf_bias,no_bonf_a05_no_boot,100,1000,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.07483314773547878,0.6141414141414141,0.23371563416532642,0.8186253998028039,0.07905884530351749,0.8416227785393069,0.14408279357072984,40.6546082664001,3.4261732945179153,2.19,0.3008654184182688,6.6,1.0198039027185568,1.25,0.3263740185737829,,,,,,,,
strictness_continuum,clf,clf_bias,optimized_a20,100,1000,0.8,0.14142135623730953,0.8,0.14142135623730953,0.8,0.14142135623730953,0.6747474747474748,0.2100815841835259,0.8156193636822738,0.08645638704512769,0.6809850179159753,0.17875481357489426,27.17713463,1.7185325113343275,2.4259999999999997,0.3620276232554638,6.8,0.9797958971132712,1.5879999999999999,0.4058275495823318,,,,,,,,
strictness_continuum,clf,clf_bias,rf,100,1000,1.0,0.0,1.0,0.0,1.0,0.0,0.43636363636363634,0.019586585282490212,0.820026212634971,0.0812036985285486,0.9486015919967293,0.013048237051009444,0.1785315831999469,0.016187496555630978,0.0,0.0,0.0,0.0,63.513999999999996,3.9993029392632935,,,,,,,,
strictness_continuum,clf,clf_bias,et,100,1000,0.9800000000000001,0.03999999999999999,0.9800000000000001,0.03999999999999999,0.9800000000000001,0.03999999999999999,0.48686868686868695,0.08556694377594898,0.8182261982059975,0.0791971390735828,0.9092116970877522,0.07816194628961734,0.12178369760003989,0.0028302528979379455,0.0,0.0,0.0,0.0,94.63,1.1979148550710916,,,,,,,,
strictness_continuum,clf,clf_redundant,strict_default,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.881159420289855,0.04619529695799774,0.9726077964552822,0.009823107448618437,0.836796286944184,0.032420365433453384,27.2668520706,2.3300883792151867,6.4319999999999995,0.290337734371542,10.2,0.39999999999999997,8.212,0.8285746797965774,,,,,,,,
strictness_continuum,clf,clf_redundant,no_bonf_a05,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.881159420289855,0.04619529695799774,0.977603828487603,0.00898032180085462,0.8387959021715604,0.0315613860804424,32.687100763799755,1.9426049246482562,6.858,0.31971237073344533,10.8,0.7483314773547882,9.114,0.8061414267980522,,,,,,,,
strictness_continuum,clf,clf_redundant,no_bonf_a10,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.972005386816728,0.009045020405840223,0.8419967294327009,0.033911707920862996,35.85228150119947,2.8681008255258535,6.984,0.36663878681885254,10.8,0.7483314773547883,9.518,0.9254274687948266,,,,,,,,
strictness_continuum,clf,clf_redundant,no_bonf_a20,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9720041844022799,0.00904647967218695,0.8463951614842603,0.03202452967030949,35.983349999799614,2.5535143172577874,7.068,0.31637951893256316,10.8,0.7483314773547883,9.581999999999999,0.8790312849950225,,,,,,,,
strictness_continuum,clf,clf_redundant,no_bonf_a50,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9744005963975664,0.007496525177152059,0.8457831325301205,0.029736941692777286,36.42984193240045,2.9879979843430777,7.074,0.3153157148002616,11.2,0.7483314773547882,9.748000000000001,0.877801799952586,,,,,,,,
strictness_continuum,clf,clf_redundant,wide_open_a99,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9744005963975664,0.007496525177152059,0.8457831325301205,0.029736941692777286,36.15527196600014,1.4153238683821343,7.0840000000000005,0.32134716429431887,10.8,0.7483314773547883,9.783999999999999,0.8620348020816796,,,,,,,,
strictness_continuum,clf,clf_redundant,no_bonf_a20_no_es,70,1000,0.33999999999999997,0.10198039027185571,0.33999999999999997,0.10198039027185571,0.34,0.10198039027185571,0.8840579710144928,0.04762804847871009,0.9659897073323233,0.012971251717937535,0.8173640670466297,0.022159427107593565,168.88871690119996,4.937038421704103,3.628,0.13833293172632474,11.6,0.7999999999999999,3.126,0.13032267646115928,,,,,,,,
strictness_continuum,clf,clf_redundant,no_bonf_a05_no_boot,70,1000,0.36,0.10198039027185571,0.36,0.10198039027185571,0.36000000000000004,0.10198039027185571,0.881159420289855,0.04619529695799774,0.9747973931654762,0.011271442273063665,0.8359930740927783,0.027167137572274836,49.39103516599935,2.090932660044311,5.484,0.373234510730184,8.2,0.7483314773547882,6.16,0.8362535500672028,,,,,,,,
strictness_continuum,clf,clf_redundant,optimized_a20,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38,0.07483314773547885,0.881159420289855,0.04619529695799774,0.9722061900295793,0.011276847604610151,0.8357814491498929,0.03130650772614689,20.894069830799708,1.26467875791636,4.6739999999999995,0.3704375790872194,8.2,0.7483314773547882,4.586,0.6232046212922366,,,,,,,,
strictness_continuum,clf,clf_redundant,rf,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9746001971959695,0.007732043250544944,0.8449847293365078,0.029344267966210646,0.16449037760103238,0.0017964805041529946,0.0,0.0,0.0,0.0,50.21,1.606773163828672,,,,,,,,
strictness_continuum,clf,clf_redundant,et,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.8840579710144926,0.04200399056866504,0.9711985667219778,0.009784829299604758,0.8423983358584037,0.03134641688029319,0.13584986600108095,0.025595097024009365,0.0,0.0,0.0,0.0,68.28,0.4177559095931494,,,,,,,,
strictness_continuum,reg,reg_friedman,strict_default,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8565656565656565,0.08014882595910049,,,,,32.949979982600055,3.8741483197152067,2.4799999999999995,0.16769019053003664,9.8,0.7483314773547882,1.652,0.17382750070112613,,,,,0.7107714159403287,0.007258088700415325,0.6165680817799555,0.012616101947702239
strictness_continuum,reg,reg_friedman,no_bonf_a05,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8929292929292929,0.07735026149121879,,,,,61.044518005000285,8.634360859000273,3.8900000000000006,0.1908926399838401,12.4,1.019803902718557,4.332,0.11923086848631094,,,,,0.7100948617815253,0.007847439902271134,0.6211408991306862,0.037774740334417196
strictness_continuum,reg,reg_friedman,no_bonf_a10,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8969696969696969,0.07650139890408685,,,,,72.21191131700034,6.1990177599677,4.144,0.20145470955031056,12.6,0.8,4.886,0.3975223264170203,,,,,0.711561499937475,0.007023157646953318,0.6242844488724896,0.03461020973598979
strictness_continuum,reg,reg_friedman,no_bonf_a20,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.9151515151515153,0.049731448990267366,,,,,74.60129585739996,6.782504408292618,4.392,0.20262280227062313,12.6,1.2,5.442,0.5316164030576932,,,,,0.7125471629482603,0.00659189788630011,0.629922545383053,0.034487635125566296
strictness_continuum,reg,reg_friedman,no_bonf_a50,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8787878787878789,0.10897861785261556,,,,,76.4340019711999,6.379692715054258,4.506,0.17350504315437076,12.8,0.7483314773547882,5.746,0.34179526035332897,,,,,0.7118932400551246,0.0071511771158188206,0.6312692095526955,0.03379135233516305
strictness_continuum,reg,reg_friedman,wide_open_a99,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8787878787878789,0.10897861785261556,,,,,78.96351289159865,11.74651875478599,4.5760000000000005,0.22861321046693678,13.0,0.6324555320336759,6.156000000000001,0.5937878408994243,,,,,0.7110796372895616,0.007585260961605091,0.6097926894807969,0.016703844044156195
strictness_continuum,reg,reg_friedman,no_bonf_a20_no_es,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8626262626262626,0.10567027741916783,,,,,156.97110455500078,24.246470248544547,2.212,0.14161920773680384,11.4,2.4166091947189146,1.4600000000000002,0.1857955865998975,,,,,0.7123947369925279,0.00803378408593135,0.6335057013756267,0.028643333525948
strictness_continuum,reg,reg_friedman,no_bonf_a05_no_boot,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.9434343434343434,0.039173170564980424,,,,,37.941973731201145,2.838944929736504,1.762,0.09682974749528159,6.0,0.0,0.726,0.08546344247688599,,,,,0.7121619553796639,0.00734107402689262,0.621828431912706,0.017568079531842234
strictness_continuum,reg,reg_friedman,optimized_a20,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8363636363636363,0.11381467491719816,,,,,36.93976748860077,5.074437854470673,2.4260000000000006,0.1309350984266633,9.6,0.48989794855663565,1.65,0.21326040420106124,,,,,0.7125725637938662,0.007469239877132993,0.6258599213327578,0.02503068312580453
strictness_continuum,reg,reg_friedman,rf,100,1000,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.8969696969696969,0.045353422869987135,,,,,0.21453505180033972,0.01048804067408731,0.0,0.0,0.0,0.0,99.78,0.030331501776206728,,,,,0.7144601744569465,0.007138476071961653,0.6767621795317396,0.014163516683503331
strictness_continuum,reg,reg_friedman,et,100,1000,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.8929292929292927,0.04499203525519207,,,,,0.12862310559939943,0.0023410117860213084,0.0,0.0,0.0,0.0,99.994,0.004898979485568862,,,,,0.7137094485947904,0.006618741019806054,0.6630829885829277,0.018728673938457306
strictness_continuum,reg,reg_linear,strict_default,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.8969696969696969,0.06589699567798014,,,,,38.68690251919979,7.1909443712876815,3.7079999999999997,0.41949493441518454,10.0,0.6324555320336759,3.3280000000000003,0.6430054432117973,,,,,0.9847396567030009,0.004056271795954519,0.7658319113323954,0.008627660254750884
strictness_continuum,reg,reg_linear,no_bonf_a05,100,1000,0.76,0.10198039027185572,0.76,0.10198039027185572,0.76,0.10198039027185575,0.898989898989899,0.05958739880304089,,,,,55.22740950180014,5.287656262553994,5.494,0.5164726517445043,12.4,0.4898979485566356,7.4860000000000015,1.39120954568318,,,,,0.9880390956124417,0.005227727779595954,0.763783038294753,0.006020751079754748
strictness_continuum,reg,reg_linear,no_bonf_a10,100,1000,0.74,0.08000000000000003,0.74,0.08000000000000003,0.7400000000000001,0.08000000000000007,0.913131313131313,0.03917317056498044,,,,,66.94113638239942,9.630357642386134,6.026,0.46019995654063267,13.8,0.39999999999999997,8.64,1.1441852996783346,,,,,0.9804948293575959,0.008131440591030678,0.7555872723881711,0.006641693191908938
strictness_continuum,reg,reg_linear,no_bonf_a20,100,1000,0.76,0.048989794855663606,0.76,0.048989794855663606,0.7600000000000001,0.048989794855663654,0.909090909090909,0.04332850624146913,,,,,68.7279451907998,9.885334283826596,6.144,0.2521586801995918,14.0,0.6324555320336759,9.466,0.6456500600170344,,,,,0.9757679897808677,0.014621797063091586,0.7529539365162827,0.013784675866333413
strictness_continuum,reg,reg_linear,no_bonf_a50,100,1000,0.74,0.08000000000000003,0.74,0.08000000000000003,0.7400000000000001,0.08000000000000007,0.8242424242424242,0.13990537125802655,,,,,73.77725044500039,11.669304068087012,6.214,0.2076150283577758,14.0,1.0954451150103321,9.586000000000002,0.6676705774556793,,,,,0.9804649826100047,0.008164899666930266,0.764110357699501,0.010463836216584638
strictness_continuum,reg,reg_linear,wide_open_a99,100,1000,0.72,0.07483314773547886,0.72,0.07483314773547886,0.72,0.0748331477354789,0.8343434343434344,0.13917417898706938,,,,,73.75347248819962,8.829335524594267,6.324,0.30440762145517963,14.0,0.0,9.812000000000001,0.9774538352270148,,,,,0.9791742574619835,0.006856869062252395,0.7583061239406992,0.009613843664543499
strictness_continuum,reg,reg_linear,no_bonf_a20_no_es,100,1000,0.72,0.07483314773547886,0.72,0.07483314773547886,0.7200000000000001,0.0748331477354789,0.8606060606060606,0.06712423323570163,,,,,156.63732597380076,17.871848654914047,2.408,0.22076231562474607,10.4,2.4166091947189146,1.7100000000000002,0.310290186760716,,,,,0.9359793358073851,0.07230837267112805,0.7168780931346156,0.0666027489492678
strictness_continuum,reg,reg_linear,no_bonf_a05_no_boot,100,1000,0.8,0.0894427190999916,0.8,0.0894427190999916,0.8,0.0894427190999916,0.8727272727272727,0.05910601550839513,,,,,45.12518681260044,7.57939365251594,2.492,0.29444184485225605,7.4,0.48989794855663565,1.534,0.36313083041790867,,,,,0.9857180329342787,0.01015638442949153,0.7678975440308264,0.020840720621967106
strictness_continuum,reg,reg_linear,optimized_a20,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.8666666666666666,0.13299620679299223,,,,,31.835160968000128,1.858537713907805,2.982,0.1522366578718805,9.4,1.0198039027185568,2.396,0.30558795787792425,,,,,0.9846491537752231,0.0040960336500295924,0.7635848322259179,0.007992194248565797
strictness_continuum,reg,reg_linear,rf,100,1000,0.8200000000000001,0.07483314773547885,0.8200000000000001,0.07483314773547885,0.8200000000000001,0.07483314773547883,0.8545454545454545,0.07575084145152597,,,,,0.21331905460101552,0.006536734932863827,0.0,0.0,0.0,0.0,99.73799999999999,0.05491812087098583,,,,,0.9931918115281075,0.002258573993576591,0.7724787896250599,0.006858382216306289
strictness_continuum,reg,reg_linear,et,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8000000000000002,0.06324555320336761,0.8222222222222222,0.13770014697334929,,,,,0.12723856040029205,0.0031622210970171333,0.0,0.0,0.0,0.0,99.99000000000001,0.010954451150103737,,,,,0.9904555916159964,0.003905336122317681,0.7710772832549787,0.007800910438524439
strictness_continuum,reg,reg_toeplitz,strict_default,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,26.560626916199546,2.3061609710470017,6.628,0.6558475432598647,10.2,1.1661903789690602,9.394,1.8400499993206703,,,,,0.7774043277418341,0.10488941203840699,0.6745283738931342,0.15306583107275873
strictness_continuum,reg,reg_toeplitz,no_bonf_a05,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,31.202430384199396,4.807559259395895,8.274,0.6034434521974695,12.4,1.0198039027185568,14.692000000000002,2.809351526598265,,,,,0.7784174554880938,0.10368631601221576,0.6746207180923564,0.1511113119829206
strictness_continuum,reg,reg_toeplitz,no_bonf_a10,100,1000,0.9400000000000001,0.04898979485566355,0.9400000000000001,0.04898979485566355,0.9400000000000001,0.04898979485566355,0.7616161616161616,0.11598141490430162,,,,,32.898004189599305,4.042023908599177,8.611999999999998,0.6298063194347926,13.0,1.6733200530681511,16.381999999999998,3.0175844644350884,,,,,0.7776897581463244,0.10509150006914451,0.6736806606285348,0.15208627402409686
strictness_continuum,reg,reg_toeplitz,no_bonf_a20,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.7858585858585859,0.13067443740441398,,,,,35.36185027859974,4.990014386666529,8.868,0.6203676329403398,13.2,0.9797958971132713,17.488,3.0074999584372404,,,,,0.7774285057276694,0.10497448341677176,0.6739446000391307,0.15192723308575112
strictness_continuum,reg,reg_toeplitz,no_bonf_a50,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,35.933529094599365,4.845465347768549,9.138,0.6290119235753804,13.8,0.39999999999999997,18.456,3.2771731721103787,,,,,0.7784174554880938,0.10368631601221576,0.6746207180923564,0.1511113119829206
strictness_continuum,reg,reg_toeplitz,wide_open_a99,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,36.6699539461988,5.697321716999936,9.3,0.7148985942075982,14.2,1.469693845669907,19.124,3.437601489410894,,,,,0.7784174554880938,0.10368631601221576,0.6746207180923564,0.1511113119829206
strictness_continuum,reg,reg_toeplitz,no_bonf_a20_no_es,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8,0.0632455532033676,0.7595959595959596,0.13512720410659104,,,,,191.16594987159988,18.813972221823022,5.588,0.7507169906163041,13.8,1.9390719429665317,7.304,1.6561352601765351,,,,,0.772350588873653,0.10079466907325942,0.6629937195477388,0.15679888284725618
strictness_continuum,reg,reg_toeplitz,no_bonf_a05_no_boot,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.7858585858585859,0.13067443740441398,,,,,43.0378004490005,3.2662688523984005,5.548,0.628598440978022,8.4,1.2,6.718000000000001,1.5507469168113794,,,,,0.7773557760775727,0.10488329850873263,0.6738111954574848,0.15175968478725
strictness_continuum,reg,reg_toeplitz,optimized_a20,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,18.161823581400675,1.52441109175187,6.068,0.5059802367681964,9.0,0.8944271909999159,7.960000000000001,1.4453373308677808,,,,,0.7787535280230976,0.10332919347970747,0.6740960616124024,0.15170310603380263
strictness_continuum,reg,reg_toeplitz,rf,100,1000,0.8400000000000001,0.04898979485566355,0.8400000000000001,0.04898979485566355,0.8400000000000001,0.048989794855663495,0.8161616161616161,0.11975555826488025,,,,,0.2245751977992768,0.012662943552888812,0.0,0.0,0.0,0.0,99.79199999999999,0.019390719429664388,,,,,0.7765396144864944,0.1025254220549637,0.6677577149666715,0.1553022228697796
strictness_continuum,reg,reg_toeplitz,et,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,0.16338227939995703,0.022669929746353366,0.0,0.0,0.0,0.0,99.99000000000001,0.010954451150103737,,,,,0.7784174554880938,0.1036863160122157,0.6746207180923564,0.1511113119829206
strictness_continuum,reg,reg_weak_signal,strict_default,100,1000,0.7400000000000001,0.10198039027185572,0.7400000000000001,0.10198039027185572,0.7400000000000001,0.10198039027185574,0.8545454545454545,0.04973144899026738,,,,,36.631881979999164,5.93379895544129,3.382,0.4742741823038652,9.2,0.7483314773547883,2.92,0.6911150410749284,,,,,0.7230886566504668,0.02325339837619582,0.5125035128629535,0.035053458896821994
strictness_continuum,reg,reg_weak_signal,no_bonf_a05,100,1000,0.7000000000000001,0.0632455532033676,0.7000000000000001,0.0632455532033676,0.7000000000000001,0.06324555320336764,0.8666666666666666,0.06589699567798014,,,,,58.631335097199916,5.070864531961078,4.981999999999999,0.5346924349567702,12.6,0.7999999999999999,6.13,1.1002726934719411,,,,,0.7179918708528372,0.01772424867015197,0.5046775010732508,0.026943335442857496
strictness_continuum,reg,reg_weak_signal,no_bonf_a10,100,1000,0.6799999999999999,0.07483314773547885,0.6799999999999999,0.07483314773547885,0.6799999999999999,0.07483314773547887,0.8404040404040405,0.10849067945129333,,,,,66.1908898239999,3.489786283933653,5.287999999999999,0.48536172078152173,13.0,0.6324555320336759,7.044,1.035076808744163,,,,,0.7148020145461047,0.01738047919723839,0.5070092722468209,0.022771646499988366
strictness_continuum,reg,reg_weak_signal,no_bonf_a20,100,1000,0.7000000000000001,0.0632455532033676,0.7000000000000001,0.0632455532033676,0.7000000000000001,0.06324555320336764,0.8181818181818181,0.10822703220993028,,,,,73.26724650939941,6.054418099578982,5.406000000000001,0.5608065620158167,12.8,1.1661903789690602,7.308,1.2798656179458843,,,,,0.7198014825187722,0.022624622738308123,0.5040889267633774,0.029741823623447315
strictness_continuum,reg,reg_weak_signal,no_bonf_a50,100,1000,0.72,0.07483314773547886,0.72,0.07483314773547886,0.72,0.0748331477354789,0.8646464646464647,0.05014009553935699,,,,,75.37865068859901,5.02519758499774,5.531999999999999,0.4632234881782227,13.6,1.3564659966250536,7.6899999999999995,1.0085038423327894,,,,,0.7126903963238689,0.03504654165956732,0.49644186314788846,0.046209609590638835
strictness_continuum,reg,reg_weak_signal,wide_open_a99,100,1000,0.72,0.07483314773547886,0.72,0.07483314773547886,0.7200000000000001,0.0748331477354789,0.8181818181818181,0.10822703220993028,,,,,73.36004366839988,7.488887788961345,5.696,0.5300415078085865,14.4,1.4966629547095764,8.028,1.098406117972765,,,,,0.7202810758913147,0.021816710120618924,0.5002213934035772,0.0220895902981261
strictness_continuum,reg,reg_weak_signal,no_bonf_a20_no_es,100,1000,0.64,0.07999999999999999,0.64,0.07999999999999999,0.64,0.07999999999999999,0.8949494949494949,0.06407576374607556,,,,,166.03673954140032,23.329667985732257,2.208,0.21738445206591941,9.8,1.9390719429665317,1.4,0.31931175988365973,,,,,0.6405648041164345,0.08681438312014003,0.4355036473831996,0.07620930001845086
strictness_continuum,reg,reg_weak_signal,no_bonf_a05_no_boot,100,1000,0.74,0.048989794855663606,0.74,0.048989794855663606,0.74,0.048989794855663654,0.915151515151515,0.04120419808963866,,,,,43.75082007419987,6.785196632861874,2.24,0.25837956575549864,7.0,1.0954451150103321,1.3060000000000003,0.3113583144867019,,,,,0.7242561169801498,0.024038771153742138,0.5033577524196018,0.019004672739923272
strictness_continuum,reg,reg_weak_signal,optimized_a20,100,1000,0.68,0.09797958971132716,0.68,0.09797958971132716,0.68,0.09797958971132721,0.8343434343434344,0.14590278856782052,,,,,36.33196805619955,4.662525097894107,2.586,0.2574956310308973,8.6,0.4898979485566356,1.802,0.29081953166869656,,,,,0.7149956043172503,0.024295990807113182,0.5024267564370268,0.011703802573125232
strictness_continuum,reg,reg_weak_signal,rf,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8000000000000002,0.06324555320336761,0.814141414141414,0.1388806241801795,,,,,0.2106210578007449,0.007174708685821462,0.0,0.0,0.0,0.0,99.81800000000001,0.04118252056394795,,,,,0.7299085044706018,0.01913623830169772,0.5093415327895601,0.015696672742383466
strictness_continuum,reg,reg_weak_signal,et,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8000000000000002,0.06324555320336761,0.8343434343434343,0.1394671159118643,,,,,0.13014819500021985,0.003407224521756864,0.0,0.0,0.0,0.0,99.998,0.004000000000002046,,,,,0.7298043138254442,0.019296530057822683,0.5196843116862893,0.012231414434107697
