method,avg_rank,std_rank,cd
cat,4.413793103448276,2.6164893744957176,3.8521787446430187
lgbm,4.4655172413793105,2.508368869929973,3.8521787446430187
rfe,4.551724137931035,3.1795272571677278,3.8521787446430187
rf,5.103448275862069,2.503030268132346,3.8521787446430187
et,6.120689655172414,3.228790668276307,3.8521787446430187
xgb,7.137931034482759,2.8704695991042453,3.8521787446430187
cif,7.620689655172414,2.507420615904998,3.8521787446430187
boruta,8.672413793103448,4.762055232320581,3.8521787446430187
ptest_mc,8.793103448275861,3.257662694429514,3.8521787446430187
ptest_rdc,9.379310344827585,4.003565592744825,3.8521787446430187
pi,10.0,3.017192117824463,3.8521787446430187
cit,10.068965517241379,2.555332956006383,3.8521787446430187
r_ctree,10.862068965517242,4.24649257242463,3.8521787446430187
r_cforest,11.362068965517242,3.3396689690491734,3.8521787446430187
cpi,11.448275862068966,3.6159246148740225,3.8521787446430187
