method,avg_rank,std_rank,cd
rf,4.8,3.275159029217767,5.956015253524448
et,5.433333333333334,3.515995196558469,5.956015253524448
cat,6.1,4.4279415834749525,5.956015253524448
boruta,6.366666666666666,3.63532055746884,5.956015253524448
rfe,6.666666666666667,3.4912589260736433,5.956015253524448
lgbm,7.5,3.24037034920393,5.956015253524448
pi,7.666666666666667,3.686311013586467,5.956015253524448
ptest_pc,7.733333333333333,3.3608861265379932,5.956015253524448
ptest_rdc,8.3,3.285320887422313,5.956015253524448
ptest_dc,8.333333333333334,4.193910930013761,5.956015253524448
cif,8.733333333333333,3.5349053106915824,5.956015253524448
cit,10.5,3.710345895825168,5.956015253524448
cpi,10.733333333333333,4.915508338129661,5.956015253524448
xgb,10.766666666666667,3.7985377303495205,5.956015253524448
r_cforest,12.533333333333333,4.759084879353266,5.956015253524448
r_ctree,13.833333333333334,2.5276251480171834,5.956015253524448
