method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
cat,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
cif,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
cit,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
cpi,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
et,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
lgbm,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
pi,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
ptest_mc,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
ptest_rdc,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
r_cforest,0.8245238095238094,,,0.825 [insufficient data],0.7870322406613294,,,0.787 [insufficient data],0.7726666666666666,,,0.773 [insufficient data]
r_ctree,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
rf,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
rfe,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
xgb,0.8777142857142857,,,0.878 [insufficient data],0.8441778920291506,,,0.844 [insufficient data],0.8257777777777778,,,0.826 [insufficient data]
