summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,clf,real,real_iris,cit,cit_default,5,5,1,0.0201376616001653,0.013566085000093153,0.014771498939831587,1.0,1.0,4.0,4.0,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_exact_thresholds,5,5,1,0.019118233199878886,0.01321528899961777,0.013223260837095801,0.964402061458666,0.9741416922809363,4.0,4.0,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_no_adaptive,5,5,1,0.044145610600025975,0.044770188000256894,0.010028792515103926,2.7946146112461983,3.003661548521685,5.0,5.0,2.4,2.4,,,
dataset,clf,real,real_iris,cit,cit_no_feature_scan,5,5,1,0.023038176000045495,0.018335889999889332,0.010602205291881469,1.4873558581870643,1.301590163057501,4.8,4.8,3.8,3.8,,,
dataset,clf,real,real_openml_madelon,cit,cit_default,5,5,1,75.10830822879998,77.4902796350002,3.5583863128755477,1.0,1.0,7.0,7.0,11.6,11.6,,,
dataset,clf,real,real_openml_madelon,cit,cit_exact_thresholds,5,5,1,77.3228635038001,77.33862266400001,0.08556172070814315,1.031378603352406,0.997031565557855,7.0,7.0,12.0,12.0,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_adaptive,5,5,1,58.0811118118002,61.15279026500002,5.256563482826348,0.7762488114698611,0.8028593968722746,7.4,7.4,6.8,6.8,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_feature_scan,5,5,1,46.77801395240003,45.29621003200009,4.3365359375811465,0.6224443297962599,0.6365076855674034,8.4,8.4,17.6,17.6,,,
dataset,clf,real,real_openml_optdigits,cit,cit_default,5,5,1,3.015865075000147,3.005281238999487,0.06694605736981879,1.0,1.0,14.6,14.6,45.0,45.0,,,
dataset,clf,real,real_openml_optdigits,cit,cit_exact_thresholds,5,5,1,2.9064958372000547,2.89779845799967,0.058821393936731435,0.9637763012737807,0.9638625356150722,14.8,14.8,45.0,45.0,,,
dataset,clf,real,real_openml_optdigits,cit,cit_no_adaptive,5,5,1,15.705357097999876,14.615415466999366,1.829919466669233,5.2165393744702895,4.853201703537944,20.0,20.0,47.4,47.4,,,
dataset,clf,real,real_openml_optdigits,cit,cit_no_feature_scan,5,5,1,4.8178123329998925,4.838848300999416,0.25407758007704845,1.597585495516125,1.5536637518006966,17.6,17.6,48.0,48.0,,,
dataset,clf,real,real_openml_waveform,cit,cit_default,5,5,1,29.172614124600024,29.90774681200037,3.630761299928556,1.0,1.0,11.0,11.0,15.8,15.8,,,
dataset,clf,real,real_openml_waveform,cit,cit_exact_thresholds,5,5,1,69.58053706740029,70.68643839000015,12.317246087439878,2.387152375438916,2.179140398238304,11.4,11.4,14.8,14.8,,,
dataset,clf,real,real_openml_waveform,cit,cit_no_adaptive,5,5,1,132.7382689346,136.38652080300017,11.73140960362814,4.581586060927213,4.694505674515322,19.6,19.6,17.6,17.6,,,
