method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
cat,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
cif,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
cit,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
cpi,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
et,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
lgbm,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
pi,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
ptest_mc,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
ptest_rdc,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
r_cforest,0.9616666666666666,,,0.962 [insufficient data],0.9616367965367965,,,0.962 [insufficient data],0.96235,,,0.962 [insufficient data]
r_ctree,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
rf,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
rfe,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
xgb,0.981904761904762,,,0.982 [insufficient data],0.9814311688311689,,,0.981 [insufficient data],0.982,,,0.982 [insufficient data]
