method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
cat,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
cif,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
cit,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
cpi,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
et,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
lgbm,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
pi,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
ptest_mc,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
ptest_rdc,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
r_cforest,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
r_ctree,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
rf,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
rfe,0.8624592339288145,,,0.862 [insufficient data],0.8612583480018796,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
xgb,0.8624592339288146,,,0.862 [insufficient data],0.8612583480018795,,,0.861 [insufficient data],0.8616819360446677,,,0.862 [insufficient data]
