method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
cat,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
cif,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
cit,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
cpi,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
et,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
lgbm,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
pi,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
ptest_mc,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
ptest_rdc,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
r_cforest,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
r_ctree,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
rf,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
rfe,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
xgb,0.9681372711190755,,,0.968 [insufficient data],0.9365191401882259,,,0.937 [insufficient data],0.9211160847089789,,,0.921 [insufficient data]
