method,avg_rank,std_rank,cd
cat,4.866666666666666,2.217105219775452,5.956015253524448
ptest_rdc,5.666666666666667,4.988876515698588,5.956015253524448
cif,5.733333333333333,3.0652170486860397,5.956015253524448
ptest_pc,5.833333333333333,4.500617241618705,5.956015253524448
rf,6.2,2.9933259094191533,5.956015253524448
ptest_dc,6.433333333333334,4.43045019031801,5.956015253524448
et,6.466666666666667,3.4032664048267245,5.956015253524448
boruta,6.8,2.9257477676655586,5.956015253524448
rfe,7.4,3.773592452822642,5.956015253524448
lgbm,9.0,3.596294389136314,5.956015253524448
pi,9.066666666666666,3.0652170486860397,5.956015253524448
cpi,11.066666666666666,3.395421754199158,5.956015253524448
xgb,11.4,4.029888335921977,5.956015253524448
cit,11.466666666666667,3.3038697848970315,5.956015253524448
r_cforest,13.933333333333334,2.5940101944458287,5.956015253524448
r_ctree,14.666666666666666,2.022100118413747,5.956015253524448
