method,avg_rank,std_rank,cd
et,4.4375,3.552617872780578,5.766886971664383
cat,5.5,4.444097208657794,5.766886971664383
rf,5.75,3.473110997362451,5.766886971664383
rfe,6.125,4.240798863421843,5.766886971664383
pi,7.3125,3.7201940473582824,5.766886971664383
ptest_rdc,7.90625,3.5629111604837975,5.766886971664383
cif,8.0625,3.2106998847603307,5.766886971664383
boruta,8.375,3.6890886408434267,5.766886971664383
cit,8.4375,4.372767287427951,5.766886971664383
ptest_pc,8.4375,3.5172565658478767,5.766886971664383
ptest_dc,8.71875,3.391021002220423,5.766886971664383
lgbm,9.4375,4.974544577144726,5.766886971664383
cpi,9.8125,4.065383591987354,5.766886971664383
r_ctree,11.9375,5.344024115776425,5.766886971664383
xgb,12.1875,2.877037321620976,5.766886971664383
r_cforest,13.5625,3.390588997504711,5.766886971664383
