method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
cat,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
cif,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
cit,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
cpi,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
et,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
lgbm,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
pi,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
ptest_mc,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
ptest_rdc,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
r_cforest,0.661699604743083,,,0.662 [insufficient data],0.6661963613887696,,,0.666 [insufficient data],0.6545117845117845,,,0.655 [insufficient data]
r_ctree,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
rf,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
rfe,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475012,,,0.698 [insufficient data],0.6849427609427609,,,0.685 [insufficient data]
xgb,0.6777075098814229,,,0.678 [insufficient data],0.6976883680475011,,,0.698 [insufficient data],0.684942760942761,,,0.685 [insufficient data]
