method,avg_rank,std_rank,cd
cat,4.6,2.0912516188477497,5.956015253524448
et,4.933333333333334,3.08688984074406,5.956015253524448
rfe,5.933333333333334,3.7676989735852775,5.956015253524448
cif,6.533333333333333,2.65497436689865,5.956015253524448
boruta,6.666666666666667,4.315347288715269,5.956015253524448
rf,6.666666666666667,3.3199732261303287,5.956015253524448
ptest_rdc,7.133333333333334,4.271871824960211,5.956015253524448
ptest_dc,7.833333333333333,4.288226776756203,5.956015253524448
ptest_pc,7.9,4.5541190146942805,5.956015253524448
lgbm,9.0,3.5777087639996634,5.956015253524448
pi,9.133333333333333,3.2221455929585523,5.956015253524448
xgb,10.333333333333334,4.437216344611663,5.956015253524448
cit,10.733333333333333,4.5382326466980025,5.956015253524448
cpi,10.8,4.460194315647395,5.956015253524448
r_ctree,13.4,3.302524287066889,5.956015253524448
r_cforest,14.4,1.624807680927192,5.956015253524448
