summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset_source,clf,real,__all__,cif,cif_default,45,45,9,105.07898183473331,80.63080435400002,118.17983950819342,1.0,1.0,15.432222222222224,20.444444444444443,48.354222222222226,368.26666666666665,,,
dataset_source,clf,real,__all__,cif,cif_no_adaptive,45,45,9,108.5568617609111,80.26966895500004,126.01807336868158,1.0094799479818937,1.0005724942603615,15.432222222222224,20.444444444444443,48.354222222222226,368.26666666666665,,,
dataset_source,clf,real,__all__,cit,cit_default,45,45,9,215.54533756066658,2.1265677000000096,586.0431644925561,1.0,1.0,14.177777777777777,14.177777777777777,36.44444444444444,36.44444444444444,,,
dataset_source,clf,real,__all__,cit,cit_no_adaptive,45,45,9,201.44915695111106,2.132278138000004,550.6708950566908,0.8984269793861087,0.940394248594055,14.177777777777777,14.177777777777777,36.44444444444444,36.44444444444444,,,
dataset_source,clf,real,__all__,cit,cit_no_bonferroni,45,45,9,5.226610408088821,0.6923513019999916,8.872916943354378,0.34918972330537384,0.2455100925054626,19.22222222222222,19.22222222222222,60.977777777777774,60.977777777777774,,,
dataset_source,clf,real,__all__,cit,cit_no_threshold_scan,45,45,9,233.85480167904444,29.30568313699996,496.87891090720206,19.04402168142229,16.730417711457665,20.4,20.4,40.733333333333334,40.733333333333334,,,
dataset_source,reg,real,__all__,cif,cif_default,25,25,5,5.496912251159992,5.19361968299998,5.565385710969762,1.0,1.0,9.1564,13.4,17.66,166.24,,,
dataset_source,reg,real,__all__,cif,cif_no_adaptive,25,25,5,5.506509701280006,5.219829716000021,5.831610188951741,0.9217938650017219,0.9872781636114525,9.1564,13.4,17.66,166.24,,,
dataset_source,reg,real,__all__,cit,cit_default,25,25,5,2.4747901241200037,0.4888384019999989,2.6874118705392256,1.0,1.0,8.8,8.8,7.04,7.04,,,
dataset_source,reg,real,__all__,cit,cit_no_adaptive,25,25,5,2.0420838608,0.3828302200000166,2.18004726804536,0.7789101426392889,0.7935131967238405,8.8,8.8,7.04,7.04,,,
