method,avg_rank,std_rank,cd
boruta,8.0,0.0,15.166042883710032
cat,8.0,0.0,15.166042883710032
cif,8.0,0.0,15.166042883710032
cit,8.0,0.0,15.166042883710032
cpi,8.0,0.0,15.166042883710032
et,8.0,0.0,15.166042883710032
lgbm,8.0,0.0,15.166042883710032
pi,8.0,0.0,15.166042883710032
ptest_mc,8.0,0.0,15.166042883710032
ptest_rdc,8.0,0.0,15.166042883710032
r_cforest,8.0,0.0,15.166042883710032
r_ctree,8.0,0.0,15.166042883710032
rf,8.0,0.0,15.166042883710032
rfe,8.0,0.0,15.166042883710032
xgb,8.0,0.0,15.166042883710032
