summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset_source,clf,real,__all__,cit,cit_auto_budget,35,35,7,3.152995416085709,0.481246456000008,5.667544242692697,1.3574918346296463,1.5381667034764213,8.428571428571429,8.428571428571429,17.8,17.8,,,
dataset_source,clf,real,__all__,cit,cit_auto_budget_no_adaptive,35,35,7,31.478061645085713,1.2795892679999952,64.6614206230394,5.721677314485162,4.296250685710714,8.428571428571429,8.428571428571429,17.8,17.8,,,
dataset_source,clf,real,__all__,cit,cit_default,35,35,7,2.8840248615999986,0.2978385950000302,5.326603696998951,1.0,1.0,8.342857142857143,8.342857142857143,17.8,17.8,,,
dataset_source,clf,synthetic,__all__,cit,cit_auto_budget,40,40,8,1.1117495251999987,0.4603676520000022,1.809521603953625,1.1010842599631532,1.1549995543519418,4.9,4.9,5.525,5.525,0.43,0.49749999999999994,0.4525
dataset_source,clf,synthetic,__all__,cit,cit_auto_budget_no_adaptive,40,40,8,11.643538306325002,3.0152036349999918,22.105762881957006,8.23148327503751,7.847015283683437,4.9,4.9,5.575,5.575,0.43,0.49749999999999994,0.4525
dataset_source,clf,synthetic,__all__,cit,cit_default,40,40,8,1.8898139143500015,0.41056722300000104,3.133741624005286,1.0,1.0,4.825,4.825,5.275,5.275,0.4375,0.505,0.4600000000000001
dataset_source,reg,real,__all__,cit,cit_auto_budget,10,10,2,0.3476079052999935,0.24120503849999145,0.4577482731331458,1.3049707266276096,1.4160185034622386,8.0,8.0,5.5,5.5,,,
dataset_source,reg,real,__all__,cit,cit_auto_budget_no_adaptive,10,10,2,1.3630233283999957,1.067574925999999,1.6243133500275946,3.334982545511435,3.4526684990441536,8.0,8.0,5.5,5.5,,,
dataset_source,reg,real,__all__,cit,cit_default,10,10,2,0.6027972933999977,0.25038801599999516,1.0948346551649197,1.0,1.0,8.0,8.0,5.6,5.6,,,
dataset_source,reg,synthetic,__all__,cit,cit_auto_budget,30,30,6,1.3139030639333271,0.7911301369999961,1.2458605868272314,1.0815879912080066,1.1896622284698055,7.3,7.3,6.866666666666666,6.866666666666666,0.48000000000000004,0.5933333333333334,0.5177777777777778
