experiment,task,dataset_source,dataset_key,dataset_type,n_samples,n_features,n_classes,seed_offset,seed,variant,method_family,variant_description,changes_statistical_rule,changes_sampling_scheme,n_jobs,n_estimators_requested,run_shard_id,ec2_instance_id,ec2_instance_type,aws_region,host,python,git_sha,created_at_utc,elapsed_seconds,importance_sum,importance_nonzero_count,importance_max,mean_depth,max_depth,mean_features_used_per_tree,n_estimators_actual,fit_success,error,source_file,precision_at_5,recall_at_5,f1_at_5,precision_at_10,recall_at_10,f1_at_10,precision_at_25,recall_at_25,f1_at_25,precision_at_50,recall_at_50,f1_at_50,precision_at_100,recall_at_100,f1_at_100,default_elapsed_seconds,elapsed_ratio_vs_default,elapsed_speedup_vs_default
cit_cif_runtime_ablation,reg,synthetic,reg_friedman,reg_friedman,1000,100,,4,1722,cit_no_feature_scan,cit,CIT without feature scan ordering,False,False,-1,1,reg_friedman,i-03847b623287b0b49,c7i.24xlarge,us-east-1,ip-172-31-28-148.ec2.internal,3.13.13,unknown,2026-04-24T13:15:42.420950+00:00,3.7259948269999654,1.0,6,0.6199699780419623,8.0,8.0,6.0,1.0,True,,i-03847b623287b0b49/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_friedman_raw.csv,0.8,0.8,0.8000000000000002,0.4,0.8,0.5333333333333333,0.16,0.8,0.2666666666666666,0.08,0.8,0.1454545454545454,0.05,1.0,0.0952380952380952,13.019335598999987,0.28618932192562563,3.494190465498493
cit_cif_runtime_ablation,reg,synthetic,reg_friedman,reg_friedman,1000,100,,4,1722,cit_no_threshold_scan,cit,CIT without threshold scan ordering,False,False,-1,1,reg_friedman,i-03847b623287b0b49,c7i.24xlarge,us-east-1,ip-172-31-28-148.ec2.internal,3.13.13,unknown,2026-04-24T13:15:42.420950+00:00,16.876635313999998,1.0,5,0.4244518942271073,9.0,9.0,5.0,1.0,True,,i-03847b623287b0b49/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_friedman_raw.csv,0.8,0.8,0.8000000000000002,0.4,0.8,0.5333333333333333,0.16,0.8,0.2666666666666666,0.08,0.8,0.1454545454545454,0.05,1.0,0.0952380952380952,13.019335598999987,1.2962746974043966,0.7714414251873897
cit_cif_runtime_ablation,reg,synthetic,reg_friedman,reg_friedman,1000,100,,4,1722,cit_no_feature_mute,cit,CIT without muting features after failed selector tests,False,False,-1,1,reg_friedman,i-03847b623287b0b49,c7i.24xlarge,us-east-1,ip-172-31-28-148.ec2.internal,3.13.13,unknown,2026-04-24T13:15:42.420950+00:00,13.027668771000036,1.0,5,0.2983776564044847,7.0,7.0,5.0,1.0,True,,i-03847b623287b0b49/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_friedman_raw.csv,0.8,0.8,0.8000000000000002,0.4,0.8,0.5333333333333333,0.16,0.8,0.2666666666666666,0.08,0.8,0.1454545454545454,0.05,1.0,0.0952380952380952,13.019335598999987,1.000640061233285,0.9993603481830458
cit_cif_runtime_ablation,reg,synthetic,reg_friedman,reg_friedman,1000,100,,4,1722,cit_exact_thresholds,cit,CIT using all exact split thresholds,False,False,-1,1,reg_friedman,i-03847b623287b0b49,c7i.24xlarge,us-east-1,ip-172-31-28-148.ec2.internal,3.13.13,unknown,2026-04-24T13:15:42.420950+00:00,14.21640665999996,1.0,6,0.2643864697780833,8.0,8.0,6.0,1.0,True,,i-03847b623287b0b49/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_friedman_raw.csv,0.8,0.8,0.8000000000000002,0.4,0.8,0.5333333333333333,0.16,0.8,0.2666666666666666,0.08,0.8,0.1454545454545454,0.05,1.0,0.0952380952380952,13.019335598999987,1.091945633622957,0.9157965096504931
cit_cif_runtime_ablation,reg,synthetic,reg_friedman,reg_friedman,1000,100,,4,1722,cit_no_bonferroni,cit,CIT without Bonferroni correction,True,False,-1,1,reg_friedman,i-03847b623287b0b49,c7i.24xlarge,us-east-1,ip-172-31-28-148.ec2.internal,3.13.13,unknown,2026-04-24T13:15:42.420950+00:00,0.7916190880000045,1.0,90,0.0953468086576806,14.0,14.0,90.0,1.0,True,,i-03847b623287b0b49/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_friedman_raw.csv,0.8,0.8,0.8000000000000002,0.4,0.8,0.5333333333333333,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,0.05,1.0,0.0952380952380952,13.019335598999987,0.06080333992318383,16.446464968262507
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_default,cit,CIT with the paper default runtime controls,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,17.735855715,1.0,10,0.2834228226602669,9.0,9.0,10.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.8,0.8,0.8000000000000002,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,17.735855715,1.0,1.0
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_no_adaptive,cit,CIT with full permutation tests instead of adaptive stopping,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,9.754996573999987,1.0,7,0.348323766520102,8.0,8.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.8,0.8,0.8000000000000002,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,17.735855715,0.5500155577917649,1.8181303889200138
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_no_feature_scan,cit,CIT without feature scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,8.088795590000018,1.0,7,0.3150001477202097,8.0,8.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.8,0.8,0.8000000000000002,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,17.735855715,0.45607021843095874,2.1926448156170997
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_no_threshold_scan,cit,CIT without threshold scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,13.778855499000002,1.0,8,0.2227766557147179,8.0,8.0,8.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,17.735855715,0.7768926247717843,1.2871791649376958
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_no_feature_mute,cit,CIT without muting features after failed selector tests,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,13.569664323000012,1.0,10,0.2834228226602669,9.0,9.0,10.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.8,0.8,0.8000000000000002,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,17.735855715,0.7650978075742658,1.307022435694188
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_exact_thresholds,cit,CIT using all exact split thresholds,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,13.951985680000009,1.0,8,0.2756963953486869,9.0,9.0,8.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.8,0.8,0.8000000000000002,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,17.735855715,0.7866542164187881,1.2712065595382684
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,0,1718,cit_no_bonferroni,cit,CIT without Bonferroni correction,True,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,1.1655020880000109,1.0,79,0.0953196229893742,14.0,14.0,79.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.36,0.9,0.5142857142857143,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,17.735855715,0.06571445475925326,15.217352158874755
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_default,cit,CIT with the paper default runtime controls,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,16.413340038,1.0,9,0.2283495169915319,8.0,8.0,9.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.32,0.8,0.4571428571428571,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.413340038,1.0,1.0
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_no_adaptive,cit,CIT with full permutation tests instead of adaptive stopping,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,2.6050430729999903,1.0,6,0.38878505556482,8.0,8.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.32,0.8,0.4571428571428571,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.413340038,0.1587149883551319,6.300602169736202
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_no_feature_scan,cit,CIT without feature scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,17.333682359999983,1.0,6,0.3171843860836766,7.0,7.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.32,0.8,0.4571428571428571,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.413340038,1.056072823683005,0.9469043967181603
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_no_threshold_scan,cit,CIT without threshold scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,15.112761867999978,1.0,7,0.2893306387302452,8.0,8.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.32,0.8,0.4571428571428571,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.413340038,0.9207609074698424,1.0860582719002467
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_no_feature_mute,cit,CIT without muting features after failed selector tests,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,16.473976236,1.0,9,0.2283495169915319,8.0,8.0,9.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.32,0.8,0.4571428571428571,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.413340038,1.0036943241204783,0.9963192736755628
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_exact_thresholds,cit,CIT using all exact split thresholds,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,16.52036521299999,1.0,7,0.2237342300434123,9.0,9.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.32,0.8,0.4571428571428571,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.413340038,1.0065206213209625,0.9935216217305068
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,1,1719,cit_no_bonferroni,cit,CIT without Bonferroni correction,True,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,1.0708994249999932,1.0000000000000002,84,0.101947498003358,15.0,15.0,84.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,16.413340038,0.06524567349001834,15.326686759590057
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_default,cit,CIT with the paper default runtime controls,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,12.879943740999977,1.0,7,0.3892015768645104,7.0,7.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,12.879943740999977,1.0,1.0
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_no_adaptive,cit,CIT with full permutation tests instead of adaptive stopping,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,2.5469093130000147,1.0,6,0.5553438829860678,10.0,10.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,12.879943740999977,0.19774227001416056,5.057087692623276
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_no_feature_scan,cit,CIT without feature scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,6.829709166999976,1.0,6,0.4889707605177117,8.0,8.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,12.879943740999977,0.5302592390414999,1.8858700167254168
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_no_threshold_scan,cit,CIT without threshold scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,18.053784629999996,1.0,7,0.3093414594400952,10.0,10.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,12.879943740999977,1.4016974757840308,0.7134207040222115
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_no_feature_mute,cit,CIT without muting features after failed selector tests,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,12.86740854499999,1.0,7,0.3892015768645104,7.0,7.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,12.879943740999977,0.9990267662458738,1.0009741818607958
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_exact_thresholds,cit,CIT using all exact split thresholds,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,16.35377593200002,0.9999999999999998,7,0.2849053725989025,9.0,9.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.32,0.8,0.4571428571428571,0.16,0.8,0.2666666666666666,0.1,1.0,0.1818181818181818,12.879943740999977,1.2697086463151228,0.7875822558995278
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,2,1720,cit_no_bonferroni,cit,CIT without Bonferroni correction,True,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,1.075397186000032,1.0,86,0.1115899483555888,16.0,16.0,86.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.9,0.9,0.9,0.36,0.9,0.5142857142857143,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,12.879943740999977,0.08349393503768053,11.97691783898679
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_default,cit,CIT with the paper default runtime controls,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,16.936826897000003,1.0,6,0.2252211983000443,9.0,9.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,16.936826897000003,1.0,1.0
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_no_adaptive,cit,CIT with full permutation tests instead of adaptive stopping,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,2.4655690129999925,1.0,7,0.6240502149285052,9.0,9.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.28,0.7,0.4,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,16.936826897000003,0.14557443540009937,6.869337993663394
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_no_feature_scan,cit,CIT without feature scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,8.006896177999977,1.0,6,0.5945561228443271,8.0,8.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,16.936826897000003,0.4727506649677235,2.1152799437485164
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_no_threshold_scan,cit,CIT without threshold scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,20.088030800000013,1.0,7,0.2431207083610971,9.0,9.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,16.936826897000003,1.1860563328753262,0.8431302732271793
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_no_feature_mute,cit,CIT without muting features after failed selector tests,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,16.995736701,1.0,6,0.2252211983000443,9.0,9.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,16.936826897000003,1.0034782078342213,0.9965338481622553
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_exact_thresholds,cit,CIT using all exact split thresholds,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,17.812243255,1.0,6,0.2212309064940222,9.0,9.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.14,0.7,0.2333333333333333,0.1,1.0,0.1818181818181818,16.936826897000003,1.0516871526953526,0.9508531101070461
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,3,1721,cit_no_bonferroni,cit,CIT without Bonferroni correction,True,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,0.9074837219999948,1.0,77,0.1205769201617287,13.0,13.0,77.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.7,0.7,0.7,0.28,0.7,0.4,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,16.936826897000003,0.0535805040412107,18.663504905270464
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,4,1722,cit_default,cit,CIT with the paper default runtime controls,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,15.036445767000032,1.0000000000000002,7,0.2321821130148645,8.0,8.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,15.036445767000032,1.0,1.0
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,4,1722,cit_no_adaptive,cit,CIT with full permutation tests instead of adaptive stopping,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,2.505044054999985,1.0,6,0.3034543499754377,9.0,9.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,15.036445767000032,0.16659815050826163,6.0024675961238225
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,4,1722,cit_no_feature_scan,cit,CIT without feature scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,17.52814656099997,1.0,6,0.3777813920282006,8.0,8.0,6.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,15.036445767000032,1.1657107558934166,0.85784573483976
cit_cif_runtime_ablation,reg,synthetic,reg_linear,reg_linear,1000,100,,4,1722,cit_no_threshold_scan,cit,CIT without threshold scan ordering,False,False,-1,1,reg_linear,i-04290a432c902fc8d,c7i.24xlarge,us-east-1,ip-172-31-21-13.ec2.internal,3.13.13,unknown,2026-04-24T13:15:41.689230+00:00,20.432809864000035,1.0,7,0.253266485724411,11.0,11.0,7.0,1.0,True,,i-04290a432c902fc8d/scratch/cit_runtime_ablation_shards/cit_runtime_ablation_reg_linear_raw.csv,1.0,0.5,0.6666666666666666,0.6,0.6,0.6,0.24,0.6,0.3428571428571428,0.18,0.9,0.3,0.1,1.0,0.1818181818181818,15.036445767000032,1.3588856156980407,0.7358971119039434
