block,task,dataset_type,variant,alpha_selector,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
alpha_sweep,clf,clf_confounder,alpha=0.05,0.05,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8672268907563027,0.09645946119181004,0.7916143616381695,0.07334842750891032,0.8413895101363538,0.03827037973632609,31.52119901520018,2.4305524854978433,0.64,0.14966629547095767,0.62,0.039999999999999994,,,,
alpha_sweep,clf,clf_confounder,alpha=0.1,0.1,120,1000,0.42000000000000004,0.039999999999999994,0.42000000000000004,0.039999999999999994,0.42000000000000004,0.03999999999999997,0.9294117647058824,0.03962966763882889,0.7970083928528485,0.06980655690668941,0.8491859654185605,0.03602599063194646,33.499819568200294,2.086142945883657,0.7200000000000001,0.16,0.58,0.039999999999999994,,,,
alpha_sweep,clf,clf_confounder,alpha=0.2,0.2,120,1000,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547883,0.42000000000000004,0.07483314773547882,0.8890756302521009,0.05533471473329188,0.799807613688286,0.0707161134418531,0.8414003318663876,0.054958179282173586,36.654381959199966,2.287181880775262,0.64,0.14966629547095767,0.58,0.0748331477354788,,,,
alpha_sweep,clf,clf_confounder,alpha=0.5,0.5,120,1000,0.38,0.040000000000000015,0.38,0.040000000000000015,0.38000000000000006,0.040000000000000036,0.8941176470588236,0.046515470598648904,0.7854026885987062,0.07459434247807181,0.8545920207777217,0.03683984948691501,40.255396207800366,2.0657235654658006,0.64,0.08000000000000003,0.62,0.039999999999999994,,,,
alpha_sweep,clf,clf_bias,alpha=0.001,0.001,100,1000,0.8400000000000001,0.10198039027185571,0.8400000000000001,0.10198039027185571,0.8400000000000001,0.10198039027185568,0.5676767676767678,0.19465356719912572,0.8184306086621937,0.08167571714297993,0.8116189308130725,0.17871792395436753,22.103683942799943,8.722782924132273,,,,,,,,
alpha_sweep,clf,clf_bias,alpha=0.01,0.01,100,1000,0.82,0.11661903789690603,0.82,0.11661903789690603,0.82,0.11661903789690603,0.694949494949495,0.21883553395025668,0.8158189644806771,0.08187512625977211,0.7810150782771805,0.1531370455276478,25.116079626600367,4.63202071012648,,,,,,,,
alpha_sweep,clf,clf_bias,alpha=0.05,0.05,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.6424242424242425,0.22789812941773535,0.8136293677704831,0.08396759946254294,0.7849902604429695,0.1568293568737929,31.23479001079977,2.6970110414914137,,,,,,,,
alpha_sweep,clf,clf_bias,alpha=0.1,0.1,100,1000,0.8800000000000001,0.07483314773547882,0.8800000000000001,0.07483314773547882,0.8800000000000001,0.07483314773547876,0.5494949494949496,0.1780301239342892,0.8174265925979366,0.08041343176795042,0.7917742827597817,0.142477481387582,34.11736458380019,1.6590059834661126,,,,,,,,
alpha_sweep,clf,clf_bias,alpha=0.2,0.2,100,1000,0.82,0.11661903789690603,0.82,0.11661903789690603,0.82,0.11661903789690603,0.8161616161616163,0.1881501244747483,0.8124221436644781,0.08614768876999818,0.7392095327417454,0.12818816814654235,36.13332232699995,2.5408848811154874,,,,,,,,
alpha_sweep,clf,clf_bias,alpha=0.5,0.5,100,1000,0.8600000000000001,0.10198039027185571,0.8600000000000001,0.10198039027185571,0.8600000000000001,0.1019803902718557,0.5313131313131313,0.1841156749909406,0.8180302046509389,0.08058685147976641,0.8390015150422047,0.10977586230507914,45.502856528400116,2.286858606647074,,,,,,,,
alpha_sweep,clf,clf_redundant,alpha=0.001,0.001,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.881159420289855,0.04619529695799774,0.9677945314190894,0.009116522382371822,0.8367830603852535,0.031050323015300557,24.542689574200086,1.8442198777303398,,,,,,,,
alpha_sweep,clf,clf_redundant,alpha=0.01,0.01,70,1000,0.36,0.04898979485566358,0.36,0.04898979485566358,0.36000000000000004,0.048989794855663606,0.8840579710144926,0.04200399056866504,0.9692061659812905,0.011551036186723991,0.8349974749296589,0.036584208474915295,25.604827701199973,2.358619189137658,,,,,,,,
alpha_sweep,clf,clf_redundant,alpha=0.05,0.05,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.881159420289855,0.04619529695799774,0.9726077964552822,0.009823107448618437,0.836796286944184,0.032420365433453384,29.955046447399944,1.9309828022342435,,,,,,,,
alpha_sweep,clf,clf_redundant,alpha=0.1,0.1,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.881159420289855,0.04619529695799774,0.9680049539475266,0.01696531597640757,0.8341978693215978,0.034209464983593195,31.4604984120002,0.82617462107172,,,,,,,,
alpha_sweep,clf,clf_redundant,alpha=0.2,0.2,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9722061900295793,0.009272945852983465,0.8453899430055551,0.030072858571385443,32.865950652200084,0.7631086900886395,,,,,,,,
alpha_sweep,clf,clf_redundant,alpha=0.5,0.5,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38,0.07483314773547885,0.881159420289855,0.04619529695799774,0.9698097780342929,0.01192857045666684,0.836393478104033,0.033669346073392475,35.82709903160012,2.6859529972590903,,,,,,,,
alpha_sweep,reg,reg_friedman,alpha=0.001,0.001,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8646464646464647,0.0948849985116556,,,,,21.118102701200222,7.295260067506714,,,,,0.7127605622896378,0.006984831010018057,0.6188610733202909,0.013803277747155032
alpha_sweep,reg,reg_friedman,alpha=0.01,0.01,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8666666666666666,0.07886554058966924,,,,,29.13558715759991,1.2607673486925728,,,,,0.7118096498676028,0.0074845696739420965,0.6161768039656583,0.02863043606945714
alpha_sweep,reg,reg_friedman,alpha=0.05,0.05,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8565656565656565,0.08014882595910049,,,,,33.92052268179996,3.532180952212867,,,,,0.7107714159403287,0.007258088700415325,0.6165680817799555,0.012616101947702239
alpha_sweep,reg,reg_friedman,alpha=0.1,0.1,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.9090909090909092,0.07558903811664532,,,,,40.93440984520002,5.883279363919125,,,,,0.7099224484522442,0.006929668199874767,0.6119213234715464,0.008333695065227756
alpha_sweep,reg,reg_friedman,alpha=0.2,0.2,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.9333333333333332,0.03591189663561854,,,,,50.1728944122,9.925239306999199,,,,,0.7105425440656872,0.007511236926147545,0.6183825855160888,0.028527782330300584
alpha_sweep,reg,reg_friedman,alpha=0.5,0.5,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8929292929292929,0.07735026149121879,,,,,65.27296037720025,10.811051981864841,,,,,0.7100948617815253,0.007847439902271134,0.6211408991306862,0.037774740334417196
alpha_sweep,reg,reg_linear,alpha=0.001,0.001,100,1000,0.78,0.09797958971132714,0.78,0.09797958971132714,0.7800000000000001,0.09797958971132717,0.8929292929292929,0.06748805288278813,,,,,26.210142190600163,4.330449682614713,,,,,0.9893287401512861,0.004875574712361665,0.7698450195362627,0.009592660022868635
alpha_sweep,reg,reg_linear,alpha=0.01,0.01,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.9232323232323232,0.03533910239300182,,,,,28.42019506659999,0.9008757396280125,,,,,0.9846773280673193,0.004090086222795737,0.7632089766597214,0.008744620791644333
