method,avg_rank,std_rank,cd
lgbm,4.195652173913044,2.2685904953381852,4.289604706734938
cat,4.434782608695652,2.9425822282703202,4.289604706734938
rf,5.326086956521739,2.9326078899022328,4.289604706734938
boruta,5.5,4.086031347641994,4.289604706734938
rfe,5.5,3.24037034920393,4.289604706734938
xgb,5.673913043478261,3.0560300179643907,4.289604706734938
cif,6.108695652173913,2.510657811511325,4.289604706734938
et,6.217391304347826,2.96657497929017,4.289604706734938
ptest_mc,8.804347826086957,2.452767427403189,4.289604706734938
ptest_rdc,9.652173913043478,3.1118105403959717,4.289604706734938
cit,10.195652173913043,3.720504671338526,4.289604706734938
pi,10.565217391304348,2.450839908498482,4.289604706734938
r_ctree,12.23913043478261,3.4668290398694914,4.289604706734938
cpi,12.456521739130435,2.8813985262227635,4.289604706734938
r_cforest,13.130434782608695,1.4537611736783036,4.289604706734938
