method,avg_rank,std_rank,cd
rf,5.166666666666667,3.686311013586468,5.956015253524448
et,5.5,3.2197308376115337,5.956015253524448
cat,5.966666666666667,3.598456459218159,5.956015253524448
boruta,6.733333333333333,4.388874824168743,5.956015253524448
lgbm,7.0,3.3015148038438356,5.956015253524448
rfe,7.233333333333333,3.885299931222242,5.956015253524448
ptest_pc,7.5,2.7507574714370344,5.956015253524448
ptest_rdc,7.766666666666667,3.6187781854592243,5.956015253524448
pi,7.833333333333333,3.64996194805127,5.956015253524448
ptest_dc,8.1,4.3977266854592045,5.956015253524448
cif,9.233333333333333,2.926127512980633,5.956015253524448
cit,10.1,4.0669398815325515,5.956015253524448
cpi,10.5,4.9564772436345015,5.956015253524448
xgb,11.5,2.798809270624444,5.956015253524448
r_cforest,12.6,4.730045806684469,5.956015253524448
r_ctree,13.266666666666667,3.7455158374900623,5.956015253524448
