study,dataset,task,kind,design_family,n_samples,n_features,n_informative,informative_fraction,dataset_seed,method,seed,n_estimators,n_split_events,n_true_split_events,n_noise_split_events,distinct_noise_features_used,informative_indices,sweep_n_estimators
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,rf,4,100,2006,190,1816,98,"9,71",100
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,0,100,6359,494,5865,98,"9,71",100
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,1,100,6252,486,5766,98,"9,71",100
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,2,100,6208,479,5729,98,"9,71",100
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,3,100,6322,490,5832,98,"9,71",100
ensemble_split_counts,make_classification_n250_p100_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,2,0.02,24818,et,4,100,6012,450,5562,98,"9,71",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,0,100,83,14,69,58,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,1,100,83,14,69,58,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,2,100,84,14,70,59,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,3,100,85,14,71,59,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif,4,100,85,14,71,59,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,0,100,112,100,12,6,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,1,100,112,100,12,6,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,2,100,112,100,12,6,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,3,100,113,100,13,6,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,cif_all,4,100,114,100,14,6,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,0,100,2544,81,2463,493,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,1,100,2333,91,2242,492,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,2,100,2329,86,2243,491,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,3,100,2305,98,2207,492,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,rf,4,100,2242,94,2148,492,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,0,100,6129,181,5948,498,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,1,100,6469,161,6308,498,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,2,100,6577,188,6389,498,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,3,100,6333,185,6148,498,"219,253",100
ensemble_split_counts,make_classification_n250_p500_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,2,0.004,25218,et,4,100,6378,184,6194,498,"219,253",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,0,100,115,10,105,83,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,1,100,118,10,108,83,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,2,100,118,10,108,83,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,3,100,116,9,107,83,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif,4,100,117,9,108,84,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,0,100,100,100,0,0,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,1,100,100,100,0,0,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,2,100,100,100,0,0,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,3,100,100,100,0,0,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,cif_all,4,100,100,100,0,0,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,0,100,2306,69,2237,882,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,1,100,2363,59,2304,898,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,2,100,2270,62,2208,870,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,3,100,2195,56,2139,858,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,rf,4,100,2336,68,2268,887,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,0,100,6032,117,5915,991,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,1,100,5987,123,5864,994,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,2,100,5964,107,5857,997,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,3,100,6214,118,6096,998,"441,267",100
ensemble_split_counts,make_classification_n250_p1000_i2,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,2,0.002,25718,et,4,100,6021,115,5906,997,"441,267",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,0,100,85,67,18,15,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,1,100,87,69,18,15,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,2,100,87,69,18,15,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,3,100,87,69,18,15,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif,4,100,89,70,19,15,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,0,100,240,227,13,12,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,1,100,242,228,14,12,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,2,100,241,226,15,12,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,3,100,244,227,17,12,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,cif_all,4,100,244,227,17,12,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,0,100,2119,362,1757,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,1,100,2204,372,1832,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,2,100,2192,385,1807,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,3,100,2086,383,1703,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,rf,4,100,2066,398,1668,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,et,0,100,6701,948,5753,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,et,1,100,6374,894,5480,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,et,2,100,6676,928,5748,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,et,3,100,6400,924,5476,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p100_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,5,0.05,54818,et,4,100,6524,913,5611,95,"39,44,5,91,37",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif,0,100,93,40,53,47,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif,1,100,93,40,53,47,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif,2,100,94,41,53,47,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif,3,100,91,38,53,47,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif,4,100,91,38,53,47,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif_all,0,100,322,300,22,18,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif_all,1,100,322,300,22,18,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif_all,2,100,323,301,22,18,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif_all,3,100,325,302,23,19,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,cif_all,4,100,326,303,23,19,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,rf,0,100,2420,172,2248,489,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,rf,1,100,2470,171,2299,489,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,rf,2,100,2466,167,2299,489,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,rf,3,100,2476,147,2329,489,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,rf,4,100,2541,160,2381,491,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,et,0,100,6454,301,6153,495,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,et,1,100,6615,331,6284,495,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,et,2,100,6483,345,6138,495,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,et,3,100,6659,279,6380,495,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p500_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,5,0.01,55218,et,4,100,6599,321,6278,495,"392,449,474,302,384",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif,0,100,120,31,89,81,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif,1,100,120,31,89,81,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif,2,100,120,31,89,81,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif,3,100,115,30,85,77,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif,4,100,113,29,84,77,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif_all,0,100,276,225,51,36,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif_all,1,100,279,225,54,38,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif_all,2,100,279,225,54,38,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif_all,3,100,278,224,54,38,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,cif_all,4,100,278,224,54,37,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,rf,0,100,2345,134,2211,875,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,rf,1,100,2259,136,2123,876,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,rf,2,100,2175,148,2027,845,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,rf,3,100,2196,143,2053,861,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,rf,4,100,2325,141,2184,864,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,et,0,100,6069,249,5820,991,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,et,1,100,6073,266,5807,992,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,et,2,100,6068,229,5839,992,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,et,3,100,5947,253,5694,990,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p1000_i5,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,1000,5,0.005,55718,et,4,100,5999,241,5758,989,"686,190,251,768,220",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif,0,100,131,97,34,25,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif,1,100,130,96,34,25,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif,2,100,129,95,34,25,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif,3,100,122,92,30,22,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif,4,100,120,91,29,22,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif_all,0,100,537,479,58,37,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif_all,1,100,538,481,57,36,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif_all,2,100,537,479,58,37,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif_all,3,100,537,478,59,37,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,cif_all,4,100,538,478,60,37,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,rf,0,100,2629,576,2053,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,rf,1,100,2627,625,2002,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,rf,2,100,2552,607,1945,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,rf,3,100,2678,595,2083,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,rf,4,100,2663,597,2066,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,et,0,100,7527,1451,6076,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,et,1,100,7348,1419,5929,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,et,2,100,7365,1356,6009,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,et,3,100,7503,1431,6072,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p100_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,100,10,0.1,104818,et,4,100,7423,1423,6000,90,"41,19,98,14,47,69,48,93,20,70",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif,0,100,162,81,81,67,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif,1,100,161,80,81,67,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif,2,100,163,81,82,68,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif,3,100,166,82,84,70,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif,4,100,161,80,81,68,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif_all,0,100,370,282,88,58,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif_all,1,100,370,284,86,57,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif_all,2,100,370,283,87,57,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif_all,3,100,370,282,88,57,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,cif_all,4,100,369,281,88,57,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,rf,0,100,2321,255,2066,479,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,rf,1,100,2253,279,1974,476,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,rf,2,100,2253,279,1974,484,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,rf,3,100,2324,259,2065,478,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,rf,4,100,2362,254,2108,479,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,et,0,100,6411,525,5886,490,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,et,1,100,6466,507,5959,490,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,et,2,100,6485,490,5995,490,"75,289,330,52,442,199,457,360,471,205",100
ensemble_split_counts,make_classification_n250_p500_i10,classification,easy_shuffled_classification,vary_dimension_fixed_signal,250,500,10,0.02,105218,et,3,100,6304,480,5824,490,"75,289,330,52,442,199,457,360,471,205",100
