method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
cat,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
cif,0.9025000000000001,,,0.903 [insufficient data],0.4743744607420189,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
cit,0.9025000000000001,,,0.903 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
cpi,,,,,,,,,,,,
et,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
lgbm,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
pi,,,,,,,,,,,,
ptest_mc,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
ptest_rdc,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
r_cforest,,,,,,,,,,,,
r_ctree,,,,,,,,,,,,
rf,0.9025,,,0.902 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
rfe,0.9025000000000001,,,0.903 [insufficient data],0.47437446074201894,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
xgb,0.9025,,,0.902 [insufficient data],0.474374460742019,,,0.474 [insufficient data],0.5,,,0.500 [insufficient data]
