method,avg_rank,std_rank,cd
cpi,1.0,0.0,23.067547886657533
ptest_rdc,2.0,0.0,23.067547886657533
rfe,3.0,0.0,23.067547886657533
boruta,6.0,0.0,23.067547886657533
et,6.0,0.0,23.067547886657533
ptest_dc,6.0,0.0,23.067547886657533
ptest_pc,6.0,0.0,23.067547886657533
rf,6.0,0.0,23.067547886657533
xgb,9.0,0.0,23.067547886657533
cat,11.5,0.0,23.067547886657533
cif,11.5,0.0,23.067547886657533
pi,11.5,0.0,23.067547886657533
r_ctree,11.5,0.0,23.067547886657533
cit,14.5,0.0,23.067547886657533
lgbm,14.5,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
