method,avg_rank,std_rank,cd
rfe,4.239130434782608,3.3617721944436676,4.289604706734938
cat,4.413043478260869,2.3712598646997187,4.289604706734938
rf,4.782608695652174,3.661866021569384,4.289604706734938
lgbm,4.913043478260869,2.447945784392912,4.289604706734938
et,5.1521739130434785,2.6923191175311705,4.289604706734938
xgb,6.130434782608695,3.0970441423492394,4.289604706734938
boruta,6.304347826086956,4.125053703035883,4.289604706734938
cif,6.565217391304348,2.6511045599001997,4.289604706734938
ptest_rdc,9.021739130434783,3.8799323752218795,4.289604706734938
ptest_mc,9.173913043478262,2.8076320506022507,4.289604706734938
cit,10.695652173913043,3.0706858405234043,4.289604706734938
pi,11.0,1.9280537607514543,4.289604706734938
cpi,12.217391304347826,2.95923788278011,4.289604706734938
r_cforest,12.695652173913043,2.421547880981621,4.289604706734938
r_ctree,12.695652173913043,2.8197252812332114,4.289604706734938
