method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
cat,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
cif,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
cit,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
cpi,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
et,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
lgbm,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
pi,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
ptest_mc,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
ptest_rdc,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
r_cforest,0.9268955176320633,,,0.927 [insufficient data],0.9236730237610241,,,0.924 [insufficient data],0.9248997700259892,,,0.925 [insufficient data]
r_ctree,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
rf,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
rfe,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.925130084328839,,,0.925 [insufficient data]
xgb,0.9271457300665628,,,0.927 [insufficient data],0.9239258506494217,,,0.924 [insufficient data],0.9251300843288389,,,0.925 [insufficient data]
