study,dataset,task,kind,design_family,n_samples,n_features,n_informative,informative_fraction,method,n_fit_seeds,n_estimators_per_fit,total_trees,mean_total_splits_per_fit,mean_true_split_events_per_fit,mean_noise_split_events_per_fit,informative_split_share,distinct_false_features_used,max_false_tree_use_count,mean_false_tree_use_count,true_split_counts,true_tree_use_counts,sweep_n_estimators
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,cif_all,5,1000,5000,23999.4,5133.4,18866.0,0.21389701409201897,990,534,94.04949494949496,"2256,1344,391,305,1830,6946,110,125,6660,5700","2061,1284,376,300,1677,4880,110,120,4930,4305",1000
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,et,5,1000,5000,249000.0,8964.4,240035.6,0.03600160642570281,990,1575,1077.270707070707,"3968,3755,1583,1382,4817,9687,1342,1388,9746,7154","3002,2885,1375,1220,3396,4807,1201,1215,4833,4399",1000
ensemble_split_counts,make_regression_n250_p1000_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,10,0.01,rf,5,1000,5000,157191.6,5312.6,151879.0,0.03379697133943544,990,949,711.7252525252525,"2123,2087,951,875,2415,5714,791,773,6150,4684","1842,1806,866,803,2046,4258,728,708,4555,3693",1000
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,cif,5,1000,5000,1449.0,168.0,1281.0,0.11594202898550725,620,70,6.397795591182365,"339,501","324,426",1000
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,cif_all,5,1000,5000,31953.6,11466.6,20487.0,0.35885158479795704,998,499,101.26953907815631,"24517,32816","5000,5000",1000
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,et,5,1000,5000,249000.0,16158.8,232841.2,0.06489477911646586,998,1411,1041.1472945891783,"32103,48691","5000,5000",1000
ensemble_split_counts,make_regression_n250_p1000_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,2,0.002,rf,5,1000,5000,157191.6,8583.0,148608.6,0.05460215431358927,998,1256,691.8827655310621,"15585,27330","4999,5000",1000
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,cif,5,1000,5000,1582.8,232.4,1350.4,0.14682840535759414,658,75,6.775879396984925,"342,200,100,460,60","332,200,95,415,60",1000
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,cif_all,5,1000,5000,27991.8,7727.8,20264.0,0.276073707299995,995,760,100.45527638190954,"14504,6150,1445,15770,770","5000,4040,1335,5000,710",1000
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,et,5,1000,5000,249000.0,11401.2,237598.8,0.045787951807228916,995,1655,1062.046231155779,"19305,8536,3272,24122,1771","4999,4555,2534,5000,1478",1000
ensemble_split_counts,make_regression_n250_p1000_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,1000,5,0.005,rf,5,1000,5000,157191.6,6694.0,150497.6,0.04258497273391199,995,1341,702.3306532663316,"12029,4764,1345,14122,1210","4994,3381,1204,5000,1081",1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,cif,5,1000,5000,698.0,211.8,486.2,0.3034383954154728,94,175,24.454545454545453,1059,694,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,cif_all,5,1000,5000,30605.6,18403.4,12202.2,0.6013082573123872,99,1388,577.2222222222222,92017,5000,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,et,5,1000,5000,249000.0,27084.4,221915.6,0.10877269076305221,99,4689,4476.484848484848,135422,5000,1000
ensemble_split_counts,make_regression_n250_p100_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,1,0.01,rf,5,1000,5000,157191.6,17973.0,139218.6,0.11433817074194805,99,4063,3783.777777777778,89865,5000,1000
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,cif,5,1000,5000,1438.0,895.2,542.8,0.6225312934631433,89,150,29.711111111111112,"10,35,25,538,65,876,999,146,1255,527","10,35,25,523,65,836,904,146,1050,512",1000
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,cif_all,5,1000,5000,17213.6,9825.6,7388.0,0.5708044801784635,90,827,390.8666666666667,"426,349,310,4843,1006,8265,12761,568,15634,4966","406,339,305,3201,901,4793,4995,529,5000,3510",1000
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,et,5,1000,5000,249000.0,40927.4,208072.6,0.16436706827309236,90,4728,4511.322222222222,"11820,11896,11012,22346,13326,26423,33807,12742,42302,18963","4522,4563,4473,4969,4665,4999,5000,4667,5000,4922",1000
ensemble_split_counts,make_regression_n250_p100_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,10,0.1,rf,5,1000,5000,157191.6,24088.6,133103.0,0.15324355754378732,90,4103,3866.633333333333,"7727,7680,6709,14100,9259,14805,19291,7772,21220,11880","3927,3935,3694,4790,4244,4967,4982,3965,5000,4632",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,cif,5,1000,5000,860.8,343.2,517.6,0.3986988847583643,97,85,26.102040816326532,"519,1197","514,852",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,cif_all,5,1000,5000,27329.6,16057.2,11272.4,0.5875387857853756,98,1156,540.765306122449,"31855,48431","5000,5000",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,et,5,1000,5000,249000.0,31946.2,217053.8,0.12829799196787148,98,4657,4457.765306122449,"64613,95118","5000,5000",1000
ensemble_split_counts,make_regression_n250_p100_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,2,0.02,rf,5,1000,5000,157191.6,15919.0,141272.6,0.10127131475218777,98,4073,3823.826530612245,"30001,49594","5000,5000",1000
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,cif,5,1000,5000,1771.8,958.2,813.6,0.5408059600406366,95,195,42.4,"1127,1437,90,791,1346","997,1137,90,756,1088",1000
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,cif_all,5,1000,5000,22540.4,12756.6,9783.8,0.5659438164362656,95,1264,485.5473684210526,"19251,19639,763,2927,21203","5000,5000,713,2270,5000",1000
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,et,5,1000,5000,249000.0,33473.4,215526.6,0.13443132530120483,95,4658,4487.715789473684,"40336,49373,13408,17662,46588","5000,5000,4681,4894,5000",1000
ensemble_split_counts,make_regression_n250_p100_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,100,5,0.05,rf,5,1000,5000,157191.6,18032.2,139159.4,0.11471478119695963,95,4154,3843.621052631579,"23336,24024,7853,9289,25659","4998,5000,3998,4240,5000",1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,cif,5,1000,5000,1110.2,135.6,974.6,0.12214015492704017,372,110,9.735470941883767,678,538,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,cif_all,5,1000,5000,25436.6,7914.0,17522.6,0.31112648703049933,499,785,172.14829659318636,39570,5000,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,et,5,1000,5000,249000.0,12660.2,236339.8,0.05084417670682731,499,2436,1887.9799599198398,63301,5000,1000
ensemble_split_counts,make_regression_n250_p500_i1,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,1,0.002,rf,5,1000,5000,157191.6,7503.8,149687.8,0.04773664750533744,499,2169,1297.066132264529,37519,5000,1000
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,cif,5,1000,5000,1533.6,526.2,1007.4,0.34311424100156496,388,105,10.259183673469387,"405,415,385,25,50,10,380,520,10,431","400,395,375,25,50,10,380,485,10,416",1000
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,cif_all,5,1000,5000,21714.0,6311.8,15402.2,0.2906788247213779,490,477,154.19591836734693,"2978,5354,4697,359,490,145,2505,8010,203,6818","2578,4070,3468,349,475,145,2240,4925,193,4797",1000
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,et,5,1000,5000,249000.0,13165.6,235834.4,0.052873895582329314,490,2284,1912.5632653061225,"7005,8839,7745,3483,2852,2230,5768,14594,2381,10931","4124,4521,4232,2533,2166,1815,3638,4980,1920,4926",1000
ensemble_split_counts,make_regression_n250_p500_i10,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,10,0.02,rf,5,1000,5000,157191.6,7668.2,149523.4,0.04878250491756557,490,1697,1316.130612244898,"3639,5567,4095,1939,1789,1468,3522,8439,1481,6402","2795,3837,3013,1628,1525,1262,2685,4747,1278,4515",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,cif,5,1000,5000,1152.2,227.4,924.8,0.19736156917201875,372,80,9.234939759036145,"565,572","480,502",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,cif_all,5,1000,5000,31589.8,14744.2,16845.6,0.46673926393962606,498,863,165.7289156626506,"33757,39964","5000,5000",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,et,5,1000,5000,249000.0,21002.2,227997.8,0.08434618473895582,498,2253,1837.921686746988,"52752,52259","5000,5000",1000
ensemble_split_counts,make_regression_n250_p500_i2,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,2,0.004,rf,5,1000,5000,157191.6,11322.6,145869.0,0.07203056651882161,498,1601,1270.5261044176707,"27202,29411","5000,5000",1000
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,cif,5,1000,5000,1411.8,377.8,1034.0,0.267601643292251,383,115,10.434343434343434,"510,50,205,569,555","465,50,205,529,510",1000
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,cif_all,5,1000,5000,25521.6,8598.8,16922.8,0.3369224500031346,495,523,167.2828282828283,"13247,280,3693,11349,14425","4995,275,2913,5000,5000",1000
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,et,5,1000,5000,249000.0,14394.8,234605.2,0.057810441767068274,495,2295,1889.0343434343433,"18062,2540,7012,22372,21988","4996,1994,4017,5000,5000",1000
ensemble_split_counts,make_regression_n250_p500_i5,regression,easy_shuffled_regression,vary_dimension_fixed_signal,250,500,5,0.01,rf,5,1000,5000,157191.6,8112.2,149079.4,0.0516070833301525,495,1676,1301.8363636363636,"12512,1512,3665,9642,13230","4976,1298,2746,5000,4994",1000
