method,avg_rank,std_rank,cd
ptest_dc,1.0,0.0,23.067547886657533
et,3.5,0.0,23.067547886657533
ptest_pc,3.5,0.0,23.067547886657533
ptest_rdc,3.5,0.0,23.067547886657533
r_ctree,3.5,0.0,23.067547886657533
boruta,8.0,0.0,23.067547886657533
cif,8.0,0.0,23.067547886657533
cpi,8.0,0.0,23.067547886657533
lgbm,8.0,0.0,23.067547886657533
xgb,8.0,0.0,23.067547886657533
cat,11.0,0.0,23.067547886657533
cit,13.0,0.0,23.067547886657533
rf,13.0,0.0,23.067547886657533
rfe,13.0,0.0,23.067547886657533
pi,15.0,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
