method,avg_rank,std_rank,cd
cat,4.533333333333333,2.334285520001546,5.956015253524448
et,5.533333333333333,3.556527644893104,5.956015253524448
rfe,5.933333333333334,3.623380864453651,5.956015253524448
rf,6.2,2.9933259094191533,5.956015253524448
cif,6.266666666666667,2.9089898972361903,5.956015253524448
boruta,6.8,4.214261501141095,5.956015253524448
ptest_rdc,7.4,3.97994974842648,5.956015253524448
ptest_dc,8.033333333333333,4.092540639857947,5.956015253524448
ptest_pc,8.3,4.857296916324278,5.956015253524448
lgbm,8.933333333333334,3.3359989341858145,5.956015253524448
pi,9.2,3.4292856398964493,5.956015253524448
xgb,9.733333333333333,4.611097724210823,5.956015253524448
cpi,10.2,4.323578764557589,5.956015253524448
cit,11.133333333333333,4.616877251514875,5.956015253524448
r_ctree,13.4,3.7202150475476543,5.956015253524448
r_cforest,14.4,1.6653327995729061,5.956015253524448
