method,avg_rank,std_rank,cd
lgbm,5.0476190476190474,2.4295049559664945,4.472222059806528
cat,5.380952380952381,2.8448146726178756,4.472222059806528
rf,5.619047619047619,2.3497961507572054,4.472222059806528
rfe,5.619047619047619,3.161919104958862,4.472222059806528
boruta,5.904761904761905,3.7721379804178237,4.472222059806528
xgb,6.142857142857143,3.06727293622627,4.472222059806528
cif,6.285714285714286,2.363267655938583,4.472222059806528
et,6.333333333333333,3.005286347712316,4.472222059806528
ptest_mc,7.9523809523809526,2.2248850259473656,4.472222059806528
ptest_rdc,9.047619047619047,3.265639155352367,4.472222059806528
pi,10.071428571428571,2.4018133738892367,4.472222059806528
r_ctree,10.714285714285714,3.620613696241973,4.472222059806528
cit,10.904761904761905,2.5148087479068373,4.472222059806528
cpi,11.404761904761905,3.6632637270317914,4.472222059806528
r_cforest,13.571428571428571,1.2936264483053455,4.472222059806528
