method1,method2,statistic,p_value,p_value_corrected,significant,n_pairs,cohens_d,effect_size
boruta,cat,33.0,0.022231238286019233,1.0,False,23,-0.1111832493512036,negligible
boruta,cif,83.0,0.9133009306692093,1.0,False,23,0.033097013149922555,negligible
boruta,cit,30.0,0.015647093863347505,0.7667075993040278,False,23,0.31807402188569367,small
boruta,cpi,12.0,0.002263335872858075,0.14711683173577486,False,22,0.48012605031687916,small
boruta,et,47.0,0.09360337304408878,1.0,False,23,-0.0502767372798562,negligible
boruta,lgbm,52.0,0.14458247203258678,1.0,False,23,-0.07452500376294394,negligible
boruta,pi,30.0,0.02772031386394525,1.0,False,22,0.2388551162780616,small
boruta,ptest_mc,50.0,0.12209548134133211,1.0,False,23,0.08554512946813898,negligible
boruta,ptest_rdc,33.0,0.022231238286019233,1.0,False,23,0.13428874599246315,negligible
boruta,r_cforest,26.0,0.0010023117065429688,0.0801849365234375,False,21,0.36064078951959533,small
boruta,r_ctree,17.0,0.008360653818070695,0.44311465235774683,False,21,0.33277959794080386,small
boruta,rf,68.0,0.44598168917699166,1.0,False,23,-0.04436096732282483,negligible
boruta,rfe,75.0,0.9433920568226559,1.0,False,23,0.04930792370360241,negligible
boruta,xgb,77.0,0.18070943875396428,1.0,False,23,-0.059843763091681504,negligible
cat,cif,19.0,0.0037783360489364918,0.23047849898512598,False,23,0.13844817325919748,negligible
cat,cit,9.0,0.0008634758631167838,0.072743497548799,False,23,0.4185580399102935,small
cat,cpi,0.0,0.00029305252019248926,0.02871914697886395,True,22,0.5805028116455351,medium
cat,et,42.0,0.058136787349710374,1.0,False,23,0.05875268487649206,negligible
cat,lgbm,41.0,0.05262434185535095,1.0,False,23,0.03438728438799705,negligible
cat,pi,3.0,0.0005026300645801943,0.04724722607053826,True,22,0.3448573603190812,small
cat,ptest_mc,12.0,0.001369747573348664,0.09999157285445248,False,23,0.19246599624134642,negligible
cat,ptest_rdc,4.0,0.0003861775700434037,0.03707304672416675,True,23,0.24194376139723858,small
cat,r_cforest,0.0,9.5367431640625e-07,0.00010013580322265625,True,21,0.4692649952554101,small
cat,r_ctree,0.0,0.0006549583433856956,0.0589462509047126,False,21,0.4404908328333608,small
