method,avg_rank,std_rank,cd
pi,1.0,0.0,23.067547886657533
cpi,2.0,0.0,23.067547886657533
cat,4.5,0.0,23.067547886657533
lgbm,4.5,0.0,23.067547886657533
r_ctree,4.5,0.0,23.067547886657533
xgb,4.5,0.0,23.067547886657533
boruta,10.5,0.0,23.067547886657533
cif,10.5,0.0,23.067547886657533
cit,10.5,0.0,23.067547886657533
et,10.5,0.0,23.067547886657533
ptest_dc,10.5,0.0,23.067547886657533
ptest_pc,10.5,0.0,23.067547886657533
ptest_rdc,10.5,0.0,23.067547886657533
rfe,10.5,0.0,23.067547886657533
rf,15.0,0.0,23.067547886657533
r_cforest,16.0,0.0,23.067547886657533
