method,avg_rank,std_rank,cd
cat,3.9565217391304346,2.628907210057561,4.289604706734938
lgbm,4.434782608695652,2.183457309476473,4.289604706734938
rfe,4.869565217391305,3.4804341036851305,4.289604706734938
rf,4.913043478260869,3.5742198112286285,4.289604706734938
et,5.173913043478261,3.2120990551763264,4.289604706734938
xgb,6.0,2.8130132381950976,4.289604706734938
boruta,6.608695652173913,3.68001808165197,4.289604706734938
cif,7.130434782608695,2.78668180155862,4.289604706734938
ptest_rdc,8.91304347826087,3.8999781881024487,4.289604706734938
ptest_mc,9.0,3.3362306249131963,4.289604706734938
pi,10.41304347826087,2.784476275450093,4.289604706734938
cit,10.73913043478261,2.3630744768175984,4.289604706734938
r_ctree,12.478260869565217,3.034147186498766,4.289604706734938
cpi,12.5,3.179417502023588,4.289604706734938
r_cforest,12.869565217391305,1.6233178002256066,4.289604706734938
