method1,method2,statistic,p_value,p_value_corrected,significant,n_pairs,cohens_d,effect_size
boruta,cat,129.0,0.5485062355001472,1.0,False,25,-0.1841693005914115,negligible
boruta,cif,138.0,0.5249125957489014,1.0,False,25,-0.017849068719385432,negligible
boruta,cit,61.0,0.0050716400146484375,0.23329544067382812,False,25,0.3078348668618157,small
boruta,cpi,22.0,6.389617919921875e-05,0.004664421081542969,True,24,0.6342708585449935,medium
boruta,et,95.5,0.11941771341592622,1.0,False,25,-0.1319588797270334,negligible
boruta,lgbm,108.0,0.14847958087921143,1.0,False,25,-0.19832760068607552,negligible
boruta,pi,51.0,0.0035042762756347656,0.17170953750610352,False,24,0.3124504446024276,small
boruta,ptest_mc,106.5,0.21389710896031244,1.0,False,25,0.10461339222873213,negligible
boruta,ptest_rdc,77.0,0.02027493715286255,0.7907225489616394,False,25,0.2884876423708072,small
boruta,r_cforest,32.0,0.0006387233734130859,0.03960084915161133,True,23,0.6212216792538312,medium
boruta,r_ctree,39.0,0.0016598701477050781,0.08963298797607422,False,23,0.6516786484666189,medium
boruta,rf,112.5,0.1784940078197068,1.0,False,25,-0.18344046945876671,negligible
boruta,rfe,127.0,0.3525196313858032,1.0,False,25,-0.16052703926999207,negligible
boruta,xgb,142.0,0.5964998602867126,1.0,False,25,-0.1264436981055229,negligible
cat,cif,74.0,0.017248403467000253,0.7071845421470104,False,25,0.17605510835013294,negligible
cat,cit,5.0,5.960464477539062e-07,5.364418029785156e-05,True,25,0.531577177548962,medium
cat,cpi,2.0,3.5762786865234375e-07,3.540515899658203e-05,True,24,0.8477182929831152,large
cat,et,136.0,0.49078595638275146,1.0,False,25,0.05353603557351954,negligible
cat,lgbm,159.0,0.9249674009214496,1.0,False,25,-0.014474102461679274,negligible
cat,pi,0.0,1.1920928955078125e-07,1.2516975402832031e-05,True,24,0.5389381493571873,medium
cat,ptest_mc,46.0,0.00296417816717309,0.1511730865258276,False,25,0.30584972018643136,small
cat,ptest_rdc,30.0,0.00012022256851196289,0.00829535722732544,True,25,0.4912724002876595,small
cat,r_cforest,1.0,4.76837158203125e-07,4.6253204345703125e-05,True,23,0.8904755031065451,large
cat,r_ctree,0.0,2.384185791015625e-07,2.4557113647460938e-05,True,23,0.9153466524405919,large
cat,rf,146.0,0.6570540547210588,1.0,False,25,-0.0018101219748068071,negligible
cat,rfe,159.0,0.936802864074707,1.0,False,25,0.02702448968226312,negligible
cat,xgb,99.0,0.09031611680984497,1.0,False,25,0.06337239192941477,negligible
cif,cit,17.0,1.233816146850586e-05,0.0009747147560119629,True,25,0.34407023853281643,small
cif,cpi,22.0,6.389617919921875e-05,0.004664421081542969,True,24,0.6803001591590409,medium
cif,et,76.0,0.018744707107543945,0.7497882843017578,False,25,-0.12066581257321128,negligible
cif,lgbm,59.0,0.0041751861572265625,0.19623374938964844,False,25,-0.19112909327581698,negligible
cif,pi,36.0,0.0005675554275512695,0.03575599193572998,True,24,0.3525630583022503,small
cif,ptest_mc,99.0,0.09031611680984497,1.0,False,25,0.128925172611472,negligible
