summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset_source,clf,real,__all__,cit,cit_default,35,35,7,2.8981088646285698,0.2954853780000235,5.3632230001617796,1.0,1.0,8.342857142857143,8.342857142857143,17.8,17.8,,,
dataset_source,clf,real,__all__,cit,cit_exact_thresholds,35,35,7,2.8374957014571383,0.2923776210000142,5.277875696339925,1.0394449309609797,0.9999410222198767,8.542857142857143,8.542857142857143,17.65714285714286,17.65714285714286,,,
dataset_source,clf,real,__all__,cit,cit_no_adaptive,35,35,7,2.573673502799996,0.2934997790000011,4.728496370265151,0.96128158507658,0.9838135392042171,8.342857142857143,8.342857142857143,17.8,17.8,,,
dataset_source,clf,real,__all__,cit,cit_no_bonferroni,35,35,7,0.7515542993714331,0.2749053829999752,1.1284997586133527,0.6622902549714133,0.7564776857542145,11.714285714285714,11.714285714285714,43.48571428571429,43.48571428571429,,,
dataset_source,clf,real,__all__,cit,cit_no_feature_mute,35,35,7,2.631255099799991,0.2974972570000318,5.14731808671189,0.9646945534970556,0.9907727656118738,8.314285714285715,8.314285714285715,17.82857142857143,17.82857142857143,,,
dataset_source,clf,real,__all__,cit,cit_no_feature_scan,35,35,7,2.6369692706285752,1.0170441369999708,3.380495233849396,2.334949130618846,1.6097943406265507,8.914285714285715,8.914285714285715,18.37142857142857,18.37142857142857,,,
dataset_source,clf,real,__all__,cit,cit_no_threshold_scan,35,35,7,11.711816713771434,1.6237072810000086,18.708406668330817,12.768967220845207,2.650773071911562,11.0,11.0,18.0,18.0,,,
dataset_source,clf,synthetic,__all__,cit,cit_default,40,40,8,1.8660658442500004,0.41042461250000883,3.1024029921796177,1.0,1.0,4.825,4.825,5.275,5.275,0.4375,0.505,0.4600000000000001
dataset_source,clf,synthetic,__all__,cit,cit_exact_thresholds,40,40,8,1.1245954891750027,0.4339560574999979,1.7878390017281558,1.0271927780365249,1.0458446321039514,5.0,5.0,5.525,5.525,0.4375,0.505,0.4600000000000001
dataset_source,clf,synthetic,__all__,cit,cit_no_adaptive,40,40,8,1.4515287216000001,0.37847126549999643,2.284005530924455,0.8832191060983121,0.9160600574727926,4.825,4.825,5.275,5.275,0.4375,0.505,0.4600000000000001
dataset_source,clf,synthetic,__all__,cit,cit_no_bonferroni,40,40,8,0.2717682481250001,0.26366319749999434,0.16977735939163122,0.5907872954663552,0.48146209668105544,9.85,9.85,28.225,28.225,0.3775,0.43499999999999994,0.39666666666666667
dataset_source,clf,synthetic,__all__,cit,cit_no_feature_mute,40,40,8,1.0253739627750016,0.3630218339999942,1.8480257371338613,0.876612709680294,0.9863574314188703,4.85,4.85,5.275,5.275,0.4375,0.505,0.4600000000000001
dataset_source,clf,synthetic,__all__,cit,cit_no_feature_scan,40,40,8,1.0848271291250022,0.6929274735000064,1.2765352546523143,1.408051258323477,1.1694462011410471,5.375,5.375,5.875,5.875,0.395,0.4575,0.41583333333333333
dataset_source,clf,synthetic,__all__,cit,cit_no_threshold_scan,40,40,8,5.443737471349997,5.889531407000021,2.3500952006360407,11.091820654054048,11.073813035869016,7.425,7.425,5.875,5.875,0.44749999999999995,0.52,0.4716666666666667
dataset_source,reg,real,__all__,cit,cit_default,10,10,2,0.5972530774999925,0.24688109849998335,1.0896319633188334,1.0,1.0,8.0,8.0,5.6,5.6,,,
dataset_source,reg,real,__all__,cit,cit_exact_thresholds,10,10,2,0.3155766034999942,0.2568204694999991,0.34298142287639494,0.8983336762986417,0.8975511011831602,8.2,8.2,5.1,5.1,,,
dataset_source,reg,real,__all__,cit,cit_no_adaptive,10,10,2,0.47370137309998767,0.23347629299999537,0.7600845293551887,0.9396677577431568,0.9616186752509279,8.0,8.0,5.6,5.6,,,
dataset_source,reg,real,__all__,cit,cit_no_bonferroni,10,10,2,0.10092463090000758,0.0999642130000069,0.07368737604205712,1.1351309931351496,1.0634448117983821,10.1,10.1,8.8,8.8,,,
dataset_source,reg,real,__all__,cit,cit_no_feature_mute,10,10,2,0.275514782299993,0.2046502339999989,0.2840672719933107,0.9033509941039215,0.9798832507836492,8.0,8.0,5.6,5.6,,,
dataset_source,reg,real,__all__,cit,cit_no_feature_scan,10,10,2,0.33244545340000115,0.2045112219999936,0.33691925757937496,2.55668726163749,2.5484275230372155,7.2,7.2,5.0,5.0,,,
dataset_source,reg,real,__all__,cit,cit_no_threshold_scan,10,10,2,8.069092290899993,7.345676222999984,7.908197934768173,31.760434632505962,32.14079182392594,9.5,9.5,5.2,5.2,,,
dataset_source,reg,synthetic,__all__,cit,cit_default,30,30,6,2.008468860300004,0.7464828180000183,2.6182518722742154,1.0,1.0,6.866666666666666,6.866666666666666,6.766666666666667,6.766666666666667,0.4666666666666667,0.5733333333333334,0.5022222222222222
dataset_source,reg,synthetic,__all__,cit,cit_exact_thresholds,30,30,6,1.184595558666666,0.6830971764999987,1.1496877766856697,0.9654363946021204,1.063297849241784,7.3,7.3,6.633333333333334,6.633333333333334,0.47,0.58,0.5066666666666666
dataset_source,reg,synthetic,__all__,cit,cit_no_adaptive,30,30,6,1.6196592519000026,0.6503051619999951,2.096776891858438,0.8425237180143923,0.8719437165570638,6.866666666666666,6.866666666666666,6.766666666666667,6.766666666666667,0.4666666666666667,0.5733333333333334,0.5022222222222222
dataset_source,reg,synthetic,__all__,cit,cit_no_bonferroni,30,30,6,1.3528212371666675,1.4789697394999877,0.4369029289850883,1.6064938177969093,1.6942743413353702,14.433333333333334,14.433333333333334,72.06666666666666,72.06666666666666,0.5066666666666666,0.63,0.5477777777777778
dataset_source,reg,synthetic,__all__,cit,cit_no_feature_mute,30,30,6,1.0640286072666678,0.6316854074999867,0.9817913132376089,0.8644054061113535,0.9770035986280174,6.866666666666666,6.866666666666666,6.766666666666667,6.766666666666667,0.4666666666666667,0.5733333333333334,0.5022222222222222
dataset_source,reg,synthetic,__all__,cit,cit_no_feature_scan,30,30,6,0.6364269925666661,0.5156093860000084,0.25375534347003487,0.6948440294723457,0.5737156916893198,7.966666666666667,7.966666666666667,7.933333333333334,7.933333333333334,0.5266666666666667,0.6266666666666667,0.56
dataset_source,reg,synthetic,__all__,cit,cit_no_threshold_scan,30,30,6,6.883738061600001,6.75826288750001,1.3886972940465216,8.925870944400591,9.438215097277032,10.7,10.7,6.666666666666667,6.666666666666667,0.4966666666666667,0.6133333333333333,0.5355555555555556
dataset,clf,real,real_breast_cancer,cit,cit_default,5,5,1,0.05191041259998878,0.0519686669999828,0.0005059405335307524,1.0,1.0,5.0,5.0,5.0,5.0,,,
dataset,clf,real,real_breast_cancer,cit,cit_exact_thresholds,5,5,1,0.06022810519999664,0.0600673900000288,0.0004513506468891957,1.1603476754294797,1.1617378131617129,5.0,5.0,6.0,6.0,,,
dataset,clf,real,real_breast_cancer,cit,cit_no_adaptive,5,5,1,0.050932984399980744,0.0511387959999751,0.0005738449930674986,0.981167335538778,0.9818343813521707,5.0,5.0,5.0,5.0,,,
dataset,clf,real,real_breast_cancer,cit,cit_no_bonferroni,5,5,1,0.05266235280000724,0.0462441640000292,0.019632772155353955,1.0148421835371408,0.9009132399905903,6.4,6.4,9.6,9.6,,,
dataset,clf,real,real_breast_cancer,cit,cit_no_feature_mute,5,5,1,0.05032446399999337,0.0501029530000209,0.00048538480537956534,0.9695154901466962,0.9725353158237894,5.0,5.0,5.0,5.0,,,
dataset,clf,real,real_breast_cancer,cit,cit_no_feature_scan,5,5,1,0.17242969659997692,0.0759684180000022,0.18188303823306506,3.302441653599787,1.4722745376900976,5.4,5.4,8.4,8.4,,,
dataset,clf,real,real_breast_cancer,cit,cit_no_threshold_scan,5,5,1,2.7389671460000047,2.9837289060000103,0.4570640317115981,52.705140720798184,57.413997284190444,7.8,7.8,4.6,4.6,,,
dataset,clf,real,real_digits,cit,cit_default,5,5,1,0.2988645196000107,0.2954853780000235,0.009345376020622558,1.0,1.0,13.0,13.0,39.4,39.4,,,
dataset,clf,real,real_digits,cit,cit_exact_thresholds,5,5,1,0.28943338500000665,0.2923776210000142,0.008381617024968969,0.9686264650772314,0.9680091039373115,13.0,13.0,39.4,39.4,,,
dataset,clf,real,real_digits,cit,cit_no_adaptive,5,5,1,0.2947832476000031,0.2934997790000011,0.008325752972036596,0.986478552706622,0.9915435937462418,13.0,13.0,39.4,39.4,,,
dataset,clf,real,real_digits,cit,cit_no_bonferroni,5,5,1,0.28370794840000146,0.2749053829999752,0.016485578128566446,0.950730166480907,0.9304433435439373,16.0,16.0,44.8,44.8,,,
dataset,clf,real,real_digits,cit,cit_no_feature_mute,5,5,1,0.2993621533999999,0.2974972570000318,0.006384772699521651,1.0021020372781018,0.9973120192768687,13.0,13.0,39.6,39.6,,,
dataset,clf,real,real_digits,cit,cit_no_feature_scan,5,5,1,0.9893539814000064,1.0170441369999708,0.06831681455987983,3.3167121976300877,3.4696620013458657,13.0,13.0,40.6,40.6,,,
dataset,clf,real,real_digits,cit,cit_no_threshold_scan,5,5,1,0.6438844735999965,0.623649649000015,0.049724242767002755,2.152490235036395,2.1108013902209737,14.4,14.4,39.6,39.6,,,
dataset,clf,real,real_iris,cit,cit_default,5,5,1,0.0082598461999964,0.0081986579999693,0.00016705635991598518,1.0,1.0,4.2,4.2,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_exact_thresholds,5,5,1,0.00813057840000502,0.008109786000034,0.00012168971832509299,0.9846912377779902,0.9887350826425604,4.2,4.2,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_no_adaptive,5,5,1,0.008074619200021919,0.0080911260000107,5.163282042339778e-05,0.9779619555363,0.9908543569027417,4.2,4.2,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_no_bonferroni,5,5,1,0.0036409598000090603,0.0036263549999944,4.4638018770791184e-05,0.44085859655570375,0.441876345467725,4.6,4.6,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_no_feature_mute,5,5,1,0.008092675399984681,0.008086564999985,2.7674472532335895e-05,0.9801088824366587,0.9904659828100937,4.2,4.2,2.0,2.0,,,
dataset,clf,real,real_iris,cit,cit_no_feature_scan,5,5,1,0.01168658420000376,0.012105971999972,0.0031177958435088643,1.4109607013968106,1.4751293421880907,3.8,3.8,2.4,2.4,,,
dataset,clf,real,real_iris,cit,cit_no_threshold_scan,5,5,1,0.02448155800000218,0.0226808599999799,0.00697140698102667,2.967915695325364,2.650773071911562,5.6,5.6,2.0,2.0,,,
dataset,clf,real,real_openml_madelon,cit,cit_default,5,5,1,14.952561760599986,14.911758332000034,0.11437483137911415,1.0,1.0,7.0,7.0,12.0,12.0,,,
dataset,clf,real,real_openml_madelon,cit,cit_exact_thresholds,5,5,1,15.267453225799965,15.243838236999975,0.052180103083832675,1.0211117844228228,1.0217412454508634,7.0,7.0,12.0,12.0,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_adaptive,5,5,1,13.436803317599992,13.41188907999998,0.10976197498107784,0.8986318834591204,0.8994170091409412,7.0,7.0,12.0,12.0,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_bonferroni,5,5,1,3.36186809620001,3.370634955000014,0.12213687666740891,0.22482609718484,0.22545788875872935,16.4,16.4,150.6,150.6,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_feature_mute,5,5,1,14.910065962399994,14.908876691999978,0.04945819941060679,0.9971960451558332,0.995879657741756,7.0,7.0,12.0,12.0,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_feature_scan,5,5,1,9.897770633800018,9.835181992000004,0.17508860355147898,0.6619926878213418,0.6583268873083558,6.4,6.4,7.2,7.2,,,
dataset,clf,real,real_openml_madelon,cit,cit_no_threshold_scan,5,5,1,25.247624336199987,26.12036556199996,3.128949516226977,1.6881955229546324,1.7474658415535167,9.0,9.0,12.6,12.6,,,
dataset,clf,real,real_openml_optdigits,cit,cit_default,5,5,1,0.7664297736000094,0.7713637070000345,0.009193901698595582,1.0,1.0,14.2,14.2,45.2,45.2,,,
dataset,clf,real,real_openml_optdigits,cit,cit_exact_thresholds,5,5,1,0.7653058799999826,0.7655259320000027,0.013198216806089562,0.9985044023776002,0.994309869452782,14.6,14.6,45.2,45.2,,,
dataset,clf,real,real_openml_optdigits,cit,cit_no_adaptive,5,5,1,0.7658154697999976,0.7689177269999732,0.01080713616373264,0.9991816450608273,0.9972656534247278,14.2,14.2,45.2,45.2,,,
