method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
cat,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
cif,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
cit,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
cpi,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
et,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
lgbm,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
pi,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
ptest_mc,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
ptest_rdc,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
r_cforest,,,,,,,,,,,,
r_ctree,,,,,,,,,,,,
rf,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
rfe,0.5,,,0.500 [insufficient data],0.33333333333333326,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
xgb,0.5,,,0.500 [insufficient data],0.3333333333333333,,,0.333 [insufficient data],0.5,,,0.500 [insufficient data]
