method,avg_rank,std_rank,cd
et,4.416666666666667,2.206367049145621,6.659027490953155
boruta,5.208333333333333,2.520402855806102,6.659027490953155
rf,5.708333333333333,3.7497685113735875,6.659027490953155
lgbm,6.541666666666667,3.1121959914004274,6.659027490953155
rfe,7.458333333333333,3.306926653085745,6.659027490953155
pi,7.583333333333333,4.295507989619957,6.659027490953155
cat,7.625,4.519056870631305,6.659027490953155
cpi,8.416666666666666,5.286907308520633,6.659027490953155
cit,9.0,4.227883631321941,6.659027490953155
ptest_dc,9.25,4.110454151712841,6.659027490953155
cif,9.375,2.754730779344266,6.659027490953155
ptest_pc,9.708333333333334,4.441557221916155,6.659027490953155
r_ctree,10.583333333333334,4.2565309297073775,6.659027490953155
ptest_rdc,10.75,3.2113081446662823,6.659027490953155
xgb,11.125,3.9217608715133734,6.659027490953155
r_cforest,13.25,3.1655699855370965,6.659027490953155
