experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,svm_ba_mean,svm_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,mean_depth_mean,mean_depth_std,max_depth_mean,max_depth_std,mean_features_used_mean,mean_features_used_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,svr_r2_mean,svr_r2_std,knn_r2_mean,knn_r2_std
threshold_search_ablation,clf,clf_confounder,cit,120,1000,0.56,0.10198039027185568,0.56,0.10198039027185568,0.56,0.10198039027185565,0.9210084033613445,0.038545697281276346,0.8124329653945122,0.07707992626651297,0.9200214029771783,0.018346368568112493,0.9096145059279033,0.017657654526275927,16.080997868401028,5.792774940841897,6.8,0.39999999999999997,6.8,0.39999999999999997,9.6,1.4966629547095764,0.28,0.09797958971132713,0.42000000000000004,0.0979795897113271,,,,,,
threshold_search_ablation,clf,clf_bias,exact_all,100,1000,0.82,0.132664991614216,0.82,0.132664991614216,0.8200000000000001,0.132664991614216,0.6808080808080809,0.1754903343877495,0.8154293821994564,0.0834238046215459,0.6174758915903134,0.17241365905694958,0.6905899045282928,0.1677823084777366,142.5588362706003,4.245284932127183,3.036,0.36445027095613475,8.8,1.1661903789690602,2.364,0.49773888736967303,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,histogram_32,100,1000,0.82,0.132664991614216,0.82,0.132664991614216,0.8200000000000001,0.132664991614216,0.703030303030303,0.22446980918417536,0.8156337926556525,0.08378845002970499,0.6946937450400404,0.215107380918571,0.7568056657768799,0.18594389284432772,0.6942973212000652,0.07853669136921114,3.194,0.41263058539085545,8.4,0.7999999999999999,2.604,0.5201768929892984,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,histogram_64,100,1000,0.8200000000000001,0.1469693845669907,0.8200000000000001,0.1469693845669907,0.8200000000000001,0.1469693845669907,0.6282828282828283,0.24195240277300797,0.816424981362576,0.08548468017647473,0.7814046605584013,0.21601446316724018,0.7833982637135367,0.20785846263472585,1.9844726157996775,0.14026058770149233,3.1120000000000005,0.4686320518274438,8.2,1.16619037896906,2.516,0.6093471916731873,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,histogram_128,100,1000,0.8,0.0894427190999916,0.8,0.0894427190999916,0.8,0.0894427190999916,0.6484848484848486,0.23545539045387417,0.8140165452228075,0.08353006195939008,0.6910756799653706,0.20594085511662721,0.7681877209436547,0.16836727003116417,6.4807358229994865,0.4162712218991088,3.0759999999999996,0.42107481520508916,8.8,0.7483314773547882,2.396,0.5146493952196971,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,histogram_256,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.6424242424242425,0.22789812941773535,0.8136281653560349,0.0839697996203347,0.6934696871317606,0.2180021946294467,0.7861914724767333,0.15589121021359395,24.026583655599826,1.29424434255756,3.054,0.43042304771004086,8.4,1.0198039027185568,2.346,0.5398740593879281,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,histogram_512,100,1000,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.8400000000000001,0.12000000000000002,0.608080808080808,0.19190855898243098,0.8170309982444749,0.07851451149554634,0.7009931943342231,0.21007085159816988,0.7571651876968952,0.17661642953548126,86.87801277800027,0.4609453466398315,2.924,0.40217409165683465,8.4,1.0198039027185568,2.2380000000000004,0.5610846638431674,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,histogram_all,100,1000,0.76,0.14966629547095767,0.76,0.14966629547095767,0.76,0.1496662954709577,0.7131313131313131,0.15682285814202301,0.8168253853738306,0.07508206321128869,0.6106930716879494,0.17575885464724916,0.6463975663131568,0.1774001431737918,135.3069025181998,2.9191286879676914,2.8920000000000003,0.38038927429673935,8.0,0.6324555320336759,2.17,0.4797082446654425,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,rf,100,1000,1.0,0.0,1.0,0.0,1.0,0.0,0.43636363636363634,0.019586585282490212,0.8206250150301806,0.08113622152337141,0.9534124522040257,0.013460678792804721,0.9488011927951325,0.013106103476054553,0.12928643520026525,0.003603884949832949,0.0,0.0,0.0,0.0,63.513999999999996,3.9993029392632935,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,et,100,1000,0.9800000000000001,0.03999999999999999,0.9800000000000001,0.03999999999999999,0.9800000000000001,0.03999999999999999,0.48686868686868695,0.08556694377594898,0.8186253998028039,0.07890210869783609,0.8699997595171103,0.16097107725436238,0.9100137075247096,0.07658051144270564,0.098304929200458,0.0011357553777546403,0.0,0.0,0.0,0.0,94.63,1.1979148550710916,,,,,,,,,,
threshold_search_ablation,clf,clf_bias,cit,100,1000,0.72,0.040000000000000036,0.72,0.040000000000000036,0.72,0.04000000000000008,0.9212121212121211,0.021569855054608716,0.8122309597672126,0.08209313764930078,0.5085792270879926,0.015815423560593657,0.5054301036481255,0.009206108897679486,15.846844183600115,5.48974337039125,6.4,0.48989794855663565,6.4,0.48989794855663565,7.6,0.8,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,exact_all,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9774018228603035,0.008753361142117156,0.9228085996681337,0.008597942347765227,0.8463903518264676,0.028390651939239286,127.37075423660026,32.98108956894764,6.574000000000001,0.21247117451550934,10.4,1.4966629547095764,8.424,0.6986730279608622,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,histogram_32,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.881159420289855,0.04619529695799774,0.9732029916071472,0.008134116806987508,0.9136017122381743,0.021718551981711055,0.8318122790563451,0.03841223699934908,1.2779689740003959,0.11468054054246878,6.776000000000001,0.23061656488639312,10.6,0.7999999999999999,9.032,0.7501306552861309,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,histogram_64,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.881159420289855,0.04619529695799774,0.9750030060361204,0.008245795344355987,0.9214017747637253,0.008880931366140921,0.8409842964673064,0.028831741412363755,3.1129613770004654,0.1749834529062128,6.748,0.1841086635658409,10.2,0.4,8.690000000000001,0.5181505572707609,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,histogram_128,70,1000,0.36,0.10198039027185571,0.36,0.10198039027185571,0.36000000000000004,0.10198039027185571,0.8840579710144926,0.04200399056866504,0.9743945843253252,0.010367824419208261,0.9138169444244042,0.02708554526398028,0.8417959262198496,0.029744344867405056,8.1130983799987,0.39752320453410195,6.613999999999999,0.3408577415873078,10.2,0.7483314773547882,8.396,0.8205997806482767,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,histogram_256,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.881159420289855,0.04619529695799774,0.9726077964552822,0.009823107448618437,0.9240110141163456,0.007764816580022253,0.8381970997763508,0.03157705359604744,22.322207447000256,1.7932274418010046,6.4319999999999995,0.290337734371542,10.2,0.39999999999999997,8.212,0.8285746797965774,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,histogram_512,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.8840579710144926,0.04200399056866504,0.9704097828439506,0.009794844330224503,0.9168145636437967,0.019050236396663412,0.8420135632349759,0.033668895274161614,85.4332573190004,4.803145154839402,6.453999999999999,0.19855477833585364,9.8,0.39999999999999997,8.108,0.5973407737631846,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,histogram_all,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.8840579710144926,0.04200399056866504,0.9713993699348291,0.010325992248602764,0.9154089411538369,0.020829562052945436,0.8471791357044948,0.02896458749894212,120.37344147280164,30.403541944748756,6.452,0.2919177966483032,10.0,0.0,8.188,0.6466652920947591,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,rf,70,1000,0.4,0.0894427190999916,0.4,0.0894427190999916,0.4,0.0894427190999916,0.8840579710144926,0.04200399056866504,0.9746001971959695,0.007732043250544944,0.9218021787749802,0.009249148575708127,0.8449847293365078,0.029371574649669347,0.12604217199987033,0.002115762553408412,0.0,0.0,0.0,0.0,50.21,1.606773163828672,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,et,70,1000,0.38,0.07483314773547883,0.38,0.07483314773547883,0.38000000000000006,0.07483314773547885,0.8840579710144926,0.04200399056866504,0.9711985667219778,0.009784829299604758,0.9168049443282111,0.020314677340850625,0.8413979270374913,0.0316762752285331,0.09635568680023425,0.002197313933454418,0.0,0.0,0.0,0.0,68.28,0.4177559095931494,,,,,,,,,,
threshold_search_ablation,clf,clf_redundant,cit,70,1000,0.41999999999999993,0.16,0.41999999999999993,0.16,0.41999999999999993,0.15999999999999998,0.9246376811594204,0.019226810378871903,0.9623956905466177,0.014241765139482257,0.9193865281485223,0.014791197038050898,0.8357850563932377,0.02599719125886989,12.86368584180018,2.5791033051318166,6.6,0.48989794855663565,6.6,0.48989794855663565,6.8,0.7483314773547882,,,,,,,,,,
threshold_search_ablation,reg,reg_friedman,exact_all,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8202020202020203,0.1420476430807834,,,,,,,163.89015611239884,38.2726907579338,2.5,0.15899685531481425,10.2,1.32664991614216,1.684,0.1811739495622922,,,,,0.7123026465061073,0.007675905544037694,0.7427318798333953,0.027922558985764033,0.6258997962868367,0.0381651051583765
threshold_search_ablation,reg,reg_friedman,histogram_32,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.795959595959596,0.09966784956399198,,,,,,,0.6268711554002948,0.03663886929359921,2.6759999999999997,0.1647543626129518,9.8,0.7483314773547883,1.9599999999999997,0.170293863659264,,,,,0.7122661729017208,0.007174723501921689,0.726622418283285,0.011226074172223694,0.6127594987199656,0.019023314406789758
threshold_search_ablation,reg,reg_friedman,histogram_64,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.7353535353535354,0.15562113270764247,,,,,,,2.348042581601476,0.42538366154574747,2.72,0.06985699678629198,9.4,0.48989794855663565,1.9920000000000002,0.05075431016179804,,,,,0.7127740717091915,0.007874861635638289,0.7256206199492358,0.005000160731508171,0.6126081975909575,0.015791115039984188
threshold_search_ablation,reg,reg_friedman,histogram_128,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.9151515151515153,0.06778974438611117,,,,,,,9.120594095200067,2.895023098475041,2.5799999999999996,0.12409673645990853,9.0,0.6324555320336759,1.86,0.18022208521710095,,,,,0.7115472010252187,0.008075563895116896,0.7253587784922757,0.007678413141285364,0.6149739801887248,0.02319025436703773
threshold_search_ablation,reg,reg_friedman,histogram_256,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8565656565656565,0.08014882595910049,,,,,,,25.645255744799215,3.3836304884427832,2.4799999999999995,0.16769019053003664,9.8,0.7483314773547882,1.652,0.17382750070112613,,,,,0.7107714159403287,0.007258088700415325,0.7269601923107172,0.008488069596264254,0.6212071782421721,0.012595461920301507
threshold_search_ablation,reg,reg_friedman,histogram_512,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.795959595959596,0.18353843884822432,,,,,,,92.35579951479959,8.66387873412922,2.4,0.1820988742414405,9.0,0.8944271909999159,1.566,0.20450916849862744,,,,,0.7122586819356899,0.008004604569356259,0.7273748981127351,0.009070932674075275,0.63267242557672,0.026243033093853008
threshold_search_ablation,reg,reg_friedman,histogram_all,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8202020202020203,0.14132753480721374,,,,,,,165.28023354759935,37.90265498140522,2.3459999999999996,0.1910601999370878,8.8,0.7483314773547882,1.5059999999999998,0.18325937902328493,,,,,0.7125036332367461,0.008261770806240782,0.7262853404820859,0.009583029642052225,0.6169727089026568,0.022987030423781887
threshold_search_ablation,reg,reg_friedman,rf,100,1000,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.8969696969696969,0.045353422869987135,,,,,,,0.16977352300091297,0.04577746131993636,0.0,0.0,0.0,0.0,99.78,0.030331501776206728,,,,,0.7144601744569465,0.007138476071961653,0.7903762070883891,0.005674705440864339,0.6822458578549637,0.013424302216481533
threshold_search_ablation,reg,reg_friedman,et,100,1000,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.8929292929292927,0.04499203525519207,,,,,,,0.09266586420053499,0.0028078181239536986,0.0,0.0,0.0,0.0,99.994,0.004898979485568862,,,,,0.7137094485947904,0.006618741019806054,0.7914811978946734,0.0036622453936640213,0.6696679277402033,0.018348523767679877
threshold_search_ablation,reg,reg_friedman,cit,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8585858585858587,0.13981783008483453,,,,,,,12.935018293599569,0.9316344501880738,6.8,0.39999999999999997,6.8,0.39999999999999997,5.2,0.7483314773547882,,,,,0.7110446665911019,0.00813121381464348,0.7265724003967653,0.005335234320910471,0.6235702238446,0.019918864079165786
threshold_search_ablation,reg,reg_linear,exact_all,100,1000,0.78,0.09797958971132714,0.78,0.09797958971132714,0.7800000000000001,0.09797958971132717,0.9272727272727271,0.028138158135725483,,,,,,,184.94739305200056,42.219672641894434,3.6659999999999995,0.5797447714296351,10.0,0.6324555320336759,3.3899999999999997,0.8517511373634906,,,,,0.9893695439244183,0.0048292879069903,0.16250447994834744,0.004794011382133658,0.7717503418281306,0.010107300994301582
threshold_search_ablation,reg,reg_linear,histogram_32,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.9232323232323232,0.028995353726075396,,,,,,,0.7931385068019153,0.06278343670899748,3.9560000000000004,0.6177572338710409,10.0,0.6324555320336759,3.732,0.8972268386534145,,,,,0.9846982756685426,0.004094774389905663,0.1609655492351921,0.004741667599372311,0.767507849692669,0.008434391380066901
threshold_search_ablation,reg,reg_linear,histogram_64,100,1000,0.76,0.10198039027185572,0.76,0.10198039027185572,0.76,0.10198039027185575,0.8929292929292929,0.06748805288278813,,,,,,,2.3853886673998206,0.23844355003378936,3.9979999999999998,0.6228771949590063,11.0,1.0954451150103321,3.7620000000000005,0.9155413699008909,,,,,0.988036504191621,0.005222007119756165,0.1612348966999045,0.004316508805273296,0.7671649047399633,0.012891537752317783
threshold_search_ablation,reg,reg_linear,histogram_128,100,1000,0.76,0.10198039027185572,0.76,0.10198039027185572,0.76,0.10198039027185575,0.8969696969696969,0.06589699567798014,,,,,,,7.238684096399811,1.3776406077120942,3.966,0.687941858008364,10.8,0.9797958971132712,3.8339999999999996,1.0240624980927677,,,,,0.9880515193414319,0.005212487227972409,0.16057440100750248,0.004208739425331432,0.7697171738709336,0.010128296028195318
threshold_search_ablation,reg,reg_linear,histogram_256,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.8969696969696969,0.06589699567798014,,,,,,,29.73975578620084,6.599513167257509,3.7079999999999997,0.41949493441518454,10.0,0.6324555320336759,3.3280000000000003,0.6430054432117973,,,,,0.9847396567030009,0.004056271795954519,0.16125760427792654,0.004560359570207174,0.7702088164996471,0.008671684221499703
threshold_search_ablation,reg,reg_linear,histogram_512,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.913131313131313,0.06688058730200745,,,,,,,94.79976581099909,24.81117158776769,3.6719999999999997,0.556,9.6,0.7999999999999999,3.3600000000000003,0.8673868802328059,,,,,0.9847210597286509,0.004067502353593284,0.16250900970093077,0.005476721199881623,0.7696912974562002,0.007104704847169028
threshold_search_ablation,reg,reg_linear,histogram_all,100,1000,0.74,0.10198039027185572,0.74,0.10198039027185572,0.74,0.10198039027185575,0.9393939393939392,0.034402800739245246,,,,,,,139.8264247624,14.548202958528451,3.718,0.6154153069269565,9.8,0.7483314773547883,3.45,1.011454398378889,,,,,0.984692871389357,0.0040479281209830804,0.16197657030933643,0.004512847047182273,0.7663965576911792,0.006291975914832054
threshold_search_ablation,reg,reg_linear,rf,100,1000,0.8200000000000001,0.07483314773547885,0.8200000000000001,0.07483314773547885,0.8200000000000001,0.07483314773547883,0.8545454545454545,0.07575084145152597,,,,,,,0.14905783439971856,0.0050582939783889915,0.0,0.0,0.0,0.0,99.73799999999999,0.05491812087098583,,,,,0.9931918115281075,0.002258573993576591,0.1633059442953431,0.00633901713497557,0.77731987813752,0.006760961916340329
threshold_search_ablation,reg,reg_linear,et,100,1000,0.8,0.0632455532033676,0.8,0.0632455532033676,0.8000000000000002,0.06324555320336761,0.8222222222222222,0.13770014697334929,,,,,,,0.09201609819938313,0.003111130907680728,0.0,0.0,0.0,0.0,99.99000000000001,0.010954451150103737,,,,,0.9904555916159964,0.003905336122317681,0.1637604456238968,0.006896218283847597,0.7757463556484478,0.007790502733709426
threshold_search_ablation,reg,reg_linear,cit,100,1000,0.6599999999999999,0.08000000000000002,0.6599999999999999,0.08000000000000002,0.66,0.08000000000000006,0.8606060606060606,0.08930115598101147,,,,,,,15.3821256119998,1.6195247737735512,8.2,0.7483314773547882,8.2,0.7483314773547882,7.8,1.469693845669907,,,,,0.9627287854055144,0.020110538542843177,0.1585270989168389,0.005106340320264678,0.7480611949034754,0.018123474642790727
threshold_search_ablation,reg,reg_highdim,exact_all,500,200,0.38,0.11661903789690602,0.76,0.23323807579381203,0.5066666666666666,0.155492050529208,0.850501002004008,0.05822807288459346,,,,,,,2.1459327409997058,0.10305017219824426,2.168,0.21131966306995661,8.2,0.9797958971132713,1.4020000000000001,0.2912318663882783,,,,,0.9691075294126323,0.02764456111247502,0.02638338734578764,0.016722462830100954,0.6320458185427744,0.03378691100849201
threshold_search_ablation,reg,reg_highdim,histogram_32,500,200,0.36,0.12,0.72,0.24,0.48,0.15999999999999998,0.8525050100200401,0.05010180358156395,,,,,,,0.40982270460008297,0.025836703355739486,2.1119999999999997,0.10007996802557444,7.8,1.16619037896906,1.254,0.11620671237067157,,,,,0.9629921754527075,0.02489117225706403,0.022714849356457702,0.01762676517930999,0.6325082510965135,0.021714213847855462
threshold_search_ablation,reg,reg_highdim,histogram_64,500,200,0.34,0.14966629547095767,0.68,0.29933259094191533,0.4533333333333333,0.1995550606279435,0.8256513026052105,0.03706060522827039,,,,,,,0.8234937723995245,0.10703785659201574,2.032,0.12351518125315603,8.2,0.7483314773547882,1.198,0.16338910612400082,,,,,0.9590559656081314,0.03010780026926411,0.02228333223195849,0.01810353024850623,0.6160301139426807,0.034876958593716395
threshold_search_ablation,reg,reg_highdim,histogram_128,500,200,0.32000000000000006,0.132664991614216,0.6400000000000001,0.265329983228432,0.42666666666666664,0.17688665548562132,0.8749498997995993,0.051850778769687286,,,,,,,2.057573877998948,0.08748878964135727,1.9419999999999997,0.15249918032566598,7.2,0.7483314773547882,1.062,0.19711925324533874,,,,,0.9458200225259736,0.029379029480689024,0.022908208905205257,0.018803251390537554,0.6142729620971504,0.033767772034913594
threshold_search_ablation,reg,reg_highdim,histogram_256,500,200,0.34,0.10198039027185571,0.68,0.20396078054371142,0.4533333333333333,0.13597385369580758,0.8480961923847694,0.08077320810358339,,,,,,,2.1747284812001455,0.06827513414855141,1.948,0.1543243337908834,7.2,0.7483314773547882,1.0699999999999998,0.20513410247932937,,,,,0.948440411743743,0.026487086062950978,0.024601222134402724,0.017977422431250178,0.6164047131664808,0.042791248651810256
threshold_search_ablation,reg,reg_highdim,histogram_512,500,200,0.34,0.10198039027185571,0.68,0.20396078054371142,0.4533333333333333,0.13597385369580758,0.8480961923847694,0.08077320810358339,,,,,,,2.144562446798227,0.05229033040527635,1.948,0.1543243337908834,7.2,0.7483314773547882,1.0699999999999998,0.20513410247932937,,,,,0.948440411743743,0.026487086062950978,0.024601222134402724,0.017977422431250178,0.6164047131664808,0.042791248651810256
threshold_search_ablation,reg,reg_highdim,histogram_all,500,200,0.34,0.10198039027185571,0.68,0.20396078054371142,0.4533333333333333,0.13597385369580758,0.8480961923847694,0.08077320810358339,,,,,,,2.1375759488000767,0.05424819366457671,1.948,0.1543243337908834,7.2,0.7483314773547882,1.0699999999999998,0.20513410247932937,,,,,0.948440411743743,0.026487086062950978,0.024601222134402724,0.017977422431250178,0.6164047131664808,0.042791248651810256
threshold_search_ablation,reg,reg_highdim,rf,500,200,0.36,0.12,0.72,0.24,0.48,0.15999999999999998,0.8669338677354709,0.08695270466352278,,,,,,,0.12828299080138095,0.008455628623073913,0.0,0.0,0.0,0.0,108.704,0.7116909441604536,,,,,0.9713395170916106,0.02045966039151795,0.020863495461756254,0.015443564624394897,0.6419483341737054,0.030062994601086312
threshold_search_ablation,reg,reg_highdim,et,500,200,0.41999999999999993,0.07483314773547883,0.8399999999999999,0.14966629547095767,0.5599999999999999,0.09977753031397174,0.8200400801603207,0.1046806012640877,,,,,,,0.08713396399907651,0.003913657523593456,0.0,0.0,0.0,0.0,159.658,1.921597252287799,,,,,0.9872802041748528,0.005746999918606408,0.024224529226915044,0.01696880284798836,0.6476135195453476,0.020427782786139593
threshold_search_ablation,reg,reg_highdim,cit,500,200,0.24,0.08,0.48,0.16,0.31999999999999995,0.10666666666666667,0.5318637274549098,0.2077706956556797,,,,,,,83.13376190959897,28.233197290741707,5.0,0.8944271909999159,5.0,0.8944271909999159,2.6,1.2000000000000002,,,,,0.8632780113385395,0.10577251498355157,0.018099072341736893,0.018823571454490196,0.5576255725965439,0.07318199317433313
threshold_search_ablation,reg,reg_toeplitz,exact_all,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.8101010101010102,0.14319228401348968,,,,,,,42.61359500300023,11.788797005919005,6.7219999999999995,0.6603756506716459,10.4,1.0198039027185568,9.702,2.174243776580722,,,,,0.7840618385652631,0.09666353709096799,0.7372151953696277,0.09864102309772249,0.6780615843165044,0.14961240126082398
threshold_search_ablation,reg,reg_toeplitz,histogram_32,100,1000,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.07483314773547878,0.7858585858585859,0.13067443740441398,,,,,,,1.0132071380001435,0.06285313653823989,6.953999999999999,0.5980836061956557,10.8,1.32664991614216,10.214000000000002,2.0280197237699635,,,,,0.7774523249268621,0.10494960569438762,0.729118892015278,0.10831743533109277,0.6747506526687235,0.15149073812341568
threshold_search_ablation,reg,reg_toeplitz,histogram_64,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,,,2.5264860717994453,0.18792104066468598,6.894,0.6637047536367356,11.0,1.0954451150103321,10.026,2.1289302478005236,,,,,0.7774043277418341,0.10488941203840696,0.7296145800930738,0.10887402911307792,0.6755796370099069,0.1525431203812414
threshold_search_ablation,reg,reg_toeplitz,histogram_128,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,,,6.927035625999269,0.961642646133776,6.642,0.5498145141772811,10.4,1.4966629547095764,9.374,1.7367740209940958,,,,,0.7774043277418341,0.10488941203840696,0.7296145800930737,0.1088740291130779,0.6755796370099069,0.1525431203812414
threshold_search_ablation,reg,reg_toeplitz,histogram_256,100,1000,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999999,0.9400000000000001,0.07999999999999995,0.7858585858585859,0.13067443740441398,,,,,,,19.768561013800355,2.684230916211922,6.628,0.6558475432598647,10.2,1.1661903789690602,9.394,1.8400499993206703,,,,,0.7774043277418341,0.10488941203840699,0.7296145800930738,0.10887402911307792,0.6755796370099069,0.1525431203812414
threshold_search_ablation,reg,reg_toeplitz,histogram_512,100,1000,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.0748331477354788,0.9199999999999999,0.07483314773547878,0.7858585858585859,0.13067443740441398,,,,,,,36.55086202760067,17.591078929792765,6.640000000000001,0.6303332451965388,10.8,0.9797958971132713,9.360000000000001,1.9222590876362116,,,,,0.7773805085426415,0.10491429313713335,0.7295053881331724,0.10897880807923624,0.6758203846432146,0.15227535884978427
threshold_search_ablation,reg,reg_toeplitz,histogram_all,100,1000,0.9400000000000001,0.04898979485566355,0.9400000000000001,0.04898979485566355,0.9400000000000001,0.04898979485566355,0.7616161616161616,0.11598141490430162,,,,,,,33.37768022860037,7.856910035218211,6.724000000000001,0.6433847993230799,11.0,0.6324555320336759,9.459999999999999,1.7148294375826418,,,,,0.7776897581463242,0.10509150006914456,0.7295705578133656,0.10902330691776634,0.6748354256688078,0.15151386714126608
threshold_search_ablation,reg,reg_toeplitz,rf,100,1000,0.8400000000000001,0.04898979485566355,0.8400000000000001,0.04898979485566355,0.8400000000000001,0.048989794855663495,0.8161616161616161,0.11975555826488025,,,,,,,0.18554205280015595,0.00481029321948377,0.0,0.0,0.0,0.0,99.79199999999999,0.019390719429664388,,,,,0.7765396144864944,0.1025254220549637,0.7265764784543128,0.10402746615845757,0.6685718940138905,0.1556836638756135
threshold_search_ablation,reg,reg_toeplitz,et,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8101010101010102,0.14319228401348968,,,,,,,0.12700826179934666,0.005382194837079479,0.0,0.0,0.0,0.0,99.99000000000001,0.010954451150103737,,,,,0.7784174554880938,0.1036863160122157,0.7328190717698291,0.1031466899281,0.6757334004911939,0.15032914114590284
threshold_search_ablation,reg,reg_toeplitz,cit,100,1000,0.34,0.10198039027185571,0.34,0.10198039027185571,0.34,0.10198039027185571,0.7393939393939395,0.13840964147846982,,,,,,,11.148840765200294,2.279802857783955,5.2,0.7483314773547882,5.2,0.7483314773547882,3.6,1.624807680927192,,,,,0.7279654466653249,0.12931957068428435,0.659651159997453,0.13001967074713464,0.6183785476613394,0.16295033307796028
threshold_search_ablation,reg,reg_weak_signal,exact_all,100,1000,0.7400000000000001,0.08000000000000003,0.7400000000000001,0.08000000000000003,0.7400000000000001,0.08000000000000007,0.8,0.12590251677481118,,,,,,,177.62261958539966,34.09320689640153,3.376,0.5984847533563407,9.8,0.7483314773547882,2.952,0.9432157759494907,,,,,0.7243042067860895,0.021498834415816532,0.09702330909269288,0.001391856702929101,0.5091567725595183,0.020668335912409554
threshold_search_ablation,reg,reg_weak_signal,histogram_32,100,1000,0.76,0.08000000000000003,0.76,0.08000000000000003,0.7600000000000001,0.08000000000000007,0.8727272727272727,0.05910601550839513,,,,,,,0.8531810753993341,0.16597925864357416,3.646,0.47178808802257827,10.2,1.469693845669907,3.2939999999999996,0.6233329768269926,,,,,0.7245209315111596,0.021135620989646206,0.0966660294434479,0.0020940362048146553,0.51593253854612,0.018433365138682486
threshold_search_ablation,reg,reg_weak_signal,histogram_64,100,1000,0.72,0.07483314773547886,0.72,0.07483314773547886,0.72,0.0748331477354789,0.8707070707070705,0.0400998651338974,,,,,,,2.50468476239912,0.6708997725709395,3.4880000000000004,0.3161898164078027,10.4,1.019803902718557,3.0160000000000005,0.42565713902153685,,,,,0.7211255812303685,0.020243642210278284,0.09545094479563554,0.0017594674728740377,0.5095501932994226,0.017135322948872773
