method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
cat,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
cif,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
cit,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
cpi,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
et,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
lgbm,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
pi,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
ptest_mc,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
ptest_rdc,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
r_cforest,0.7909915966386555,,,0.791 [insufficient data],0.7920364354192493,,,0.792 [insufficient data],0.7945982142857143,,,0.795 [insufficient data]
r_ctree,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
rf,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
rfe,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126983,,,0.801 [insufficient data]
xgb,0.7978487394957984,,,0.798 [insufficient data],0.7989015328870289,,,0.799 [insufficient data],0.8009126984126984,,,0.801 [insufficient data]
