method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
cat,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
cif,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
cit,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
cpi,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
et,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
lgbm,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
pi,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
ptest_mc,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
ptest_rdc,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
r_cforest,0.8997226890756302,,,0.900 [insufficient data],0.900964586563397,,,0.901 [insufficient data],0.9027480158730158,,,0.903 [insufficient data]
r_ctree,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
rf,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
rfe,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666667,,,0.959 [insufficient data]
xgb,0.9578487394957983,,,0.958 [insufficient data],0.9586539264828738,,,0.959 [insufficient data],0.9591666666666666,,,0.959 [insufficient data]
