method,accuracy_mean,accuracy_ci_lo,accuracy_ci_hi,accuracy_formatted,f1_macro_mean,f1_macro_ci_lo,f1_macro_ci_hi,f1_macro_formatted,balanced_accuracy_mean,balanced_accuracy_ci_lo,balanced_accuracy_ci_hi,balanced_accuracy_formatted
boruta,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
cat,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
cif,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
cit,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
cpi,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
et,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
lgbm,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
pi,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
ptest_mc,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
ptest_rdc,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
r_cforest,0.4953846153846154,,,0.495 [insufficient data],0.476388172938173,,,0.476 [insufficient data],0.4936666666666666,,,0.494 [insufficient data]
r_ctree,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
rf,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
rfe,0.6938461538461539,,,0.694 [insufficient data],0.6682412698412697,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
xgb,0.6938461538461538,,,0.694 [insufficient data],0.6682412698412699,,,0.668 [insufficient data],0.696,,,0.696 [insufficient data]
