method,avg_rank,std_rank,cd
cat,4.327586206896552,2.5973323916882873,3.8521787446430187
rfe,4.4655172413793105,3.0903940003321493,3.8521787446430187
lgbm,4.517241379310345,2.4791640645543023,3.8521787446430187
rf,5.224137931034483,2.6181930031349268,3.8521787446430187
et,6.241379310344827,3.1964977862502857,3.8521787446430187
xgb,6.827586206896552,3.07177322166318,3.8521787446430187
cif,7.5344827586206895,2.48766278095961,3.8521787446430187
boruta,8.689655172413794,4.760494383742686,3.8521787446430187
ptest_mc,8.827586206896552,3.3509542183686802,3.8521787446430187
ptest_rdc,9.5,3.8596051254160613,3.8521787446430187
pi,9.913793103448276,2.953866447840283,3.8521787446430187
cit,10.086206896551724,2.501961180813417,3.8521787446430187
r_ctree,10.931034482758621,4.250201086380856,3.8521787446430187
r_cforest,11.39655172413793,3.353791756188261,3.8521787446430187
cpi,11.517241379310345,3.6683237706837737,3.8521787446430187
